opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Akali,1,1,5,0,8,100.0,13.0,5.0,0.0,8.0,2025-05-09 16:08:30
Veigar,1,0,1,4,7,0.0,2.0,1.0,4.0,7.0,2025-05-09 16:08:30
Lissandra,1,0,11,8,2,0.0,1.62,11.0,8.0,2.0,2025-05-09 16:08:30
Syndra,2,0,2,8,2,0.0,0.5,1.0,4.0,1.0,2025-05-09 16:08:30
Aurora,1,1,2,3,8,100.0,3.33,2.0,3.0,8.0,2025-05-09 16:08:30
Chogath,1,0,1,2,3,0.0,2.0,1.0,2.0,3.0,2025-05-09 16:08:30
Zed,1,1,3,2,11,100.0,7.0,3.0,2.0,11.0,2025-05-09 16:08:30
Ahri,1,0,5,9,7,0.0,1.33,5.0,9.0,7.0,2025-05-09 16:08:30
Corki,1,1,1,5,15,100.0,3.2,1.0,5.0,15.0,2025-05-09 16:08:30
Sona,2,0,12,20,36,0.0,2.4,6.0,10.0,18.0,2025-05-09 16:08:30
Lux,1,1,7,6,15,100.0,3.67,7.0,6.0,15.0,2025-05-09 16:08:30
Annie,1,0,11,8,14,0.0,3.12,11.0,8.0,14.0,2025-05-09 16:08:30
Galio,1,1,2,3,5,100.0,2.33,2.0,3.0,5.0,2025-05-09 16:08:30
Vex,1,1,7,5,15,100.0,4.4,7.0,5.0,15.0,2025-05-09 16:08:30
Aatrox,1,0,4,5,5,0.0,1.8,4.0,5.0,5.0,2025-05-09 16:08:30
