opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jinx,3,0,7,15,7,0.0,0.93,2.33,5.0,2.33,2025-05-09 16:08:30
Urgot,1,1,2,3,6,100.0,2.67,2.0,3.0,6.0,2025-05-09 16:08:30
Corki,6,2,39,32,32,33.33,2.22,6.5,5.33,5.33,2025-05-09 16:08:30
Tristana,3,2,26,22,23,66.67,2.23,8.67,7.33,7.67,2025-05-09 16:08:30
Jhin,2,1,18,16,13,50.0,1.94,9.0,8.0,6.5,2025-05-09 16:08:30
Kennen,1,0,1,12,0,0.0,0.08,1.0,12.0,0.0,2025-05-09 16:08:30
Orianna,1,0,0,5,2,0.0,0.4,0.0,5.0,2.0,2025-05-09 16:08:30
Ezreal,5,2,20,26,21,40.0,1.58,4.0,5.2,4.2,2025-05-09 16:08:30
Caitlyn,1,1,8,2,2,100.0,5.0,8.0,2.0,2.0,2025-05-09 16:08:30
Ryze,1,0,0,5,0,0.0,0.0,0.0,5.0,0.0,2025-05-09 16:08:30
Kassadin,1,1,14,1,5,100.0,19.0,14.0,1.0,5.0,2025-05-09 16:08:30
Aurelion Sol,1,1,8,5,5,100.0,2.6,8.0,5.0,5.0,2025-05-09 16:08:30
Hwei,2,1,8,9,5,50.0,1.44,4.0,4.5,2.5,2025-05-09 16:08:30
Kaisa,3,2,25,17,16,66.67,2.41,8.33,5.67,5.33,2025-05-09 16:08:30
Nilah,1,1,16,5,12,100.0,5.6,16.0,5.0,12.0,2025-05-09 16:08:30
Mel,1,1,7,1,6,100.0,13.0,7.0,1.0,6.0,2025-05-09 16:08:30
Viktor,1,1,9,2,10,100.0,9.5,9.0,2.0,10.0,2025-05-09 16:08:30
Twitch,1,0,20,9,7,0.0,3.0,20.0,9.0,7.0,2025-05-09 16:08:30
Yasuo,1,0,6,5,5,0.0,2.2,6.0,5.0,5.0,2025-05-09 16:08:30
Jayce,1,0,19,7,5,0.0,3.43,19.0,7.0,5.0,2025-05-09 16:08:30
Ziggs,1,1,25,7,8,100.0,4.71,25.0,7.0,8.0,2025-05-09 16:08:30
