opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Braum,5,3,28,29,48,60.0,2.62,5.6,5.8,9.6,2025-05-09 16:08:30
Karma,8,5,54,54,78,62.5,2.44,6.75,6.75,9.75,2025-05-09 16:08:30
Nami,3,1,14,15,25,33.33,2.6,4.67,5.0,8.33,2025-05-09 16:08:30
Pantheon,6,5,44,36,74,83.33,3.28,7.33,6.0,12.33,2025-05-09 16:08:30
Azir,1,1,10,0,4,100.0,14.0,10.0,0.0,4.0,2025-05-09 16:08:30
LeBlanc,1,0,9,4,4,0.0,3.25,9.0,4.0,4.0,2025-05-09 16:08:30
Maokai,1,0,11,5,10,0.0,4.2,11.0,5.0,10.0,2025-05-09 16:08:30
Milio,1,1,10,4,12,100.0,5.5,10.0,4.0,12.0,2025-05-09 16:08:30
Thresh,2,0,11,16,15,0.0,1.62,5.5,8.0,7.5,2025-05-09 16:08:30
Poppy,2,1,9,15,25,50.0,2.27,4.5,7.5,12.5,2025-05-09 16:08:30
Zilean,2,0,10,15,9,0.0,1.27,5.0,7.5,4.5,2025-05-09 16:08:30
Janna,1,1,1,1,9,100.0,10.0,1.0,1.0,9.0,2025-05-09 16:08:30
Tahm Kench,1,1,11,5,10,100.0,4.2,11.0,5.0,10.0,2025-05-09 16:08:30
Lulu,3,2,18,18,38,66.67,3.11,6.0,6.0,12.67,2025-05-09 16:08:30
Elise,1,1,5,2,7,100.0,6.0,5.0,2.0,7.0,2025-05-09 16:08:30
Bard,1,1,8,9,21,100.0,3.22,8.0,9.0,21.0,2025-05-09 16:08:30
Senna,1,0,2,5,5,0.0,1.4,2.0,5.0,5.0,2025-05-09 16:08:30
Leona,1,0,7,7,8,0.0,2.14,7.0,7.0,8.0,2025-05-09 16:08:30
Soraka,1,1,3,1,5,100.0,8.0,3.0,1.0,5.0,2025-05-09 16:08:30
Yasuo,1,0,7,9,12,0.0,2.11,7.0,9.0,12.0,2025-05-09 16:08:30
Rakan,2,1,19,16,24,50.0,2.69,9.5,8.0,12.0,2025-05-09 16:08:30
Urgot,1,0,8,5,5,0.0,2.6,8.0,5.0,5.0,2025-05-09 16:08:30
