opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Qiyana,1,1,9,4,10,100.0,4.75,9.0,4.0,10.0,2025-05-09 16:08:30
Sejuani,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Hecarim,1,0,2,6,11,0.0,2.17,2.0,6.0,11.0,2025-05-09 16:08:30
Belveth,1,1,4,7,14,100.0,2.57,4.0,7.0,14.0,2025-05-09 16:08:30
Darius,4,2,28,21,35,50.0,3.0,7.0,5.25,8.75,2025-05-09 16:08:30
Aatrox,2,0,0,10,10,0.0,1.0,0.0,5.0,5.0,2025-05-09 16:08:30
Shaco,1,1,9,4,7,100.0,4.0,9.0,4.0,7.0,2025-05-09 16:08:30
Lee Sin,3,2,29,16,36,66.67,4.06,9.67,5.33,12.0,2025-05-09 16:08:30
Vi,2,1,16,10,21,50.0,3.7,8.0,5.0,10.5,2025-05-09 16:08:30
Yone,1,1,2,4,8,100.0,2.5,2.0,4.0,8.0,2025-05-09 16:08:30
Kindred,3,2,24,13,20,66.67,3.38,8.0,4.33,6.67,2025-05-09 16:08:30
Kayn,1,1,2,3,3,100.0,1.67,2.0,3.0,3.0,2025-05-09 16:08:30
Viego,1,0,4,5,5,0.0,1.8,4.0,5.0,5.0,2025-05-09 16:08:30
Lillia,1,0,3,3,6,0.0,3.0,3.0,3.0,6.0,2025-05-09 16:08:30
Jayce,1,1,5,10,14,100.0,1.9,5.0,10.0,14.0,2025-05-09 16:08:30
