opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Riven,1,0,4,9,7,0.0,1.22,4.0,9.0,7.0,2025-05-09 16:08:30
Ziggs,1,0,5,9,1,0.0,0.67,5.0,9.0,1.0,2025-05-09 16:08:30
Mel,1,0,0,4,2,0.0,0.5,0.0,4.0,2.0,2025-05-09 16:08:30
Tristana,1,1,12,13,15,100.0,2.08,12.0,13.0,15.0,2025-05-09 16:08:30
KogMaw,1,1,9,7,9,100.0,2.57,9.0,7.0,9.0,2025-05-09 16:08:30
Hwei,1,0,3,7,3,0.0,0.86,3.0,7.0,3.0,2025-05-09 16:08:30
Ezreal,2,0,7,17,7,0.0,0.82,3.5,8.5,3.5,2025-05-09 16:08:30
Jhin,2,0,11,12,7,0.0,1.5,5.5,6.0,3.5,2025-05-09 16:08:30
Corki,2,0,9,17,10,0.0,1.12,4.5,8.5,5.0,2025-05-09 16:08:30
Kaisa,1,1,7,4,9,100.0,4.0,7.0,4.0,9.0,2025-05-09 16:08:30
Twitch,1,1,9,4,6,100.0,3.75,9.0,4.0,6.0,2025-05-09 16:08:30
Kalista,1,0,8,6,8,0.0,2.67,8.0,6.0,8.0,2025-05-09 16:08:30
Vayne,2,1,7,8,12,50.0,2.38,3.5,4.0,6.0,2025-05-09 16:08:30
Caitlyn,2,1,11,7,12,50.0,3.29,5.5,3.5,6.0,2025-05-09 16:08:30
Miss Fortune,1,0,0,5,1,0.0,0.2,0.0,5.0,1.0,2025-05-09 16:08:30
