opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Zyra,2,2,8,4,26,100.0,8.5,4.0,2.0,13.0,2025-05-09 16:08:30
Bard,2,0,3,10,28,0.0,3.1,1.5,5.0,14.0,2025-05-09 16:08:30
Karma,2,2,7,8,19,100.0,3.25,3.5,4.0,9.5,2025-05-09 16:08:30
Fizz,1,1,7,5,15,100.0,4.4,7.0,5.0,15.0,2025-05-09 16:08:30
Syndra,2,0,6,11,15,0.0,1.91,3.0,5.5,7.5,2025-05-09 16:08:30
Diana,1,1,12,3,7,100.0,6.33,12.0,3.0,7.0,2025-05-09 16:08:30
Kennen,1,0,9,12,8,0.0,1.42,9.0,12.0,8.0,2025-05-09 16:08:30
Yone,1,0,2,5,1,0.0,0.6,2.0,5.0,1.0,2025-05-09 16:08:30
Vex,2,0,26,12,22,0.0,4.0,13.0,6.0,11.0,2025-05-09 16:08:30
Azir,1,1,7,1,8,100.0,15.0,7.0,1.0,8.0,2025-05-09 16:08:30
Annie,1,1,9,7,8,100.0,2.43,9.0,7.0,8.0,2025-05-09 16:08:30
Corki,1,1,9,9,6,100.0,1.67,9.0,9.0,6.0,2025-05-09 16:08:30
Ambessa,1,0,8,11,14,0.0,2.0,8.0,11.0,14.0,2025-05-09 16:08:30
Alistar,2,0,2,10,15,0.0,1.7,1.0,5.0,7.5,2025-05-09 16:08:30
Ziggs,1,0,3,6,3,0.0,1.0,3.0,6.0,3.0,2025-05-09 16:08:30
Nautilus,2,1,6,21,25,50.0,1.48,3.0,10.5,12.5,2025-05-09 16:08:30
Lulu,3,2,11,11,39,66.67,4.55,3.67,3.67,13.0,2025-05-09 16:08:30
Janna,2,0,8,15,14,0.0,1.47,4.0,7.5,7.0,2025-05-09 16:08:30
Poppy,2,2,4,7,23,100.0,3.86,2.0,3.5,11.5,2025-05-09 16:08:30
Nami,1,1,5,7,12,100.0,2.43,5.0,7.0,12.0,2025-05-09 16:08:30
Kindred,2,2,16,2,14,100.0,15.0,8.0,1.0,7.0,2025-05-09 16:08:30
Mel,1,0,1,6,5,0.0,1.0,1.0,6.0,5.0,2025-05-09 16:08:30
Senna,1,1,5,1,14,100.0,19.0,5.0,1.0,14.0,2025-05-09 16:08:30
Pantheon,2,1,8,11,35,50.0,3.91,4.0,5.5,17.5,2025-05-09 16:08:30
Rakan,1,1,7,6,19,100.0,4.33,7.0,6.0,19.0,2025-05-09 16:08:30
Dr. Mundo,1,0,4,9,9,0.0,1.44,4.0,9.0,9.0,2025-05-09 16:08:30
KhaZix,1,0,9,7,8,0.0,2.43,9.0,7.0,8.0,2025-05-09 16:08:30
Gwen,1,1,9,4,12,100.0,5.25,9.0,4.0,12.0,2025-05-09 16:08:30
Lee Sin,1,0,5,3,6,0.0,3.67,5.0,3.0,6.0,2025-05-09 16:08:30
Urgot,1,1,8,2,3,100.0,5.5,8.0,2.0,3.0,2025-05-09 16:08:30
Zed,1,0,3,2,1,0.0,2.0,3.0,2.0,1.0,2025-05-09 16:08:30
Yuumi,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Singed,1,1,10,7,4,100.0,2.0,10.0,7.0,4.0,2025-05-09 16:08:30
