opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Qiyana,1,0,1,2,0,0.0,0.5,1.0,2.0,0.0,2025-05-09 16:08:30
Volibear,1,1,6,4,17,100.0,5.75,6.0,4.0,17.0,2025-05-09 16:08:30
Nidalee,1,0,5,6,3,0.0,1.33,5.0,6.0,3.0,2025-05-09 16:08:30
Viego,2,2,2,1,17,100.0,19.0,1.0,0.5,8.5,2025-05-09 16:08:30
Wukong,1,1,5,2,19,100.0,12.0,5.0,2.0,19.0,2025-05-09 16:08:30
Olaf,1,0,1,8,2,0.0,0.38,1.0,8.0,2.0,2025-05-09 16:08:30
Pantheon,1,1,6,2,21,100.0,13.5,6.0,2.0,21.0,2025-05-09 16:08:30
Belveth,2,0,10,13,26,0.0,2.77,5.0,6.5,13.0,2025-05-09 16:08:30
KhaZix,1,1,11,3,16,100.0,9.0,11.0,3.0,16.0,2025-05-09 16:08:30
Kindred,1,1,5,6,12,100.0,2.83,5.0,6.0,12.0,2025-05-09 16:08:30
Shaco,1,0,3,3,9,0.0,4.0,3.0,3.0,9.0,2025-05-09 16:08:30
Xin Zhao,1,1,5,3,10,100.0,5.0,5.0,3.0,10.0,2025-05-09 16:08:30
Kayn,3,1,16,18,31,33.33,2.61,5.33,6.0,10.33,2025-05-09 16:08:30
Ambessa,2,0,4,10,7,0.0,1.1,2.0,5.0,3.5,2025-05-09 16:08:30
Vladimir,1,1,4,2,21,100.0,12.5,4.0,2.0,21.0,2025-05-09 16:08:30
Thresh,1,1,3,6,19,100.0,3.67,3.0,6.0,19.0,2025-05-09 16:08:30
Fiora,1,1,7,2,6,100.0,6.5,7.0,2.0,6.0,2025-05-09 16:08:30
Singed,1,0,1,2,0,0.0,0.5,1.0,2.0,0.0,2025-05-09 16:08:30
Rammus,1,1,6,8,14,100.0,2.5,6.0,8.0,14.0,2025-05-09 16:08:30
Heimerdinger,1,1,2,0,2,100.0,4.0,2.0,0.0,2.0,2025-05-09 16:08:30
