opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Darius,9,3,60,54,78,33.33,2.56,6.67,6.0,8.67,2025-05-09 16:08:30
Qiyana,2,0,20,24,18,0.0,1.58,10.0,12.0,9.0,2025-05-09 16:08:30
Nidalee,7,3,60,37,80,42.86,3.78,8.57,5.29,11.43,2025-05-09 16:08:30
Viego,14,7,100,70,112,50.0,3.03,7.14,5.0,8.0,2025-05-09 16:08:30
Vi,7,1,27,47,54,14.29,1.72,3.86,6.71,7.71,2025-05-09 16:08:30
Rengar,3,2,26,6,17,66.67,7.17,8.67,2.0,5.67,2025-05-09 16:08:30
Kindred,4,2,26,13,30,50.0,4.31,6.5,3.25,7.5,2025-05-09 16:08:30
Hecarim,3,1,40,14,31,33.33,5.07,13.33,4.67,10.33,2025-05-09 16:08:30
Nocturne,3,3,28,9,41,100.0,7.67,9.33,3.0,13.67,2025-05-09 16:08:30
Diana,2,1,22,20,11,50.0,1.65,11.0,10.0,5.5,2025-05-09 16:08:30
Talon,1,1,18,7,15,100.0,4.71,18.0,7.0,15.0,2025-05-09 16:08:30
Ivern,3,2,30,15,22,66.67,3.47,10.0,5.0,7.33,2025-05-09 16:08:30
Zed,4,3,27,19,37,75.0,3.37,6.75,4.75,9.25,2025-05-09 16:08:30
Shaco,1,0,4,6,0,0.0,0.67,4.0,6.0,0.0,2025-05-09 16:08:30
Reksai,3,1,25,23,26,33.33,2.22,8.33,7.67,8.67,2025-05-09 16:08:30
Volibear,4,2,47,18,36,50.0,4.61,11.75,4.5,9.0,2025-05-09 16:08:30
Kayn,5,2,32,16,35,40.0,4.19,6.4,3.2,7.0,2025-05-09 16:08:30
Graves,4,3,40,17,40,75.0,4.71,10.0,4.25,10.0,2025-05-09 16:08:30
Pantheon,3,1,15,17,28,33.33,2.53,5.0,5.67,9.33,2025-05-09 16:08:30
Rumble,1,1,9,4,9,100.0,4.5,9.0,4.0,9.0,2025-05-09 16:08:30
Udyr,4,2,26,22,31,50.0,2.59,6.5,5.5,7.75,2025-05-09 16:08:30
Evelynn,2,0,15,9,8,0.0,2.56,7.5,4.5,4.0,2025-05-09 16:08:30
Jarvan Iv,2,1,23,12,29,50.0,4.33,11.5,6.0,14.5,2025-05-09 16:08:30
Xin Zhao,4,3,63,19,45,75.0,5.68,15.75,4.75,11.25,2025-05-09 16:08:30
Nunu & Willump,3,0,24,16,27,0.0,3.19,8.0,5.33,9.0,2025-05-09 16:08:30
Wukong,4,1,23,19,26,25.0,2.58,5.75,4.75,6.5,2025-05-09 16:08:30
Rammus,1,0,4,5,6,0.0,2.0,4.0,5.0,6.0,2025-05-09 16:08:30
Brand,1,0,6,6,3,0.0,1.5,6.0,6.0,3.0,2025-05-09 16:08:30
Karthus,1,1,11,6,17,100.0,4.67,11.0,6.0,17.0,2025-05-09 16:08:30
Skarner,1,0,8,11,9,0.0,1.55,8.0,11.0,9.0,2025-05-09 16:08:30
Gragas,2,2,18,4,22,100.0,10.0,9.0,2.0,11.0,2025-05-09 16:08:30
Elise,1,1,4,6,9,100.0,2.17,4.0,6.0,9.0,2025-05-09 16:08:30
Sylas,1,1,13,7,13,100.0,3.71,13.0,7.0,13.0,2025-05-09 16:08:30
Master Yi,1,1,6,2,9,100.0,7.5,6.0,2.0,9.0,2025-05-09 16:08:30
Neeko,1,1,17,4,3,100.0,5.0,17.0,4.0,3.0,2025-05-09 16:08:30
Teemo,1,0,5,3,4,0.0,3.0,5.0,3.0,4.0,2025-05-09 16:08:30
Ambessa,1,0,10,7,8,0.0,2.57,10.0,7.0,8.0,2025-05-09 16:08:30
Dr. Mundo,1,1,6,2,6,100.0,6.0,6.0,2.0,6.0,2025-05-09 16:08:30
Ekko,1,1,13,4,9,100.0,5.5,13.0,4.0,9.0,2025-05-09 16:08:30
Lillia,1,0,4,8,2,0.0,0.75,4.0,8.0,2.0,2025-05-09 16:08:30
