opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Yasuo,3,1,18,14,16,33.33,2.43,6.0,4.67,5.33,2025-05-09 16:08:30
Garen,1,1,5,4,2,100.0,1.75,5.0,4.0,2.0,2025-05-09 16:08:30
Sett,2,2,13,7,13,100.0,3.71,6.5,3.5,6.5,2025-05-09 16:08:30
Urgot,3,1,24,18,13,33.33,2.06,8.0,6.0,4.33,2025-05-09 16:08:30
Yone,4,2,36,20,22,50.0,2.9,9.0,5.0,5.5,2025-05-09 16:08:30
Ahri,3,0,7,14,3,0.0,0.71,2.33,4.67,1.0,2025-05-09 16:08:30
Twisted Fate,1,0,0,4,1,0.0,0.25,0.0,4.0,1.0,2025-05-09 16:08:30
Viktor,7,3,50,31,27,42.86,2.48,7.14,4.43,3.86,2025-05-09 16:08:30
Jax,3,1,16,12,11,33.33,2.25,5.33,4.0,3.67,2025-05-09 16:08:30
Irelia,1,0,14,6,8,0.0,3.67,14.0,6.0,8.0,2025-05-09 16:08:30
Syndra,1,0,2,6,2,0.0,0.67,2.0,6.0,2.0,2025-05-09 16:08:30
Sion,1,0,3,7,6,0.0,1.29,3.0,7.0,6.0,2025-05-09 16:08:30
Katarina,1,1,17,10,8,100.0,2.5,17.0,10.0,8.0,2025-05-09 16:08:30
Jayce,2,1,20,15,5,50.0,1.67,10.0,7.5,2.5,2025-05-09 16:08:30
Azir,2,2,33,11,13,100.0,4.18,16.5,5.5,6.5,2025-05-09 16:08:30
Aurora,1,1,11,2,4,100.0,7.5,11.0,2.0,4.0,2025-05-09 16:08:30
Qiyana,2,2,14,8,21,100.0,4.38,7.0,4.0,10.5,2025-05-09 16:08:30
Ekko,1,1,10,3,3,100.0,4.33,10.0,3.0,3.0,2025-05-09 16:08:30
Aatrox,1,0,1,7,5,0.0,0.86,1.0,7.0,5.0,2025-05-09 16:08:30
Veigar,1,1,6,1,4,100.0,10.0,6.0,1.0,4.0,2025-05-09 16:08:30
Vladimir,1,1,4,0,3,100.0,7.0,4.0,0.0,3.0,2025-05-09 16:08:30
Zoe,2,1,18,12,17,50.0,2.92,9.0,6.0,8.5,2025-05-09 16:08:30
Tryndamere,1,0,3,7,2,0.0,0.71,3.0,7.0,2.0,2025-05-09 16:08:30
Varus,1,1,4,7,13,100.0,2.43,4.0,7.0,13.0,2025-05-09 16:08:30
Zed,4,1,17,17,8,25.0,1.47,4.25,4.25,2.0,2025-05-09 16:08:30
KSante,2,1,13,10,20,50.0,3.3,6.5,5.0,10.0,2025-05-09 16:08:30
Orianna,1,0,8,7,4,0.0,1.71,8.0,7.0,4.0,2025-05-09 16:08:30
Diana,1,1,6,8,13,100.0,2.38,6.0,8.0,13.0,2025-05-09 16:08:30
Sylas,2,1,17,8,8,50.0,3.12,8.5,4.0,4.0,2025-05-09 16:08:30
Quinn,1,1,10,1,5,100.0,15.0,10.0,1.0,5.0,2025-05-09 16:08:30
Riven,2,0,6,5,5,0.0,2.2,3.0,2.5,2.5,2025-05-09 16:08:30
Corki,1,0,8,9,2,0.0,1.11,8.0,9.0,2.0,2025-05-09 16:08:30
Annie,2,0,18,9,7,0.0,2.78,9.0,4.5,3.5,2025-05-09 16:08:30
Akshan,1,1,5,6,6,100.0,1.83,5.0,6.0,6.0,2025-05-09 16:08:30
Malzahar,1,0,3,5,1,0.0,0.8,3.0,5.0,1.0,2025-05-09 16:08:30
Kennen,1,0,7,8,1,0.0,1.0,7.0,8.0,1.0,2025-05-09 16:08:30
Hwei,1,0,1,1,0,0.0,1.0,1.0,1.0,0.0,2025-05-09 16:08:30
