opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nunu & Willump,1,0,3,8,14,0.0,2.12,3.0,8.0,14.0,2025-05-09 16:08:30
Neeko,2,0,14,14,4,0.0,1.29,7.0,7.0,2.0,2025-05-09 16:08:30
Qiyana,1,0,6,7,6,0.0,1.71,6.0,7.0,6.0,2025-05-09 16:08:30
Dr. Mundo,3,1,22,7,37,33.33,8.43,7.33,2.33,12.33,2025-05-09 16:08:30
Vi,1,1,3,1,6,100.0,9.0,3.0,1.0,6.0,2025-05-09 16:08:30
Wukong,2,2,10,2,17,100.0,13.5,5.0,1.0,8.5,2025-05-09 16:08:30
Zed,3,0,21,12,16,0.0,3.08,7.0,4.0,5.33,2025-05-09 16:08:30
Diana,1,0,2,3,4,0.0,2.0,2.0,3.0,4.0,2025-05-09 16:08:30
Viego,1,1,0,0,1,100.0,1.0,0.0,0.0,1.0,2025-05-09 16:08:30
Rammus,2,0,11,16,23,0.0,2.12,5.5,8.0,11.5,2025-05-09 16:08:30
Olaf,1,1,8,3,15,100.0,7.67,8.0,3.0,15.0,2025-05-09 16:08:30
Jhin,3,2,4,8,14,66.67,2.25,1.33,2.67,4.67,2025-05-09 16:08:30
Yone,1,1,2,1,15,100.0,17.0,2.0,1.0,15.0,2025-05-09 16:08:30
Nidalee,1,0,8,4,5,0.0,3.25,8.0,4.0,5.0,2025-05-09 16:08:30
Lux,1,0,2,8,3,0.0,0.62,2.0,8.0,3.0,2025-05-09 16:08:30
Maokai,1,0,1,3,2,0.0,1.0,1.0,3.0,2.0,2025-05-09 16:08:30
Yuumi,1,0,1,5,11,0.0,2.4,1.0,5.0,11.0,2025-05-09 16:08:30
Xin Zhao,1,0,2,3,2,0.0,1.33,2.0,3.0,2.0,2025-05-09 16:08:30
Graves,2,1,7,16,21,50.0,1.75,3.5,8.0,10.5,2025-05-09 16:08:30
Kayn,1,0,3,8,11,0.0,1.75,3.0,8.0,11.0,2025-05-09 16:08:30
Elise,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Darius,2,0,5,10,11,0.0,1.6,2.5,5.0,5.5,2025-05-09 16:08:30
Nocturne,3,1,9,14,25,33.33,2.43,3.0,4.67,8.33,2025-05-09 16:08:30
Karma,1,0,1,5,12,0.0,2.6,1.0,5.0,12.0,2025-05-09 16:08:30
Sona,1,0,0,12,8,0.0,0.67,0.0,12.0,8.0,2025-05-09 16:08:30
Twitch,1,0,3,8,10,0.0,1.62,3.0,8.0,10.0,2025-05-09 16:08:30
Lulu,1,0,1,4,2,0.0,0.75,1.0,4.0,2.0,2025-05-09 16:08:30
