opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Darius,1,1,12,5,6,100.0,3.6,12.0,5.0,6.0,2025-05-09 16:08:30
Volibear,2,1,17,14,10,50.0,1.93,8.5,7.0,5.0,2025-05-09 16:08:30
Taliyah,1,1,10,3,3,100.0,4.33,10.0,3.0,3.0,2025-05-09 16:08:30
Viego,1,1,9,7,8,100.0,2.43,9.0,7.0,8.0,2025-05-09 16:08:30
Kayn,2,1,10,10,8,50.0,1.8,5.0,5.0,4.0,2025-05-09 16:08:30
Graves,2,1,22,14,9,50.0,2.21,11.0,7.0,4.5,2025-05-09 16:08:30
Pantheon,2,0,7,14,2,0.0,0.64,3.5,7.0,1.0,2025-05-09 16:08:30
Lee Sin,1,0,3,6,3,0.0,1.0,3.0,6.0,3.0,2025-05-09 16:08:30
KhaZix,1,0,10,6,1,0.0,1.83,10.0,6.0,1.0,2025-05-09 16:08:30
Gragas,2,1,10,9,4,50.0,1.56,5.0,4.5,2.0,2025-05-09 16:08:30
Ekko,2,1,12,7,4,50.0,2.29,6.0,3.5,2.0,2025-05-09 16:08:30
