opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yasuo,8,8,76,60,96,100.0,2.87,9.5,7.5,12.0
Ekko,4,4,40,12,12,100.0,4.33,10.0,3.0,3.0
Aatrox,2,0,2,8,4,0.0,0.75,1.0,4.0,2.0
Yone,8,2,76,58,22,25.0,1.69,9.5,7.25,2.75
Aurora,10,8,98,86,66,80.0,1.91,9.8,8.6,6.6
Qiyana,12,8,92,40,20,66.67,2.8,7.67,3.33,1.67
Yunara,2,2,20,8,8,100.0,3.5,10.0,4.0,4.0
LeBlanc,14,4,58,108,48,28.57,0.98,4.14,7.71,3.43
Ahri,2,2,24,8,20,100.0,5.5,12.0,4.0,10.0
KSante,2,2,26,10,10,100.0,3.6,13.0,5.0,5.0
Smolder,10,10,100,70,100,100.0,2.86,10.0,7.0,10.0
Katarina,12,12,72,72,120,100.0,2.67,6.0,6.0,10.0
Corki,4,0,8,24,32,0.0,1.67,2.0,6.0,8.0
Zed,26,18,142,200,162,69.23,1.52,5.46,7.69,6.23
Singed,4,0,20,36,52,0.0,2.0,5.0,9.0,13.0
Lee Sin,2,0,16,12,4,0.0,1.67,8.0,6.0,2.0
Ryze,4,4,40,28,36,100.0,2.71,10.0,7.0,9.0
Xerath,2,2,14,12,20,100.0,2.83,7.0,6.0,10.0
Mel,2,2,20,14,14,100.0,2.43,10.0,7.0,7.0
Diana,6,0,42,78,12,0.0,0.69,7.0,13.0,2.0
Sylas,8,6,44,70,34,75.0,1.11,5.5,8.75,4.25
Chogath,10,0,110,50,60,0.0,3.4,11.0,5.0,6.0
Azir,2,0,34,20,6,0.0,2.0,17.0,10.0,3.0
