opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Braum,234,80,1152,1574,2340,34.19,2.22,4.92,6.73,10.0
Lulu,214,98,1208,1460,1872,45.79,2.11,5.64,6.82,8.75
Rell,304,168,1682,2068,3202,55.26,2.36,5.53,6.8,10.53
Alistar,206,96,1030,1592,1888,46.6,1.83,5.0,7.73,9.17
Poppy,66,38,462,588,762,57.58,2.08,7.0,8.91,11.55
Zyra,22,18,78,122,234,81.82,2.56,3.55,5.55,10.64
Soraka,124,52,638,862,1230,41.94,2.17,5.15,6.95,9.92
Fiddlesticks,44,26,210,262,324,59.09,2.04,4.77,5.95,7.36
Senna,124,58,548,734,1014,46.77,2.13,4.42,5.92,8.18
Nautilus,222,134,1146,1560,2184,60.36,2.13,5.16,7.03,9.84
Shen,6,2,30,40,38,33.33,1.7,5.0,6.67,6.33
Pyke,134,58,830,1012,1088,43.28,1.9,6.19,7.55,8.12
Zilean,68,44,384,480,600,64.71,2.05,5.65,7.06,8.82
Neeko,176,98,1024,1178,1588,55.68,2.22,5.82,6.69,9.02
Sona,174,100,1066,1182,1990,57.47,2.59,6.13,6.79,11.44
Mel,18,0,178,144,160,0.0,2.35,9.89,8.0,8.89
Nami,340,156,1668,2362,3224,45.88,2.07,4.91,6.95,9.48
Milio,60,24,308,378,472,40.0,2.06,5.13,6.3,7.87
Janna,162,38,812,1266,1194,23.46,1.58,5.01,7.81,7.37
Karma,170,98,832,1142,1750,57.65,2.26,4.89,6.72,10.29
Seraphine,36,30,182,170,358,83.33,3.18,5.06,4.72,9.94
Yuumi,74,40,390,288,568,54.05,3.33,5.27,3.89,7.68
Rakan,188,80,1056,1366,1896,42.55,2.16,5.62,7.27,10.09
Bard,208,110,1268,1322,1968,52.88,2.45,6.1,6.36,9.46
Leona,122,66,766,964,1306,54.1,2.15,6.28,7.9,10.7
Vladimir,8,8,40,8,32,100.0,9.0,5.0,1.0,4.0
Shaco,8,8,50,60,98,100.0,2.47,6.25,7.5,12.25
Gragas,12,6,94,92,104,50.0,2.15,7.83,7.67,8.67
Thresh,200,130,1120,1232,1942,65.0,2.49,5.6,6.16,9.71
Pantheon,40,22,222,306,418,55.0,2.09,5.55,7.65,10.45
Lux,30,22,246,158,278,73.33,3.32,8.2,5.27,9.27
Nunu & Willump,4,4,72,20,56,100.0,6.4,18.0,5.0,14.0
Zoe,14,4,104,126,152,28.57,2.03,7.43,9.0,10.86
Mordekaiser,4,4,28,24,84,100.0,4.67,7.0,6.0,21.0
Morgana,28,14,242,196,282,50.0,2.67,8.64,7.0,10.07
Taric,40,18,292,306,358,45.0,2.12,7.3,7.65,8.95
Trundle,10,8,56,74,180,80.0,3.19,5.6,7.4,18.0
Maokai,22,14,98,144,212,63.64,2.15,4.45,6.55,9.64
Blitzcrank,52,18,230,430,462,34.62,1.61,4.42,8.27,8.88
Tahm Kench,20,2,124,150,182,10.0,2.04,6.2,7.5,9.1
Teemo,4,0,12,44,24,0.0,0.82,3.0,11.0,6.0
VelKoz,8,2,26,68,44,25.0,1.03,3.25,8.5,5.5
Amumu,4,2,34,30,52,50.0,2.87,8.5,7.5,13.0
Camille,6,4,74,66,110,66.67,2.79,12.33,11.0,18.33
Veigar,8,2,60,62,68,25.0,2.06,7.5,7.75,8.5
Ryze,2,0,12,30,36,0.0,1.6,6.0,15.0,18.0
Rengar,2,2,2,12,18,100.0,1.67,1.0,6.0,9.0
Galio,12,2,62,94,98,16.67,1.7,5.17,7.83,8.17
Nidalee,8,2,30,52,66,25.0,1.85,3.75,6.5,8.25
Zac,8,0,4,56,68,0.0,1.29,0.5,7.0,8.5
Renata,10,8,106,86,120,80.0,2.63,10.6,8.6,12.0
Swain,8,8,40,22,62,100.0,4.64,5.0,2.75,7.75
Xerath,12,8,116,136,140,66.67,1.88,9.67,11.33,11.67
Anivia,4,4,20,4,36,100.0,14.0,5.0,1.0,9.0
Orianna,2,2,16,16,24,100.0,2.5,8.0,8.0,12.0
Vex,2,0,4,6,4,0.0,1.33,2.0,3.0,2.0
Rammus,4,4,48,8,48,100.0,12.0,12.0,2.0,12.0
Rumble,2,2,10,12,18,100.0,2.33,5.0,6.0,9.0
