opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Caitlyn,2,0,6,12,14,0.0,1.67,3.0,6.0,7.0
Xayah,8,0,26,48,34,0.0,1.25,3.25,6.0,4.25
Kaisa,2,0,16,16,28,0.0,2.75,8.0,8.0,14.0
Senna,4,0,20,32,34,0.0,1.69,5.0,8.0,8.5
Ezreal,6,0,18,28,42,0.0,2.14,3.0,4.67,7.0
Twitch,2,2,16,24,40,100.0,2.33,8.0,12.0,20.0
Lucian,2,0,2,14,14,0.0,1.14,1.0,7.0,7.0
Smolder,2,2,24,14,48,100.0,5.14,12.0,7.0,24.0
Jinx,2,0,14,16,32,0.0,2.88,7.0,8.0,16.0
Jhin,2,0,10,22,46,0.0,2.55,5.0,11.0,23.0
Mel,2,0,22,24,14,0.0,1.5,11.0,12.0,7.0
