opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Syndra,456,194,2062,2394,3300,42.54,2.24,4.52,5.25,7.24
Corki,220,110,1044,1058,1586,50.0,2.49,4.75,4.81,7.21
Orianna,498,222,2312,2648,3780,44.58,2.3,4.64,5.32,7.59
Akali,170,92,700,1040,1324,54.12,1.95,4.12,6.12,7.79
Viktor,312,180,1364,1398,2376,57.69,2.68,4.37,4.48,7.62
Mel,140,112,540,664,1044,80.0,2.39,3.86,4.74,7.46
Yone,314,184,1596,1502,2604,58.6,2.8,5.08,4.78,8.29
Ryze,412,276,2134,2174,3924,66.99,2.79,5.18,5.28,9.52
Aurora,430,232,1938,2264,3040,53.95,2.2,4.51,5.27,7.07
Galio,404,248,1964,2046,3306,61.39,2.58,4.86,5.06,8.18
Naafiri,36,22,178,166,292,61.11,2.83,4.94,4.61,8.11
Zoe,224,108,1202,1260,2052,48.21,2.58,5.37,5.62,9.16
Azir,346,190,1754,2144,2774,54.91,2.11,5.07,6.2,8.02
Smolder,42,4,198,158,330,9.52,3.34,4.71,3.76,7.86
Diana,76,30,408,506,682,39.47,2.15,5.37,6.66,8.97
Anivia,60,18,290,414,562,30.0,2.06,4.83,6.9,9.37
Taliyah,444,230,2034,2154,3554,51.8,2.59,4.58,4.85,8.0
Karma,30,14,136,108,218,46.67,3.28,4.53,3.6,7.27
Sylas,334,158,1534,1816,2446,47.31,2.19,4.59,5.44,7.32
Heimerdinger,36,32,290,218,412,88.89,3.22,8.06,6.06,11.44
Riven,16,0,64,136,80,0.0,1.06,4.0,8.5,5.0
Lissandra,74,32,282,446,594,43.24,1.96,3.81,6.03,8.03
Xerath,52,16,200,292,390,30.77,2.02,3.85,5.62,7.5
Hwei,198,128,920,1058,1434,64.65,2.22,4.65,5.34,7.24
Katarina,188,144,1114,1028,1964,76.6,2.99,5.93,5.47,10.45
Fiddlesticks,12,0,36,60,72,0.0,1.8,3.0,5.0,6.0
Lucian,28,18,74,100,236,64.29,3.1,2.64,3.57,8.43
Zed,176,120,910,1048,1452,68.18,2.25,5.17,5.95,8.25
Talon,44,18,210,258,232,40.91,1.71,4.77,5.86,5.27
Ahri,350,208,1848,1966,3444,59.43,2.69,5.28,5.62,9.84
LeBlanc,118,50,634,840,824,42.37,1.74,5.37,7.12,6.98
Qiyana,112,26,476,864,508,23.21,1.14,4.25,7.71,4.54
Akshan,160,96,874,784,1210,60.0,2.66,5.46,4.9,7.56
Tryndamere,16,2,44,68,50,12.5,1.38,2.75,4.25,3.12
Twisted Fate,154,102,792,752,1156,66.23,2.59,5.14,4.88,7.51
Gwen,8,0,40,56,48,0.0,1.57,5.0,7.0,6.0
Veigar,78,26,412,444,628,33.33,2.34,5.28,5.69,8.05
Kassadin,66,12,252,428,432,18.18,1.6,3.82,6.48,6.55
Ekko,140,60,630,748,1034,42.86,2.22,4.5,5.34,7.39
Lee Sin,26,14,164,128,140,53.85,2.38,6.31,4.92,5.38
Irelia,52,28,364,320,504,53.85,2.71,7.0,6.15,9.69
Vladimir,176,100,852,784,1226,56.82,2.65,4.84,4.45,6.97
Rakan,4,0,16,52,68,0.0,1.62,4.0,13.0,17.0
Yasuo,252,170,1356,1200,2388,67.46,3.12,5.38,4.76,9.48
Neeko,6,4,38,38,64,66.67,2.68,6.33,6.33,10.67
Tristana,70,48,430,224,520,68.57,4.24,6.14,3.2,7.43
Seraphine,16,14,58,12,64,87.5,10.17,3.62,0.75,4.0
Lux,96,58,710,554,834,60.42,2.79,7.4,5.77,8.69
Jayce,86,40,424,388,644,46.51,2.75,4.93,4.51,7.49
Gragas,32,26,108,210,236,81.25,1.64,3.38,6.56,7.38
Malzahar,62,46,398,302,552,74.19,3.15,6.42,4.87,8.9
Ziggs,26,22,120,58,122,84.62,4.17,4.62,2.23,4.69
Ezreal,4,2,30,18,30,50.0,3.33,7.5,4.5,7.5
Ambessa,10,4,28,72,40,40.0,0.94,2.8,7.2,4.0
