opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Alistar,1366,660,3526,6358,18268,48.32,3.43,2.58,4.65,13.37
Leona,374,190,938,2166,5372,50.8,2.91,2.51,5.79,14.36
Thresh,824,426,2072,4568,11558,51.7,2.98,2.51,5.54,14.03
Rakan,1186,688,2920,5718,17486,58.01,3.57,2.46,4.82,14.74
Pyke,1020,508,3098,6334,15088,49.8,2.87,3.04,6.21,14.79
Blitzcrank,306,176,880,1522,4716,57.52,3.68,2.88,4.97,15.41
Nautilus,1310,742,3436,6840,19958,56.64,3.42,2.62,5.22,15.24
Lulu,1064,566,2668,4844,14096,53.2,3.46,2.51,4.55,13.25
Neeko,614,270,1730,3110,8130,43.97,3.17,2.82,5.07,13.24
Seraphine,222,120,500,1104,3122,54.05,3.28,2.25,4.97,14.06
Fiddlesticks,136,66,250,624,1374,48.53,2.6,1.84,4.59,10.1
Tahm Kench,138,80,316,664,2080,57.97,3.61,2.29,4.81,15.07
Soraka,620,308,1386,2734,8158,49.68,3.49,2.24,4.41,13.16
Dr. Mundo,18,18,36,18,342,100.0,21.0,2.0,1.0,19.0
Karma,1240,652,3058,5926,17158,52.58,3.41,2.47,4.78,13.84
Braum,544,316,1438,3012,8152,58.09,3.18,2.64,5.54,14.99
Milio,374,166,870,1794,4648,44.39,3.08,2.33,4.8,12.43
Sona,710,324,1916,4056,10264,45.63,3.0,2.7,5.71,14.46
Nami,1438,696,3604,6628,18558,48.4,3.34,2.51,4.61,12.91
Shen,44,32,100,270,546,72.73,2.39,2.27,6.14,12.41
Pantheon,130,64,444,826,2264,49.23,3.28,3.42,6.35,17.42
Yuumi,236,148,554,1066,3658,62.71,3.95,2.35,4.52,15.5
Rell,1052,538,2922,5352,14286,51.14,3.22,2.78,5.09,13.58
Zilean,420,232,1044,1710,4714,55.24,3.37,2.49,4.07,11.22
Taric,192,82,442,998,2438,42.71,2.89,2.3,5.2,12.7
Annie,52,42,94,152,962,80.77,6.95,1.81,2.92,18.5
Poppy,366,176,1316,1762,5252,48.09,3.73,3.6,4.81,14.35
Gragas,74,16,156,412,1282,21.62,3.49,2.11,5.57,17.32
Janna,776,396,1928,3480,9336,51.03,3.24,2.48,4.48,12.03
Maokai,92,60,238,602,1360,65.22,2.65,2.59,6.54,14.78
Morgana,136,58,296,782,1806,42.65,2.69,2.18,5.75,13.28
Rumble,24,22,90,126,406,91.67,3.94,3.75,5.25,16.92
Renata,170,56,448,800,2094,32.94,3.18,2.64,4.71,12.32
Sylas,58,24,230,336,732,41.38,2.86,3.97,5.79,12.62
Elise,208,98,604,1282,2788,47.12,2.65,2.9,6.16,13.4
Senna,366,196,954,1678,5234,53.55,3.69,2.61,4.58,14.3
Camille,52,24,212,302,874,46.15,3.6,4.08,5.81,16.81
Kennen,12,6,42,54,198,50.0,4.44,3.5,4.5,16.5
Zoe,48,20,154,262,620,41.67,2.95,3.21,5.46,12.92
Zyra,108,60,312,624,1934,55.56,3.6,2.89,5.78,17.91
Twisted Fate,24,20,82,136,412,83.33,3.63,3.42,5.67,17.17
VelKoz,64,34,200,362,1114,53.12,3.63,3.12,5.66,17.41
Twitch,18,18,80,84,396,100.0,5.67,4.44,4.67,22.0
Lux,140,72,266,650,1974,51.43,3.45,1.9,4.64,14.1
Jarvan Iv,14,10,26,68,196,71.43,3.26,1.86,4.86,14.0
Mel,64,26,102,422,794,40.62,2.12,1.59,6.59,12.41
Vi,2,0,8,22,32,0.0,1.82,4.0,11.0,16.0
Sett,6,4,18,46,104,66.67,2.65,3.0,7.67,17.33
Trundle,26,12,60,112,360,46.15,3.75,2.31,4.31,13.85
Galio,26,8,80,150,342,30.77,2.81,3.08,5.77,13.15
Shaco,46,36,192,292,808,78.26,3.42,4.17,6.35,17.57
Swain,44,30,122,206,700,68.18,3.99,2.77,4.68,15.91
Wukong,2,2,8,8,34,100.0,5.25,4.0,4.0,17.0
Riven,4,2,18,8,56,50.0,9.25,4.5,2.0,14.0
Nidalee,108,34,220,622,1322,31.48,2.48,2.04,5.76,12.24
Miss Fortune,8,8,6,28,106,100.0,4.0,0.75,3.5,13.25
Teemo,20,20,56,60,310,100.0,6.1,2.8,3.0,15.5
LeBlanc,8,8,50,44,152,100.0,4.59,6.25,5.5,19.0
Nunu & Willump,6,4,22,30,106,66.67,4.27,3.67,5.0,17.67
Rammus,2,0,4,14,8,0.0,0.86,2.0,7.0,4.0
Diana,2,2,14,8,34,100.0,6.0,7.0,4.0,17.0
Amumu,18,8,64,78,242,44.44,3.92,3.56,4.33,13.44
Ahri,4,0,0,32,32,0.0,1.0,0.0,8.0,8.0
Heimerdinger,16,14,10,60,322,87.5,5.53,0.62,3.75,20.12
Brand,8,4,6,22,96,50.0,4.64,0.75,2.75,12.0
Syndra,22,22,40,100,600,100.0,6.4,1.82,4.55,27.27
Lucian,6,0,18,48,90,0.0,2.25,3.0,8.0,15.0
Fiora,14,0,42,112,266,0.0,2.75,3.0,8.0,19.0
Anivia,8,0,4,72,56,0.0,0.83,0.5,9.0,7.0
Zac,44,28,190,268,708,63.64,3.35,4.32,6.09,16.09
Xerath,60,38,168,402,948,63.33,2.78,2.8,6.7,15.8
Katarina,16,6,44,100,206,37.5,2.5,2.75,6.25,12.88
Hwei,18,10,70,72,236,55.56,4.25,3.89,4.0,13.11
Yone,2,2,6,0,58,100.0,64.0,3.0,0.0,29.0
Orianna,2,2,4,10,24,100.0,2.8,2.0,5.0,12.0
Kassadin,2,2,2,0,28,100.0,30.0,1.0,0.0,14.0
Ashe,18,18,42,24,340,100.0,15.92,2.33,1.33,18.89
Viego,2,0,2,22,16,0.0,0.82,1.0,11.0,8.0
Lissandra,4,4,4,12,44,100.0,4.0,1.0,3.0,11.0
Ekko,4,0,8,10,26,0.0,3.4,2.0,2.5,6.5
Draven,2,2,10,2,20,100.0,15.0,5.0,1.0,10.0
Malphite,6,0,28,32,68,0.0,3.0,4.67,5.33,11.33
Jax,2,2,0,12,60,100.0,5.0,0.0,6.0,30.0
Quinn,12,0,50,84,348,0.0,4.74,4.17,7.0,29.0
Skarner,2,0,6,18,16,0.0,1.22,3.0,9.0,8.0
Chogath,10,10,40,30,150,100.0,6.33,4.0,3.0,15.0
Ornn,2,0,12,10,6,0.0,1.8,6.0,5.0,3.0
Veigar,32,32,144,188,756,100.0,4.79,4.5,5.88,23.62
Ivern,10,10,26,26,100,100.0,4.85,2.6,2.6,10.0
Aurora,10,10,0,10,80,100.0,8.0,0.0,1.0,8.0
Naafiri,6,6,78,36,114,100.0,5.33,13.0,6.0,19.0
Vex,2,2,12,14,34,100.0,3.29,6.0,7.0,17.0
Irelia,4,0,4,16,36,0.0,2.5,1.0,4.0,9.0
Lee Sin,2,2,10,8,26,100.0,4.5,5.0,4.0,13.0
Zed,2,2,22,4,32,100.0,13.5,11.0,2.0,16.0
Hecarim,2,2,12,4,34,100.0,11.5,6.0,2.0,17.0
