opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Corki,12,6,66,104,66,50.0,1.27,5.5,8.67,5.5
Aphelios,24,0,182,130,108,0.0,2.23,7.58,5.42,4.5
Varus,36,24,186,172,130,66.67,1.84,5.17,4.78,3.61
Ezreal,36,30,188,218,200,83.33,1.78,5.22,6.06,5.56
Jhin,22,10,134,148,106,45.45,1.62,6.09,6.73,4.82
Lucian,12,6,66,68,70,50.0,2.0,5.5,5.67,5.83
Kaisa,6,0,28,20,20,0.0,2.4,4.67,3.33,3.33
Sivir,12,8,34,32,58,66.67,2.88,2.83,2.67,4.83
Miss Fortune,22,8,118,146,138,36.36,1.75,5.36,6.64,6.27
Zeri,18,16,110,92,112,88.89,2.41,6.11,5.11,6.22
KogMaw,8,2,36,34,36,25.0,2.12,4.5,4.25,4.5
Xayah,4,2,18,34,16,50.0,1.0,4.5,8.5,4.0
Senna,20,14,90,138,74,70.0,1.19,4.5,6.9,3.7
Draven,4,0,44,32,16,0.0,1.88,11.0,8.0,4.0
Tristana,6,2,28,44,26,33.33,1.23,4.67,7.33,4.33
Smolder,12,4,88,72,70,33.33,2.19,7.33,6.0,5.83
Kalista,16,0,56,144,74,0.0,0.9,3.5,9.0,4.62
Nilah,14,4,62,92,62,28.57,1.35,4.43,6.57,4.43
Taliyah,2,2,16,16,6,100.0,1.38,8.0,8.0,3.0
Yone,2,0,16,4,10,0.0,6.5,8.0,2.0,5.0
Mel,6,4,30,50,14,66.67,0.88,5.0,8.33,2.33
Dr. Mundo,2,2,12,4,6,100.0,4.5,6.0,2.0,3.0
Riven,2,0,22,18,4,0.0,1.44,11.0,9.0,2.0
Jinx,4,4,30,16,32,100.0,3.88,7.5,4.0,8.0
Karthus,8,8,118,54,110,100.0,4.22,14.75,6.75,13.75
Anivia,4,4,22,8,38,100.0,7.5,5.5,2.0,9.5
Caitlyn,2,2,24,10,8,100.0,3.2,12.0,5.0,4.0
Aurelion Sol,6,6,36,54,38,100.0,1.37,6.0,9.0,6.33
Vayne,2,0,16,20,10,0.0,1.3,8.0,10.0,5.0
