opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Smolder,28,4,136,124,140,14.29,2.23,4.86,4.43,5.0
Lucian,44,16,368,302,278,36.36,2.14,8.36,6.86,6.32
Senna,6,0,34,50,30,0.0,1.28,5.67,8.33,5.0
Jinx,16,16,208,48,128,100.0,7.0,13.0,3.0,8.0
Zyra,2,2,10,2,16,100.0,13.0,5.0,1.0,8.0
Jhin,8,4,10,38,46,50.0,1.47,1.25,4.75,5.75
Kaisa,4,4,60,28,16,100.0,2.71,15.0,7.0,4.0
Ziggs,4,4,76,20,56,100.0,6.6,19.0,5.0,14.0
Ezreal,6,2,24,26,40,33.33,2.46,4.0,4.33,6.67
Twitch,8,6,46,60,98,75.0,2.4,5.75,7.5,12.25
Tristana,4,4,4,20,20,100.0,1.2,1.0,5.0,5.0
Corki,2,0,6,6,0,0.0,1.0,3.0,3.0,0.0
Zeri,4,4,20,0,8,100.0,28.0,5.0,0.0,2.0
Miss Fortune,2,2,10,2,10,100.0,10.0,5.0,1.0,5.0
Sivir,10,0,28,72,54,0.0,1.14,2.8,7.2,5.4
Draven,2,0,18,8,8,0.0,3.25,9.0,4.0,4.0
Ashe,2,0,8,8,4,0.0,1.5,4.0,4.0,2.0
Yasuo,2,0,2,10,8,0.0,1.0,1.0,5.0,4.0
Yone,2,2,10,8,18,100.0,3.5,5.0,4.0,9.0
LeBlanc,2,2,12,4,6,100.0,4.5,6.0,2.0,3.0
Swain,4,0,68,36,36,0.0,2.89,17.0,9.0,9.0
Mel,4,4,16,20,36,100.0,2.6,4.0,5.0,9.0
Vayne,2,2,8,4,14,100.0,5.5,4.0,2.0,7.0
Yunara,2,2,24,6,14,100.0,6.33,12.0,3.0,7.0
Nilah,6,2,26,38,54,33.33,2.11,4.33,6.33,9.0
Varus,8,6,62,16,36,75.0,6.12,7.75,2.0,4.5
