opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nami,36,14,212,370,368,38.89,1.57,5.89,10.28,10.22
Trundle,8,2,28,74,76,25.0,1.41,3.5,9.25,9.5
Janna,20,6,46,140,148,30.0,1.39,2.3,7.0,7.4
Morgana,6,0,12,72,66,0.0,1.08,2.0,12.0,11.0
Neeko,8,2,40,90,146,25.0,2.07,5.0,11.25,18.25
Rakan,18,18,70,78,138,100.0,2.67,3.89,4.33,7.67
Elise,4,0,36,56,20,0.0,1.0,9.0,14.0,5.0
Leona,14,14,40,116,290,100.0,2.84,2.86,8.29,20.71
Thresh,8,4,60,68,148,50.0,3.06,7.5,8.5,18.5
Milio,6,0,2,40,26,0.0,0.7,0.33,6.67,4.33
Pyke,8,2,30,76,92,25.0,1.61,3.75,9.5,11.5
Alistar,22,14,108,230,354,63.64,2.01,4.91,10.45,16.09
Braum,8,2,10,106,86,25.0,0.91,1.25,13.25,10.75
Sona,4,0,4,28,48,0.0,1.86,1.0,7.0,12.0
Nautilus,18,6,114,124,318,33.33,3.48,6.33,6.89,17.67
Lulu,8,2,16,74,90,25.0,1.43,2.0,9.25,11.25
Rell,10,0,18,122,72,0.0,0.74,1.8,12.2,7.2
Zilean,14,4,98,126,130,28.57,1.81,7.0,9.0,9.29
Sylas,4,0,8,60,80,0.0,1.47,2.0,15.0,20.0
Tahm Kench,22,16,232,238,288,72.73,2.18,10.55,10.82,13.09
Karma,16,16,134,170,314,100.0,2.64,8.38,10.62,19.62
Senna,2,0,0,14,30,0.0,2.14,0.0,7.0,15.0
Yuumi,4,4,20,12,76,100.0,8.0,5.0,3.0,19.0
Soraka,6,2,8,42,46,33.33,1.29,1.33,7.0,7.67
Pantheon,4,4,32,44,68,100.0,2.27,8.0,11.0,17.0
Bard,6,2,24,56,76,33.33,1.79,4.0,9.33,12.67
Fiddlesticks,2,0,26,22,28,0.0,2.45,13.0,11.0,14.0
Maokai,2,2,16,10,28,100.0,4.4,8.0,5.0,14.0
Blitzcrank,2,0,14,24,20,0.0,1.42,7.0,12.0,10.0
Nidalee,2,0,12,32,32,0.0,1.38,6.0,16.0,16.0
Xerath,2,0,8,10,34,0.0,4.2,4.0,5.0,17.0
Camille,2,0,4,22,32,0.0,1.64,2.0,11.0,16.0
