opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Kaisa,738,452,5260,3906,4272,61.25,2.44,7.13,5.29,5.79
Yunara,374,204,2398,1934,1930,54.55,2.24,6.41,5.17,5.16
Senna,160,76,1046,910,936,47.5,2.18,6.54,5.69,5.85
Lux,66,28,618,388,262,42.42,2.27,9.36,5.88,3.97
Ezreal,472,252,3096,2328,2618,53.39,2.45,6.56,4.93,5.55
Jinx,208,96,1434,1226,1088,46.15,2.06,6.89,5.89,5.23
Varus,180,84,1326,998,908,46.67,2.24,7.37,5.54,5.04
Sivir,400,198,2780,2078,1908,49.5,2.26,6.95,5.2,4.77
Tristana,200,106,1324,1144,1096,53.0,2.12,6.62,5.72,5.48
Lucian,438,204,2846,2412,2410,46.58,2.18,6.5,5.51,5.5
Yasuo,60,20,342,318,274,33.33,1.94,5.7,5.3,4.57
Jhin,446,244,2844,2474,2478,54.71,2.15,6.38,5.55,5.56
Seraphine,70,46,454,326,328,65.71,2.4,6.49,4.66,4.69
Zeri,334,154,2100,1864,1742,46.11,2.06,6.29,5.58,5.22
Miss Fortune,120,58,710,656,566,48.33,1.95,5.92,5.47,4.72
Aphelios,214,130,1812,1186,1282,60.75,2.61,8.47,5.54,5.99
Corki,178,110,1310,936,1086,61.8,2.56,7.36,5.26,6.1
Swain,70,44,426,374,434,62.86,2.3,6.09,5.34,6.2
Caitlyn,196,118,1460,926,1022,60.2,2.68,7.45,4.72,5.21
Twitch,126,48,842,818,796,38.1,2.0,6.68,6.49,6.32
Ziggs,128,56,728,642,670,43.75,2.18,5.69,5.02,5.23
Azir,6,0,60,48,24,0.0,1.75,10.0,8.0,4.0
Mel,138,60,960,838,832,43.48,2.14,6.96,6.07,6.03
Xayah,172,98,1302,1038,904,56.98,2.13,7.57,6.03,5.26
Hwei,44,36,526,256,280,81.82,3.15,11.95,5.82,6.36
KogMaw,60,32,358,338,290,53.33,1.92,5.97,5.63,4.83
Xerath,12,2,78,66,30,16.67,1.64,6.5,5.5,2.5
Nilah,62,14,378,422,278,22.58,1.55,6.1,6.81,4.48
Smolder,192,78,1394,1184,1056,40.62,2.07,7.26,6.17,5.5
Urgot,10,6,78,78,52,60.0,1.67,7.8,7.8,5.2
Draven,104,46,628,522,530,44.23,2.22,6.04,5.02,5.1
Viktor,14,10,100,80,54,71.43,1.93,7.14,5.71,3.86
Karthus,52,16,280,330,232,30.77,1.55,5.38,6.35,4.46
Ashe,126,32,888,788,586,25.4,1.87,7.05,6.25,4.65
VelKoz,14,4,68,72,50,28.57,1.64,4.86,5.14,3.57
Zilean,4,0,20,28,16,0.0,1.29,5.0,7.0,4.0
Zyra,24,24,224,108,124,100.0,3.22,9.33,4.5,5.17
Karma,2,2,24,6,18,100.0,7.0,12.0,3.0,9.0
Samira,94,66,774,532,592,70.21,2.57,8.23,5.66,6.3
Brand,4,0,12,16,4,0.0,1.0,3.0,4.0,1.0
Kalista,38,4,192,256,186,10.53,1.48,5.05,6.74,4.89
Irelia,2,0,18,8,20,0.0,4.75,9.0,4.0,10.0
Jayce,2,2,12,28,24,100.0,1.29,6.0,14.0,12.0
Akshan,10,8,60,28,100,80.0,5.71,6.0,2.8,10.0
Morgana,24,8,236,208,164,33.33,1.92,9.83,8.67,6.83
Kled,2,0,4,18,10,0.0,0.78,2.0,9.0,5.0
Neeko,2,2,24,14,6,100.0,2.14,12.0,7.0,3.0
Veigar,18,18,150,90,92,100.0,2.69,8.33,5.0,5.11
Chogath,24,14,170,224,198,58.33,1.64,7.08,9.33,8.25
Aurelion Sol,18,2,110,100,48,11.11,1.58,6.11,5.56,2.67
Syndra,4,2,28,30,18,50.0,1.53,7.0,7.5,4.5
Vladimir,4,4,60,28,20,100.0,2.86,15.0,7.0,5.0
Heimerdinger,2,2,26,16,28,100.0,3.38,13.0,8.0,14.0
Olaf,8,6,34,22,42,75.0,3.45,4.25,2.75,5.25
Rengar,6,2,42,26,6,33.33,1.85,7.0,4.33,1.0
Aurora,2,0,6,8,2,0.0,1.0,3.0,4.0,1.0
Yorick,2,2,30,10,12,100.0,4.2,15.0,5.0,6.0
Nasus,12,12,120,12,120,100.0,20.0,10.0,1.0,10.0
Sylas,2,0,2,12,2,0.0,0.33,1.0,6.0,1.0
Soraka,4,4,12,0,4,100.0,16.0,3.0,0.0,1.0
Zoe,6,0,30,42,18,0.0,1.14,5.0,7.0,3.0
Fiora,2,2,42,10,4,100.0,4.6,21.0,5.0,2.0
