opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ambessa,152,66,810,1024,486,43.42,1.27,5.33,6.74,3.2
Camille,50,46,502,210,198,92.0,3.33,10.04,4.2,3.96
Riven,78,32,448,432,424,41.03,2.02,5.74,5.54,5.44
Gragas,104,52,726,708,680,50.0,1.99,6.98,6.81,6.54
Illaoi,34,16,236,222,170,47.06,1.83,6.94,6.53,5.0
Draven,22,6,246,178,112,27.27,2.01,11.18,8.09,5.09
Sett,48,6,286,298,134,12.5,1.41,5.96,6.21,2.79
Tryndamere,10,2,30,80,30,20.0,0.75,3.0,8.0,3.0
Gnar,12,12,138,30,54,100.0,6.4,11.5,2.5,4.5
Wukong,14,8,70,70,52,57.14,1.74,5.0,5.0,3.71
Jax,106,78,736,782,522,73.58,1.61,6.94,7.38,4.92
Neeko,4,0,12,16,20,0.0,2.0,3.0,4.0,5.0
Chogath,36,6,244,278,164,16.67,1.47,6.78,7.72,4.56
Lee Sin,4,0,16,40,24,0.0,1.0,4.0,10.0,6.0
Garen,70,52,440,284,200,74.29,2.25,6.29,4.06,2.86
Darius,98,48,604,496,318,48.98,1.86,6.16,5.06,3.24
Fiora,138,54,1028,756,640,39.13,2.21,7.45,5.48,4.64
KSante,118,74,538,564,542,62.71,1.91,4.56,4.78,4.59
Renekton,60,44,500,380,304,73.33,2.12,8.33,6.33,5.07
Lucian,18,4,150,142,88,22.22,1.68,8.33,7.89,4.89
Akshan,18,18,120,150,136,100.0,1.71,6.67,8.33,7.56
Malphite,38,28,210,262,142,73.68,1.34,5.53,6.89,3.74
Urgot,84,24,516,454,392,28.57,2.0,6.14,5.4,4.67
Ornn,50,20,340,318,298,40.0,2.01,6.8,6.36,5.96
Yasuo,34,10,256,258,116,29.41,1.44,7.53,7.59,3.41
Smolder,12,0,92,96,40,0.0,1.38,7.67,8.0,3.33
Sejuani,4,0,20,24,24,0.0,1.83,5.0,6.0,6.0
Aurora,52,34,358,310,238,65.38,1.92,6.88,5.96,4.58
Corki,10,4,94,78,36,40.0,1.67,9.4,7.8,3.6
Ryze,20,20,168,66,72,100.0,3.64,8.4,3.3,3.6
Yone,18,10,130,98,70,55.56,2.04,7.22,5.44,3.89
Viktor,14,8,64,68,42,57.14,1.56,4.57,4.86,3.0
Jayce,58,16,306,378,224,27.59,1.4,5.28,6.52,3.86
Yorick,6,2,24,56,20,33.33,0.79,4.0,9.33,3.33
Kled,26,16,200,104,94,61.54,2.83,7.69,4.0,3.62
Aatrox,88,42,622,566,392,47.73,1.79,7.07,6.43,4.45
Varus,18,16,154,134,100,88.89,1.9,8.56,7.44,5.56
Rammus,4,0,20,12,4,0.0,2.0,5.0,3.0,1.0
Quinn,14,6,64,80,62,42.86,1.57,4.57,5.71,4.43
Annie,8,8,32,40,32,100.0,1.6,4.0,5.0,4.0
Irelia,22,20,154,144,106,90.91,1.81,7.0,6.55,4.82
Mordekaiser,44,26,186,224,180,59.09,1.63,4.23,5.09,4.09
Teemo,34,10,144,222,118,29.41,1.18,4.24,6.53,3.47
Azir,12,0,90,58,56,0.0,2.52,7.5,4.83,4.67
Rengar,4,4,20,4,4,100.0,6.0,5.0,1.0,1.0
Warwick,36,18,194,210,160,50.0,1.69,5.39,5.83,4.44
Dr. Mundo,90,56,600,370,312,62.22,2.46,6.67,4.11,3.47
Volibear,14,12,114,68,102,85.71,3.18,8.14,4.86,7.29
Vladimir,56,30,324,330,262,53.57,1.78,5.79,5.89,4.68
Sion,48,38,352,326,270,79.17,1.91,7.33,6.79,5.62
Tahm Kench,12,0,100,90,54,0.0,1.71,8.33,7.5,4.5
Karthus,2,2,12,6,2,100.0,2.33,6.0,3.0,1.0
Syndra,6,0,16,30,4,0.0,0.67,2.67,5.0,0.67
Galio,4,4,48,20,24,100.0,3.6,12.0,5.0,6.0
Gwen,28,12,220,214,92,42.86,1.46,7.86,7.64,3.29
Heimerdinger,6,4,66,26,18,66.67,3.23,11.0,4.33,3.0
Singed,34,8,184,164,64,23.53,1.51,5.41,4.82,1.88
Akali,8,6,30,30,16,75.0,1.53,3.75,3.75,2.0
Shen,44,26,268,234,150,59.09,1.79,6.09,5.32,3.41
Rumble,10,6,58,80,68,60.0,1.57,5.8,8.0,6.8
Mel,2,0,8,14,6,0.0,1.0,4.0,7.0,3.0
KogMaw,2,0,10,20,10,0.0,1.0,5.0,10.0,5.0
Poppy,2,2,16,10,10,100.0,2.6,8.0,5.0,5.0
Gangplank,42,18,284,208,206,42.86,2.36,6.76,4.95,4.9
Lulu,4,4,44,28,16,100.0,2.14,11.0,7.0,4.0
Zac,6,4,14,28,10,66.67,0.86,2.33,4.67,1.67
Udyr,24,12,64,152,82,50.0,0.96,2.67,6.33,3.42
Lissandra,6,0,36,54,36,0.0,1.33,6.0,9.0,6.0
Cassiopeia,14,2,116,92,54,14.29,1.85,8.29,6.57,3.86
Pantheon,10,0,30,40,0,0.0,0.75,3.0,4.0,0.0
Kaisa,2,0,10,22,6,0.0,0.73,5.0,11.0,3.0
Nidalee,6,4,38,62,24,66.67,1.0,6.33,10.33,4.0
Kennen,10,6,58,60,36,60.0,1.57,5.8,6.0,3.6
Olaf,22,0,38,170,70,0.0,0.64,1.73,7.73,3.18
Nasus,6,2,12,10,16,33.33,2.8,2.0,1.67,2.67
Hwei,2,0,18,16,8,0.0,1.62,9.0,8.0,4.0
Zed,10,2,44,50,34,20.0,1.56,4.4,5.0,3.4
Kayn,2,0,2,2,0,0.0,1.0,1.0,1.0,0.0
Graves,2,0,4,10,2,0.0,0.6,2.0,5.0,1.0
LeBlanc,2,0,10,32,8,0.0,0.56,5.0,16.0,4.0
Naafiri,2,0,10,18,4,0.0,0.78,5.0,9.0,2.0
Aphelios,6,0,18,42,30,0.0,1.14,3.0,7.0,5.0
Taliyah,2,2,14,24,6,100.0,0.83,7.0,12.0,3.0
Trundle,2,2,18,8,14,100.0,4.0,9.0,4.0,7.0
Orianna,2,0,4,16,6,0.0,0.62,2.0,8.0,3.0
Tristana,2,2,8,4,2,100.0,2.5,4.0,2.0,1.0
