opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Galio,2,0,4,14,8,0.0,0.86,2.0,7.0,4.0
Cassiopeia,2,2,10,4,4,100.0,3.5,5.0,2.0,2.0
Azir,2,0,20,20,12,0.0,1.6,10.0,10.0,6.0
Orianna,4,2,20,22,40,50.0,2.73,5.0,5.5,10.0
Ambessa,2,0,4,12,4,0.0,0.67,2.0,6.0,2.0
Aurora,2,2,12,14,6,100.0,1.29,6.0,7.0,3.0
Twisted Fate,2,2,8,8,16,100.0,3.0,4.0,4.0,8.0
Ahri,2,2,10,10,12,100.0,2.2,5.0,5.0,6.0
Naafiri,2,0,18,12,14,0.0,2.67,9.0,6.0,7.0
Akali,2,0,16,14,10,0.0,1.86,8.0,7.0,5.0
