opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Irelia,16,6,86,104,62,37.5,1.42,5.38,6.5,3.88
Vayne,18,0,66,152,72,0.0,0.91,3.67,8.44,4.0
Camille,14,2,108,80,38,14.29,1.82,7.71,5.71,2.71
Kennen,18,2,238,122,102,11.11,2.79,13.22,6.78,5.67
Gwen,40,2,222,294,106,5.0,1.12,5.55,7.35,2.65
Kalista,8,0,64,64,24,0.0,1.38,8.0,8.0,3.0
Aurora,34,6,182,234,196,17.65,1.62,5.35,6.88,5.76
Azir,10,8,78,38,30,80.0,2.84,7.8,3.8,3.0
Vladimir,2,0,28,16,12,0.0,2.5,14.0,8.0,6.0
Fiora,26,16,184,90,114,61.54,3.31,7.08,3.46,4.38
Trundle,2,2,18,4,6,100.0,6.0,9.0,2.0,3.0
Yunara,6,2,56,36,24,33.33,2.22,9.33,6.0,4.0
Quinn,4,2,2,0,4,50.0,6.0,0.5,0.0,1.0
Teemo,34,6,88,116,54,17.65,1.22,2.59,3.41,1.59
Dr. Mundo,8,8,82,38,32,100.0,3.0,10.25,4.75,4.0
Aatrox,16,6,114,124,80,37.5,1.56,7.12,7.75,5.0
Yasuo,8,2,50,32,22,25.0,2.25,6.25,4.0,2.75
Gangplank,60,34,400,330,196,56.67,1.81,6.67,5.5,3.27
Jayce,34,34,316,98,238,100.0,5.65,9.29,2.88,7.0
Urgot,2,2,26,4,10,100.0,9.0,13.0,2.0,5.0
Twisted Fate,10,0,10,0,0,0.0,10.0,1.0,0.0,0.0
Nidalee,6,0,36,48,36,0.0,1.5,6.0,8.0,6.0
Warwick,6,6,36,12,12,100.0,4.0,6.0,2.0,2.0
Yorick,4,0,20,16,20,0.0,2.5,5.0,4.0,5.0
Gnar,12,2,56,76,36,16.67,1.21,4.67,6.33,3.0
Olaf,4,4,16,28,48,100.0,2.29,4.0,7.0,12.0
Shen,10,10,34,20,32,100.0,3.3,3.4,2.0,3.2
Smolder,2,2,22,4,20,100.0,10.5,11.0,2.0,10.0
Singed,2,0,24,20,6,0.0,1.5,12.0,10.0,3.0
Ornn,2,0,10,20,6,0.0,0.8,5.0,10.0,3.0
Akali,10,0,52,90,26,0.0,0.87,5.2,9.0,2.6
Volibear,4,4,40,24,36,100.0,3.17,10.0,6.0,9.0
Senna,6,0,42,30,24,0.0,2.2,7.0,5.0,4.0
Neeko,4,4,20,4,12,100.0,8.0,5.0,1.0,3.0
Ekko,8,8,128,48,64,100.0,4.0,16.0,6.0,8.0
Malzahar,8,8,80,48,80,100.0,3.33,10.0,6.0,10.0
Kayle,6,6,54,30,40,100.0,3.13,9.0,5.0,6.67
Udyr,6,6,42,0,12,100.0,54.0,7.0,0.0,2.0
Riven,4,0,20,40,36,0.0,1.4,5.0,10.0,9.0
Malphite,4,2,6,10,8,50.0,1.4,1.5,2.5,2.0
Gragas,10,8,64,44,82,80.0,3.32,6.4,4.4,8.2
Yone,8,8,78,6,10,100.0,14.67,9.75,0.75,1.25
Ambessa,14,12,62,10,112,85.71,17.4,4.43,0.71,8.0
Ryze,12,8,148,44,92,66.67,5.45,12.33,3.67,7.67
Galio,2,2,22,10,22,100.0,4.4,11.0,5.0,11.0
Poppy,2,2,8,18,8,100.0,0.89,4.0,9.0,4.0
Darius,2,0,4,8,0,0.0,0.5,2.0,4.0,0.0
Lulu,2,0,0,2,0,0.0,0.0,0.0,1.0,0.0
Sylas,2,2,14,12,14,100.0,2.33,7.0,6.0,7.0
Rumble,2,0,16,10,6,0.0,2.2,8.0,5.0,3.0
