opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Lucian,26,26,124,92,200,100.0,3.52,4.77,3.54,7.69
Yunara,32,30,352,220,316,93.75,3.04,11.0,6.88,9.88
Xayah,10,4,56,64,52,40.0,1.69,5.6,6.4,5.2
Kaisa,24,8,150,88,106,33.33,2.91,6.25,3.67,4.42
Caitlyn,2,2,20,8,16,100.0,4.5,10.0,4.0,8.0
Ahri,2,0,16,14,10,0.0,1.86,8.0,7.0,5.0
Senna,2,2,24,12,10,100.0,2.83,12.0,6.0,5.0
Jinx,22,2,174,150,78,9.09,1.68,7.91,6.82,3.55
Miss Fortune,18,8,78,100,44,44.44,1.22,4.33,5.56,2.44
Aphelios,12,6,128,34,36,50.0,4.82,10.67,2.83,3.0
Jhin,20,4,162,146,82,20.0,1.67,8.1,7.3,4.1
Vayne,10,2,40,64,30,20.0,1.09,4.0,6.4,3.0
Ezreal,12,0,132,76,68,0.0,2.63,11.0,6.33,5.67
Twitch,2,2,18,10,12,100.0,3.0,9.0,5.0,6.0
Yasuo,2,0,2,8,4,0.0,0.75,1.0,4.0,2.0
Varus,4,2,22,18,10,50.0,1.78,5.5,4.5,2.5
Syndra,2,0,48,28,22,0.0,2.5,24.0,14.0,11.0
Zeri,16,8,104,40,64,50.0,4.2,6.5,2.5,4.0
Mel,10,2,64,64,44,20.0,1.69,6.4,6.4,4.4
Karthus,4,0,48,72,28,0.0,1.06,12.0,18.0,7.0
Ziggs,8,8,64,0,32,100.0,96.0,8.0,0.0,4.0
Sivir,8,8,58,6,32,100.0,15.0,7.25,0.75,4.0
Seraphine,6,6,48,30,30,100.0,2.6,8.0,5.0,5.0
Smolder,8,2,74,46,64,25.0,3.0,9.25,5.75,8.0
Samira,4,4,44,16,8,100.0,3.25,11.0,4.0,2.0
Tristana,2,2,18,18,18,100.0,2.0,9.0,9.0,9.0
Corki,16,16,320,80,128,100.0,5.6,20.0,5.0,8.0
Draven,4,2,28,16,18,50.0,2.88,7.0,4.0,4.5
