opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sion,8,0,8,32,40,0.0,1.5,1.0,4.0,5.0
Malzahar,2,0,4,20,18,0.0,1.1,2.0,10.0,9.0
Ambessa,6,6,6,38,74,100.0,2.11,1.0,6.33,12.33
Gangplank,2,0,6,6,4,0.0,1.67,3.0,3.0,2.0
Zac,6,6,12,30,144,100.0,5.2,2.0,5.0,24.0
Renekton,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Vladimir,2,2,0,2,4,100.0,2.0,0.0,1.0,2.0
Fiora,2,0,2,18,10,0.0,0.67,1.0,9.0,5.0
Pantheon,12,0,12,96,156,0.0,1.75,1.0,8.0,13.0
Jax,2,2,6,0,4,100.0,10.0,3.0,0.0,2.0
Aurora,2,2,4,20,16,100.0,1.0,2.0,10.0,8.0
