opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Braum,2372,1104,3910,14782,30728,46.54,2.34,1.65,6.23,12.95
Senna,366,172,646,2156,4774,46.99,2.51,1.77,5.89,13.04
Alistar,1822,870,3048,11490,24628,47.75,2.41,1.67,6.31,13.52
Nami,2780,1480,5024,16468,36710,53.24,2.53,1.81,5.92,13.21
Milio,638,356,856,3278,7802,55.8,2.64,1.34,5.14,12.23
Shen,34,24,52,244,572,70.59,2.56,1.53,7.18,16.82
Nidalee,88,38,138,516,1088,43.18,2.38,1.57,5.86,12.36
Poppy,496,224,950,3102,7222,45.16,2.63,1.92,6.25,14.56
Rell,2468,1000,4214,17880,31966,40.52,2.02,1.71,7.24,12.95
Bard,1310,568,2446,8362,16498,43.36,2.27,1.87,6.38,12.59
Zilean,488,232,860,3212,6232,47.54,2.21,1.76,6.58,12.77
Lulu,1422,524,2588,8466,16882,36.85,2.3,1.82,5.95,11.87
Renata,240,88,462,1672,2938,36.67,2.03,1.93,6.97,12.24
Pyke,836,366,1790,6076,11124,43.78,2.13,2.14,7.27,13.31
Leona,808,336,1344,5642,11428,41.58,2.26,1.66,6.98,14.14
Thresh,1048,462,1644,7452,13868,44.08,2.08,1.57,7.11,13.23
Blitzcrank,352,226,702,2002,4836,64.2,2.77,1.99,5.69,13.74
Rakan,1048,506,1730,6334,13646,48.28,2.43,1.65,6.04,13.02
Shaco,62,30,82,324,650,48.39,2.26,1.32,5.23,10.48
Morgana,266,114,402,1662,3176,42.86,2.15,1.51,6.25,11.94
Zac,16,2,22,112,168,12.5,1.7,1.38,7.0,10.5
Soraka,922,452,1634,4904,11690,49.02,2.72,1.77,5.32,12.68
Sona,1018,558,1868,5824,13604,54.81,2.66,1.83,5.72,13.36
Twisted Fate,52,14,116,398,712,26.92,2.08,2.23,7.65,13.69
Karma,2022,1050,3626,11376,25744,51.93,2.58,1.79,5.63,12.73
Heimerdinger,38,22,28,234,402,57.89,1.84,0.74,6.16,10.58
Xin Zhao,8,0,0,76,106,0.0,1.39,0.0,9.5,13.25
Neeko,606,280,1376,3724,7638,46.2,2.42,2.27,6.15,12.6
Maokai,124,64,226,814,1754,51.61,2.43,1.82,6.56,14.15
Fiddlesticks,164,72,358,938,2042,43.9,2.56,2.18,5.72,12.45
Yuumi,448,234,768,2538,5708,52.23,2.55,1.71,5.67,12.74
Taric,268,122,470,1834,3806,45.52,2.33,1.75,6.84,14.2
Trundle,46,20,84,240,520,43.48,2.52,1.83,5.22,11.3
Elise,222,88,440,1526,3148,39.64,2.35,1.98,6.87,14.18
Zyra,82,12,146,554,716,14.63,1.56,1.78,6.76,8.73
Janna,964,420,1592,5856,11596,43.57,2.25,1.65,6.07,12.03
Ahri,8,2,28,42,88,25.0,2.76,3.5,5.25,11.0
Gragas,88,54,148,536,1262,61.36,2.63,1.68,6.09,14.34
VelKoz,138,82,298,952,1964,59.42,2.38,2.16,6.9,14.23
Rammus,6,6,24,6,48,100.0,12.0,4.0,1.0,8.0
Yasuo,8,0,0,64,152,0.0,2.38,0.0,8.0,19.0
Brand,16,4,24,138,234,25.0,1.87,1.5,8.62,14.62
Galio,68,20,124,526,930,29.41,2.0,1.82,7.74,13.68
Pantheon,198,88,424,1490,3204,44.44,2.43,2.14,7.53,16.18
Tahm Kench,174,106,340,1028,2572,60.92,2.83,1.95,5.91,14.78
Taliyah,8,2,2,30,94,25.0,3.2,0.25,3.75,11.75
