opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Jayce,2,0,0,12,4,0.0,0.33,0.0,6.0,2.0
Riven,4,0,2,22,2,0.0,0.18,0.5,5.5,0.5
Akali,2,0,2,8,0,0.0,0.25,1.0,4.0,0.0
Kayle,2,2,6,0,6,100.0,12.0,3.0,0.0,3.0
