opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ambessa,148,68,354,556,748,45.95,1.98,2.39,3.76,5.05
Nidalee,10,0,0,150,60,0.0,0.4,0.0,15.0,6.0
Gwen,84,44,396,320,570,52.38,3.02,4.71,3.81,6.79
Jayce,82,38,206,384,476,46.34,1.78,2.51,4.68,5.8
Smolder,12,6,72,46,92,50.0,3.57,6.0,3.83,7.67
Renekton,90,22,310,528,388,24.44,1.32,3.44,5.87,4.31
Urgot,32,8,84,208,136,25.0,1.06,2.62,6.5,4.25
Shen,76,26,310,368,448,34.21,2.06,4.08,4.84,5.89
Yorick,64,28,142,298,196,43.75,1.13,2.22,4.66,3.06
Tristana,2,0,4,22,10,0.0,0.64,2.0,11.0,5.0
Dr. Mundo,84,40,426,448,322,47.62,1.67,5.07,5.33,3.83
Fiora,62,46,378,166,386,74.19,4.6,6.1,2.68,6.23
Heimerdinger,12,0,32,90,38,0.0,0.78,2.67,7.5,3.17
Aurora,18,10,36,86,60,55.56,1.12,2.0,4.78,3.33
Illaoi,24,2,90,190,232,8.33,1.69,3.75,7.92,9.67
Draven,8,0,0,56,0,0.0,0.0,0.0,7.0,0.0
Volibear,66,24,484,244,360,36.36,3.46,7.33,3.7,5.45
Rengar,12,8,52,62,94,66.67,2.35,4.33,5.17,7.83
Nasus,18,4,38,94,90,22.22,1.36,2.11,5.22,5.0
Caitlyn,2,2,2,6,6,100.0,1.33,1.0,3.0,3.0
Yone,32,24,110,110,318,75.0,3.89,3.44,3.44,9.94
Kayle,30,26,106,86,230,86.67,3.91,3.53,2.87,7.67
Camille,20,14,102,98,154,70.0,2.61,5.1,4.9,7.7
KSante,44,26,160,146,304,59.09,3.18,3.64,3.32,6.91
Aatrox,142,80,546,648,794,56.34,2.07,3.85,4.56,5.59
Yasuo,32,22,38,130,106,68.75,1.11,1.19,4.06,3.31
Riven,40,30,182,184,252,75.0,2.36,4.55,4.6,6.3
Ornn,56,28,304,282,276,50.0,2.06,5.43,5.04,4.93
Garen,18,2,72,138,108,11.11,1.3,4.0,7.67,6.0
Rumble,12,12,96,28,44,100.0,5.0,8.0,2.33,3.67
Teemo,26,10,54,138,158,38.46,1.54,2.08,5.31,6.08
Pantheon,32,4,66,154,116,12.5,1.18,2.06,4.81,3.62
Kaisa,6,4,12,24,14,66.67,1.08,2.0,4.0,2.33
Darius,40,8,108,164,128,20.0,1.44,2.7,4.1,3.2
Malphite,28,8,80,246,176,28.57,1.04,2.86,8.79,6.29
Gangplank,40,14,188,186,262,35.0,2.42,4.7,4.65,6.55
Irelia,30,16,110,168,228,53.33,2.01,3.67,5.6,7.6
Jax,46,16,82,238,252,34.78,1.4,1.78,5.17,5.48
Sylas,4,2,28,18,28,50.0,3.11,7.0,4.5,7.0
Akali,16,6,76,80,100,37.5,2.2,4.75,5.0,6.25
Sett,52,22,198,226,372,42.31,2.52,3.81,4.35,7.15
Vayne,24,12,120,92,124,50.0,2.65,5.0,3.83,5.17
Vladimir,26,18,88,68,152,69.23,3.53,3.38,2.62,5.85
Gnar,56,24,238,232,328,42.86,2.44,4.25,4.14,5.86
Gragas,94,44,290,474,484,46.81,1.63,3.09,5.04,5.15
Kennen,20,20,68,92,206,100.0,2.98,3.4,4.6,10.3
Singed,66,34,140,238,394,51.52,2.24,2.12,3.61,5.97
Warwick,20,18,122,60,214,90.0,5.6,6.1,3.0,10.7
Sion,42,12,184,196,218,28.57,2.05,4.38,4.67,5.19
Mordekaiser,22,20,104,48,122,90.91,4.71,4.73,2.18,5.55
Zac,14,2,18,114,24,14.29,0.37,1.29,8.14,1.71
Akshan,6,0,0,30,0,0.0,0.0,0.0,5.0,0.0
Kayn,8,0,48,72,40,0.0,1.22,6.0,9.0,5.0
Wukong,6,0,6,54,24,0.0,0.56,1.0,9.0,4.0
Kled,10,0,24,58,34,0.0,1.0,2.4,5.8,3.4
Trundle,28,20,206,96,168,71.43,3.9,7.36,3.43,6.0
Azir,4,2,16,24,18,50.0,1.42,4.0,6.0,4.5
Tryndamere,24,2,32,112,36,8.33,0.61,1.33,4.67,1.5
Karma,2,0,2,14,6,0.0,0.57,1.0,7.0,3.0
Ezreal,2,2,6,6,6,100.0,2.0,3.0,3.0,3.0
Chogath,30,26,128,94,308,86.67,4.64,4.27,3.13,10.27
Hwei,2,2,10,18,8,100.0,1.0,5.0,9.0,4.0
Swain,6,4,28,36,50,66.67,2.17,4.67,6.0,8.33
Zilean,18,18,46,134,256,100.0,2.25,2.56,7.44,14.22
Olaf,24,4,100,188,156,16.67,1.36,4.17,7.83,6.5
Ryze,20,8,48,52,284,40.0,6.38,2.4,2.6,14.2
Fizz,14,14,42,84,154,100.0,2.33,3.0,6.0,11.0
Zed,6,0,18,36,54,0.0,2.0,3.0,6.0,9.0
Reksai,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Xin Zhao,2,0,6,6,4,0.0,1.67,3.0,3.0,2.0
Lillia,2,0,4,16,12,0.0,1.0,2.0,8.0,6.0
Aphelios,4,4,16,4,12,100.0,7.0,4.0,1.0,3.0
Maokai,6,6,6,18,24,100.0,1.67,1.0,3.0,4.0
Quinn,2,0,6,12,12,0.0,1.5,3.0,6.0,6.0
Cassiopeia,2,2,14,8,16,100.0,3.75,7.0,4.0,8.0
