opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sylas,20,14,92,112,234,70.0,2.91,4.6,5.6,11.7
Yone,18,12,36,54,84,66.67,2.22,2.0,3.0,4.67
Jayce,4,4,28,20,40,100.0,3.4,7.0,5.0,10.0
Fizz,4,0,16,16,8,0.0,1.5,4.0,4.0,2.0
Swain,6,2,24,34,68,33.33,2.71,4.0,5.67,11.33
Aurelion Sol,8,6,36,24,50,75.0,3.58,4.5,3.0,6.25
LeBlanc,2,0,2,16,6,0.0,0.5,1.0,8.0,3.0
Twisted Fate,2,0,8,12,20,0.0,2.33,4.0,6.0,10.0
Malzahar,6,2,6,16,30,33.33,2.25,1.0,2.67,5.0
Illaoi,2,0,10,12,8,0.0,1.5,5.0,6.0,4.0
Chogath,8,8,16,32,120,100.0,4.25,2.0,4.0,15.0
Akshan,2,0,12,14,4,0.0,1.14,6.0,7.0,2.0
Ahri,4,4,16,20,16,100.0,1.6,4.0,5.0,4.0
Qiyana,4,2,28,20,12,50.0,2.0,7.0,5.0,3.0
Talon,12,12,32,20,36,100.0,3.4,2.67,1.67,3.0
Teemo,2,2,16,2,0,100.0,8.0,8.0,1.0,0.0
Yasuo,4,4,20,18,34,100.0,3.0,5.0,4.5,8.5
Vladimir,2,0,0,8,18,0.0,2.25,0.0,4.0,9.0
Ekko,2,2,26,4,14,100.0,10.0,13.0,2.0,7.0
Sion,4,2,16,24,36,50.0,2.17,4.0,6.0,9.0
Sett,2,2,14,4,20,100.0,8.5,7.0,2.0,10.0
Irelia,14,14,100,14,158,100.0,18.43,7.14,1.0,11.29
Hwei,2,2,18,6,20,100.0,6.33,9.0,3.0,10.0
Zoe,2,2,8,6,26,100.0,5.67,4.0,3.0,13.0
Taliyah,12,0,0,72,24,0.0,0.33,0.0,6.0,2.0
