opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Kaisa,678,364,6154,3906,4132,53.69,2.63,9.08,5.76,6.09
Smolder,260,160,2490,1504,1650,61.54,2.75,9.58,5.78,6.35
Ezreal,512,238,3854,3002,2690,46.48,2.18,7.53,5.86,5.25
Yunara,518,294,4826,2848,3176,56.76,2.81,9.32,5.5,6.13
Ashe,222,122,1814,1254,1358,54.95,2.53,8.17,5.65,6.12
Jhin,564,294,4022,3410,3304,52.13,2.15,7.13,6.05,5.86
Caitlyn,282,144,2454,1572,1626,51.06,2.6,8.7,5.57,5.77
Samira,106,60,1080,654,838,56.6,2.93,10.19,6.17,7.91
Corki,420,230,3876,2726,3036,54.76,2.54,9.23,6.49,7.23
Jinx,424,240,3944,2472,2740,56.6,2.7,9.3,5.83,6.46
Sivir,346,214,2682,1782,1910,61.85,2.58,7.75,5.15,5.52
Varus,300,170,2764,1784,1900,56.67,2.61,9.21,5.95,6.33
Miss Fortune,212,130,1566,1214,1426,61.32,2.46,7.39,5.73,6.73
Draven,380,154,2874,2304,2396,40.53,2.29,7.56,6.06,6.31
Aphelios,400,206,3586,2350,2590,51.5,2.63,8.96,5.88,6.47
Mel,168,108,1604,990,1122,64.29,2.75,9.55,5.89,6.68
Ziggs,98,74,980,420,722,75.51,4.05,10.0,4.29,7.37
Senna,306,88,2554,2308,1972,28.76,1.96,8.35,7.54,6.44
Tristana,370,184,2816,2080,2240,49.73,2.43,7.61,5.62,6.05
Xayah,158,78,1214,1014,1054,49.37,2.24,7.68,6.42,6.67
Zeri,300,170,2644,1796,1956,56.67,2.56,8.81,5.99,6.52
Lucian,768,454,6260,4498,4786,59.11,2.46,8.15,5.86,6.23
Vayne,126,78,1158,724,840,61.9,2.76,9.19,5.75,6.67
Azir,14,8,50,98,104,57.14,1.57,3.57,7.0,7.43
KogMaw,176,62,1212,1162,1092,35.23,1.98,6.89,6.6,6.2
Zyra,32,14,258,198,188,43.75,2.25,8.06,6.19,5.88
Twisted Fate,2,0,8,14,18,0.0,1.86,4.0,7.0,9.0
Hwei,76,54,564,246,342,71.05,3.68,7.42,3.24,4.5
Syndra,40,6,218,302,284,15.0,1.66,5.45,7.55,7.1
Yasuo,78,54,624,368,480,69.23,3.0,8.0,4.72,6.15
Swain,38,24,506,256,226,63.16,2.86,13.32,6.74,5.95
Ahri,4,0,12,40,16,0.0,0.7,3.0,10.0,4.0
Taliyah,6,4,84,42,40,66.67,2.95,14.0,7.0,6.67
Viktor,24,12,200,108,132,50.0,3.07,8.33,4.5,5.5
Kalista,52,22,438,376,298,42.31,1.96,8.42,7.23,5.73
Karthus,90,32,922,680,718,35.56,2.41,10.24,7.56,7.98
Veigar,20,20,174,104,178,100.0,3.38,8.7,5.2,8.9
Urgot,12,0,36,84,64,0.0,1.19,3.0,7.0,5.33
Seraphine,50,22,342,330,194,44.0,1.62,6.84,6.6,3.88
Nilah,70,38,556,356,460,54.29,2.85,7.94,5.09,6.57
Lux,72,36,454,494,540,50.0,2.01,6.31,6.86,7.5
Irelia,4,4,40,40,36,100.0,1.9,10.0,10.0,9.0
Xerath,6,6,78,48,72,100.0,3.12,13.0,8.0,12.0
Aurora,8,2,72,52,72,25.0,2.77,9.0,6.5,9.0
VelKoz,16,14,102,72,124,87.5,3.14,6.38,4.5,7.75
Soraka,6,0,6,24,6,0.0,0.5,1.0,4.0,1.0
Cassiopeia,14,0,102,140,172,0.0,1.96,7.29,10.0,12.29
Zoe,2,2,10,22,18,100.0,1.27,5.0,11.0,9.0
Aurelion Sol,6,4,46,40,34,66.67,2.0,7.67,6.67,5.67
Akshan,2,0,16,18,22,0.0,2.11,8.0,9.0,11.0
Brand,10,4,208,88,64,40.0,3.09,20.8,8.8,6.4
Singed,8,2,58,28,32,25.0,3.21,7.25,3.5,4.0
Vladimir,2,0,2,8,6,0.0,1.0,1.0,4.0,3.0
Annie,2,0,40,24,34,0.0,3.08,20.0,12.0,17.0
Darius,2,0,18,22,10,0.0,1.27,9.0,11.0,5.0
Nautilus,16,0,48,80,0,0.0,0.6,3.0,5.0,0.0
Teemo,12,12,60,48,72,100.0,2.75,5.0,4.0,6.0
Dr. Mundo,2,2,16,8,26,100.0,5.25,8.0,4.0,13.0
