opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Tahm Kench,2,2,32,44,34,100.0,1.5,16.0,22.0,17.0
Thresh,18,12,178,212,236,66.67,1.95,9.89,11.78,13.11
Bard,18,0,128,152,112,0.0,1.58,7.11,8.44,6.22
Nautilus,14,4,92,116,144,28.57,2.03,6.57,8.29,10.29
Nami,32,14,120,272,376,43.75,1.82,3.75,8.5,11.75
Pantheon,4,2,50,28,50,50.0,3.57,12.5,7.0,12.5
Alistar,28,12,120,92,148,42.86,2.91,4.29,3.29,5.29
Zilean,8,4,68,84,106,50.0,2.07,8.5,10.5,13.25
Mel,12,4,122,138,58,33.33,1.3,10.17,11.5,4.83
Janna,4,2,16,28,32,50.0,1.71,4.0,7.0,8.0
Seraphine,2,2,16,16,14,100.0,1.88,8.0,8.0,7.0
Milio,4,0,22,34,34,0.0,1.65,5.5,8.5,8.5
Senna,12,10,44,94,76,83.33,1.28,3.67,7.83,6.33
Braum,10,6,48,52,102,60.0,2.88,4.8,5.2,10.2
Rell,10,4,104,84,56,40.0,1.9,10.4,8.4,5.6
Lulu,26,18,160,234,274,69.23,1.85,6.15,9.0,10.54
LeBlanc,6,0,24,24,18,0.0,1.75,4.0,4.0,3.0
Sona,6,2,42,52,80,33.33,2.35,7.0,8.67,13.33
Soraka,16,0,160,176,112,0.0,1.55,10.0,11.0,7.0
Yuumi,4,4,36,28,44,100.0,2.86,9.0,7.0,11.0
Rakan,22,12,92,102,82,54.55,1.71,4.18,4.64,3.73
Karma,16,14,100,48,142,87.5,5.04,6.25,3.0,8.88
Neeko,12,12,114,66,108,100.0,3.36,9.5,5.5,9.0
Taric,12,0,108,96,48,0.0,1.62,9.0,8.0,4.0
Fiddlesticks,4,2,26,28,54,50.0,2.86,6.5,7.0,13.5
Leona,6,4,78,58,62,66.67,2.41,13.0,9.67,10.33
Jinx,8,8,80,80,72,100.0,1.9,10.0,10.0,9.0
VelKoz,20,0,40,140,40,0.0,0.57,2.0,7.0,2.0
Poppy,20,20,100,220,460,100.0,2.55,5.0,11.0,23.0
Pyke,38,22,602,342,294,57.89,2.62,15.84,9.0,7.74
Sylas,6,0,54,90,120,0.0,1.93,9.0,15.0,20.0
Blitzcrank,2,2,30,14,18,100.0,3.43,15.0,7.0,9.0
Hwei,2,2,20,12,18,100.0,3.17,10.0,6.0,9.0
Lux,2,0,20,20,8,0.0,1.4,10.0,10.0,4.0
