opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sylas,22,12,192,174,186,54.55,2.17,8.73,7.91,8.45
Ryze,18,0,54,72,54,0.0,1.5,3.0,4.0,3.0
Qiyana,6,6,18,84,48,100.0,0.79,3.0,14.0,8.0
Orianna,10,6,48,46,30,60.0,1.7,4.8,4.6,3.0
Jax,6,6,30,0,12,100.0,42.0,5.0,0.0,2.0
Jayce,4,4,48,16,8,100.0,3.5,12.0,4.0,2.0
Caitlyn,4,0,28,36,8,0.0,1.0,7.0,9.0,2.0
Shen,4,0,16,32,24,0.0,1.25,4.0,8.0,6.0
Chogath,6,0,24,18,0,0.0,1.33,4.0,3.0,0.0
Gragas,2,2,22,14,18,100.0,2.86,11.0,7.0,9.0
Akali,4,2,28,12,30,50.0,4.83,7.0,3.0,7.5
Hwei,8,0,22,60,2,0.0,0.4,2.75,7.5,0.25
Annie,4,0,24,32,12,0.0,1.12,6.0,8.0,3.0
Brand,2,2,12,14,8,100.0,1.43,6.0,7.0,4.0
Smolder,4,0,8,18,2,0.0,0.56,2.0,4.5,0.5
Irelia,6,4,46,26,50,66.67,3.69,7.67,4.33,8.33
Yone,22,4,56,8,20,18.18,9.5,2.55,0.36,0.91
Veigar,2,2,18,8,6,100.0,3.0,9.0,4.0,3.0
Heimerdinger,4,0,0,20,4,0.0,0.2,0.0,5.0,1.0
Viktor,10,10,98,42,68,100.0,3.95,9.8,4.2,6.8
KSante,2,2,22,6,18,100.0,6.67,11.0,3.0,9.0
Twisted Fate,12,0,120,96,12,0.0,1.38,10.0,8.0,1.0
Sion,2,2,6,6,6,100.0,2.0,3.0,3.0,3.0
Aurora,12,4,80,44,52,33.33,3.0,6.67,3.67,4.33
Nasus,4,4,26,12,44,100.0,5.83,6.5,3.0,11.0
Rumble,2,2,28,14,22,100.0,3.57,14.0,7.0,11.0
Taliyah,2,0,12,24,8,0.0,0.83,6.0,12.0,4.0
Katarina,8,0,40,88,56,0.0,1.09,5.0,11.0,7.0
Zoe,14,0,112,42,0,0.0,2.67,8.0,3.0,0.0
Yasuo,2,2,14,4,20,100.0,8.5,7.0,2.0,10.0
LeBlanc,4,2,18,28,26,50.0,1.57,4.5,7.0,6.5
Gwen,2,0,0,4,2,0.0,0.5,0.0,2.0,1.0
Galio,2,2,24,12,30,100.0,4.5,12.0,6.0,15.0
Lee Sin,2,0,8,12,2,0.0,0.83,4.0,6.0,1.0
