opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Renekton,234,108,1374,1144,974,46.15,2.05,5.87,4.89,4.16
Jayce,266,132,1652,1358,1046,49.62,1.99,6.21,5.11,3.93
Fiora,164,110,1200,876,666,67.07,2.13,7.32,5.34,4.06
Vladimir,100,46,638,524,388,46.0,1.96,6.38,5.24,3.88
Singed,94,52,524,382,428,55.32,2.49,5.57,4.06,4.55
Varus,16,4,114,62,44,25.0,2.55,7.12,3.88,2.75
Kennen,80,52,442,418,340,65.0,1.87,5.53,5.22,4.25
Kayle,166,68,928,910,656,40.96,1.74,5.59,5.48,3.95
Akali,70,36,484,308,368,51.43,2.77,6.91,4.4,5.26
Ambessa,272,156,1682,1310,1124,57.35,2.14,6.18,4.82,4.13
Riven,250,130,1594,1468,1192,52.0,1.9,6.38,5.87,4.77
Kled,126,76,702,450,368,60.32,2.38,5.57,3.57,2.92
KSante,152,80,828,748,658,52.63,1.99,5.45,4.92,4.33
Tristana,4,0,40,28,12,0.0,1.86,10.0,7.0,3.0
Quinn,80,34,628,412,420,42.5,2.54,7.85,5.15,5.25
Rumble,84,36,530,388,428,42.86,2.47,6.31,4.62,5.1
Gragas,164,76,800,650,530,46.34,2.05,4.88,3.96,3.23
Aatrox,318,202,1998,1434,1182,63.52,2.22,6.28,4.51,3.72
Ornn,160,70,870,808,610,43.75,1.83,5.44,5.05,3.81
LeBlanc,8,0,22,52,6,0.0,0.54,2.75,6.5,0.75
Jax,196,122,1036,810,694,62.24,2.14,5.29,4.13,3.54
Aurora,124,58,740,680,470,46.77,1.78,5.97,5.48,3.79
Sion,202,120,1150,1018,974,59.41,2.09,5.69,5.04,4.82
Gwen,206,120,1204,1184,952,58.25,1.82,5.84,5.75,4.62
Darius,134,90,1176,782,688,67.16,2.38,8.78,5.84,5.13
Sejuani,14,14,50,32,42,100.0,2.88,3.57,2.29,3.0
Reksai,6,0,12,36,12,0.0,0.67,2.0,6.0,2.0
Rengar,16,12,128,76,70,75.0,2.61,8.0,4.75,4.38
Vayne,84,60,424,480,336,71.43,1.58,5.05,5.71,4.0
Shen,162,82,892,782,622,50.62,1.94,5.51,4.83,3.84
Yorick,106,62,502,506,404,58.49,1.79,4.74,4.77,3.81
Wukong,46,16,316,290,248,34.78,1.94,6.87,6.3,5.39
Garen,94,58,486,550,388,61.7,1.59,5.17,5.85,4.13
Nocturne,12,8,48,42,26,66.67,1.76,4.0,3.5,2.17
Malphite,104,34,480,508,382,32.69,1.7,4.62,4.88,3.67
Olaf,82,44,452,470,444,53.66,1.91,5.51,5.73,5.41
Volibear,56,38,308,244,412,67.86,2.95,5.5,4.36,7.36
Gnar,92,30,434,534,342,32.61,1.45,4.72,5.8,3.72
Udyr,32,24,252,98,196,75.0,4.57,7.88,3.06,6.12
Nasus,76,54,640,262,526,71.05,4.45,8.42,3.45,6.92
Orianna,10,10,76,30,38,100.0,3.8,7.6,3.0,3.8
Swain,86,28,400,480,422,32.56,1.71,4.65,5.58,4.91
Galio,4,4,28,12,4,100.0,2.67,7.0,3.0,1.0
Qiyana,6,0,44,34,30,0.0,2.18,7.33,5.67,5.0
Dr. Mundo,152,58,932,738,494,38.16,1.93,6.13,4.86,3.25
Azir,54,22,360,224,276,40.74,2.84,6.67,4.15,5.11
Aurelion Sol,8,4,48,20,32,50.0,4.0,6.0,2.5,4.0
Poppy,20,4,82,128,106,20.0,1.47,4.1,6.4,5.3
Mordekaiser,110,46,620,564,554,41.82,2.08,5.64,5.13,5.04
Warwick,84,62,516,326,428,73.81,2.9,6.14,3.88,5.1
Teemo,74,42,418,414,310,56.76,1.76,5.65,5.59,4.19
Sett,106,50,748,548,580,47.17,2.42,7.06,5.17,5.47
Ryze,64,30,354,384,174,46.88,1.38,5.53,6.0,2.72
Viego,10,0,20,28,2,0.0,0.79,2.0,2.8,0.2
Heimerdinger,34,16,230,166,126,47.06,2.14,6.76,4.88,3.71
Nidalee,20,8,86,88,94,40.0,2.05,4.3,4.4,4.7
Yone,70,36,380,306,230,51.43,1.99,5.43,4.37,3.29
Shaco,10,2,72,60,60,20.0,2.2,7.2,6.0,6.0
Irelia,92,76,610,402,634,82.61,3.09,6.63,4.37,6.89
Chogath,46,22,320,224,208,47.83,2.36,6.96,4.87,4.52
Zed,10,8,74,14,40,80.0,8.14,7.4,1.4,4.0
Kaisa,6,6,66,14,50,100.0,8.29,11.0,2.33,8.33
Gangplank,134,84,646,578,708,62.69,2.34,4.82,4.31,5.28
Ahri,2,0,4,16,4,0.0,0.5,2.0,8.0,2.0
Illaoi,14,6,90,80,78,42.86,2.1,6.43,5.71,5.57
Camille,106,46,586,634,452,43.4,1.64,5.53,5.98,4.26
Trundle,10,8,62,58,72,80.0,2.31,6.2,5.8,7.2
Sylas,10,0,32,82,38,0.0,0.85,3.2,8.2,3.8
Corki,4,4,24,8,24,100.0,6.0,6.0,2.0,6.0
Rammus,10,6,74,38,38,60.0,2.95,7.4,3.8,3.8
Neeko,14,14,40,28,32,100.0,2.57,2.86,2.0,2.29
Zeri,32,16,224,136,80,50.0,2.24,7.0,4.25,2.5
Yasuo,90,34,658,478,588,37.78,2.61,7.31,5.31,6.53
Draven,8,8,8,40,24,100.0,0.8,1.0,5.0,3.0
Malzahar,2,2,14,14,24,100.0,2.71,7.0,7.0,12.0
Anivia,6,4,42,38,28,66.67,1.84,7.0,6.33,4.67
Viktor,8,4,42,70,44,50.0,1.23,5.25,8.75,5.5
Pantheon,44,10,174,260,190,22.73,1.4,3.95,5.91,4.32
Kindred,16,14,138,58,72,87.5,3.62,8.62,3.62,4.5
Zac,34,30,282,150,190,88.24,3.15,8.29,4.41,5.59
Tahm Kench,28,12,170,178,106,42.86,1.55,6.07,6.36,3.79
Caitlyn,2,0,12,8,4,0.0,2.0,6.0,4.0,2.0
Janna,2,2,18,6,10,100.0,4.67,9.0,3.0,5.0
Twisted Fate,14,2,130,96,74,14.29,2.12,9.29,6.86,5.29
Tryndamere,82,42,440,410,512,51.22,2.32,5.37,5.0,6.24
Xin Zhao,4,2,30,28,24,50.0,1.93,7.5,7.0,6.0
Ashe,4,0,12,20,0,0.0,0.6,3.0,5.0,0.0
Zoe,6,6,30,28,56,100.0,3.07,5.0,4.67,9.33
Akshan,2,0,10,10,10,0.0,2.0,5.0,5.0,5.0
Cassiopeia,24,10,84,76,62,41.67,1.92,3.5,3.17,2.58
Hwei,4,0,4,28,8,0.0,0.43,1.0,7.0,2.0
Karma,8,4,28,26,34,50.0,2.38,3.5,3.25,4.25
Maokai,8,0,48,56,8,0.0,1.0,6.0,7.0,1.0
Sivir,6,6,42,30,54,100.0,3.2,7.0,5.0,9.0
Yunara,12,12,156,36,48,100.0,5.67,13.0,3.0,4.0
Smolder,22,22,234,124,128,100.0,2.92,10.64,5.64,5.82
Graves,34,18,178,296,154,52.94,1.12,5.24,8.71,4.53
Ezreal,4,0,4,28,8,0.0,0.43,1.0,7.0,2.0
Elise,6,2,38,42,34,33.33,1.71,6.33,7.0,5.67
Lissandra,2,2,34,12,34,100.0,5.67,17.0,6.0,17.0
Lulu,4,0,40,28,24,0.0,2.29,10.0,7.0,6.0
Diana,4,4,32,4,8,100.0,10.0,8.0,1.0,2.0
Kayn,4,0,4,28,4,0.0,0.29,1.0,7.0,1.0
Syndra,2,2,14,12,10,100.0,2.0,7.0,6.0,5.0
