opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Renekton,38,24,246,204,254,63.16,2.45,6.47,5.37,6.68
Varus,36,26,278,170,244,72.22,3.07,7.72,4.72,6.78
Viego,6,6,48,54,42,100.0,1.67,8.0,9.0,7.0
Yorick,34,24,148,148,254,70.59,2.72,4.35,4.35,7.47
Jax,72,10,354,446,234,13.89,1.32,4.92,6.19,3.25
Jayce,20,16,210,134,114,80.0,2.42,10.5,6.7,5.7
Shen,36,18,168,258,150,50.0,1.23,4.67,7.17,4.17
Urgot,16,4,92,116,38,25.0,1.12,5.75,7.25,2.38
Warwick,14,4,92,96,88,28.57,1.88,6.57,6.86,6.29
Akali,26,18,190,154,206,69.23,2.57,7.31,5.92,7.92
Gwen,20,14,308,50,86,70.0,7.88,15.4,2.5,4.3
Mordekaiser,6,0,28,50,30,0.0,1.16,4.67,8.33,5.0
Vladimir,18,4,70,130,82,22.22,1.17,3.89,7.22,4.56
Fiora,36,10,240,296,150,27.78,1.32,6.67,8.22,4.17
Poppy,14,10,120,104,140,71.43,2.5,8.57,7.43,10.0
Gangplank,20,8,74,138,52,40.0,0.91,3.7,6.9,2.6
Wukong,8,4,40,58,28,50.0,1.17,5.0,7.25,3.5
KSante,32,14,162,174,158,43.75,1.84,5.06,5.44,4.94
Ambessa,62,44,522,326,368,70.97,2.73,8.42,5.26,5.94
Volibear,6,6,20,8,16,100.0,4.5,3.33,1.33,2.67
Garen,2,2,16,4,4,100.0,5.0,8.0,2.0,2.0
Neeko,4,4,28,20,0,100.0,1.4,7.0,5.0,0.0
Trundle,16,0,52,136,80,0.0,0.97,3.25,8.5,5.0
Chogath,4,2,22,24,18,50.0,1.67,5.5,6.0,4.5
Riven,24,12,104,140,92,50.0,1.4,4.33,5.83,3.83
Lee Sin,6,0,36,78,30,0.0,0.85,6.0,13.0,5.0
Vex,4,4,72,16,36,100.0,6.75,18.0,4.0,9.0
Ornn,30,24,220,144,194,80.0,2.88,7.33,4.8,6.47
Dr. Mundo,22,18,244,76,122,81.82,4.82,11.09,3.45,5.55
Kled,18,14,138,106,94,77.78,2.19,7.67,5.89,5.22
Olaf,2,0,10,18,6,0.0,0.89,5.0,9.0,3.0
Heimerdinger,10,0,8,86,50,0.0,0.67,0.8,8.6,5.0
Nocturne,4,0,0,48,20,0.0,0.42,0.0,12.0,5.0
Illaoi,2,0,4,12,12,0.0,1.33,2.0,6.0,6.0
Sion,28,28,220,190,256,100.0,2.51,7.86,6.79,9.14
Vayne,4,0,4,24,4,0.0,0.33,1.0,6.0,1.0
Aatrox,22,20,186,100,92,90.91,2.78,8.45,4.55,4.18
Yone,20,18,242,154,280,90.0,3.39,12.1,7.7,14.0
Gragas,12,10,66,22,54,83.33,5.45,5.5,1.83,4.5
Udyr,12,4,26,78,64,33.33,1.15,2.17,6.5,5.33
Kennen,8,6,30,32,16,75.0,1.44,3.75,4.0,2.0
Yasuo,10,4,112,60,44,40.0,2.6,11.2,6.0,4.4
Pantheon,2,0,14,20,4,0.0,0.9,7.0,10.0,2.0
Caitlyn,2,2,38,10,10,100.0,4.8,19.0,5.0,5.0
Nidalee,2,2,8,6,10,100.0,3.0,4.0,3.0,5.0
Kayle,8,6,42,38,20,75.0,1.63,5.25,4.75,2.5
Tryndamere,4,2,20,18,10,50.0,1.67,5.0,4.5,2.5
Camille,2,2,12,12,12,100.0,2.0,6.0,6.0,6.0
Gnar,4,4,28,6,20,100.0,8.0,7.0,1.5,5.0
Rumble,4,4,36,40,34,100.0,1.75,9.0,10.0,8.5
Zilean,2,2,12,16,30,100.0,2.62,6.0,8.0,15.0
Zac,8,0,24,72,40,0.0,0.89,3.0,9.0,5.0
Singed,22,22,180,56,108,100.0,5.14,8.18,2.55,4.91
Quinn,6,0,72,42,54,0.0,3.0,12.0,7.0,9.0
Sett,2,2,26,10,6,100.0,3.2,13.0,5.0,3.0
Irelia,6,4,56,46,54,66.67,2.39,9.33,7.67,9.0
Ryze,2,0,18,16,8,0.0,1.62,9.0,8.0,4.0
Azir,2,2,18,0,4,100.0,22.0,9.0,0.0,2.0
Zeri,8,0,72,56,32,0.0,1.86,9.0,7.0,4.0
Yunara,10,10,100,50,100,100.0,4.0,10.0,5.0,10.0
Malphite,8,8,32,8,24,100.0,7.0,4.0,1.0,3.0
Darius,2,2,14,4,14,100.0,7.0,7.0,2.0,7.0
Sylas,2,2,2,20,6,100.0,0.4,1.0,10.0,3.0
Aurora,10,10,20,20,30,100.0,2.5,2.0,2.0,3.0
