opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Mel,4,4,20,32,40,100.0,1.88,5.0,8.0,10.0
Senna,8,6,58,58,62,75.0,2.07,7.25,7.25,7.75
Lucian,8,2,64,60,42,25.0,1.77,8.0,7.5,5.25
Miss Fortune,6,0,42,54,30,0.0,1.33,7.0,9.0,5.0
Vayne,6,4,40,26,18,66.67,2.23,6.67,4.33,3.0
VelKoz,16,16,192,160,208,100.0,2.5,12.0,10.0,13.0
Volibear,4,0,16,36,36,0.0,1.44,4.0,9.0,9.0
Varus,6,6,62,28,12,100.0,2.64,10.33,4.67,2.0
Tristana,4,2,38,30,32,50.0,2.33,9.5,7.5,8.0
Ezreal,4,4,42,28,26,100.0,2.43,10.5,7.0,6.5
Xayah,2,0,4,8,2,0.0,0.75,2.0,4.0,1.0
Zeri,4,0,32,30,16,0.0,1.6,8.0,7.5,4.0
Sivir,2,2,12,6,26,100.0,6.33,6.0,3.0,13.0
Nilah,2,0,6,18,18,0.0,1.33,3.0,9.0,9.0
Ashe,4,2,26,32,14,50.0,1.25,6.5,8.0,3.5
Jinx,2,2,18,14,6,100.0,1.71,9.0,7.0,3.0
Draven,2,2,14,12,12,100.0,2.17,7.0,6.0,6.0
