opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Orianna,68,30,438,280,426,44.12,3.09,6.44,4.12,6.26
Caitlyn,8,0,100,38,44,0.0,3.79,12.5,4.75,5.5
Sylas,52,34,430,206,382,65.38,3.94,8.27,3.96,7.35
Renekton,8,2,66,34,82,25.0,4.35,8.25,4.25,10.25
Annie,36,14,154,152,172,38.89,2.14,4.28,4.22,4.78
Zed,84,34,466,354,384,40.48,2.4,5.55,4.21,4.57
Gragas,12,0,84,100,68,0.0,1.52,7.0,8.33,5.67
Kled,6,6,54,0,12,100.0,66.0,9.0,0.0,2.0
Ryze,134,76,1070,644,696,56.72,2.74,7.99,4.81,5.19
Ekko,66,48,482,234,384,72.73,3.7,7.3,3.55,5.82
Ziggs,14,14,168,56,154,100.0,5.75,12.0,4.0,11.0
Azir,44,30,382,164,256,68.18,3.89,8.68,3.73,5.82
Vladimir,50,28,282,172,348,56.0,3.66,5.64,3.44,6.96
Taliyah,76,34,354,378,268,44.74,1.65,4.66,4.97,3.53
Syndra,34,10,248,170,208,29.41,2.68,7.29,5.0,6.12
Yone,58,28,420,306,512,48.28,3.05,7.24,5.28,8.83
Mel,22,14,152,102,122,63.64,2.69,6.91,4.64,5.55
Hwei,34,16,256,118,142,47.06,3.37,7.53,3.47,4.18
Viktor,50,28,402,228,326,56.0,3.19,8.04,4.56,6.52
Kassadin,28,18,176,106,148,64.29,3.06,6.29,3.79,5.29
Ambessa,12,4,52,62,96,33.33,2.39,4.33,5.17,8.0
Malzahar,24,12,258,106,164,50.0,3.98,10.75,4.42,6.83
Yasuo,18,12,118,50,110,66.67,4.56,6.56,2.78,6.11
Ahri,46,38,294,162,280,82.61,3.54,6.39,3.52,6.09
Kennen,22,6,98,84,76,27.27,2.07,4.45,3.82,3.45
KSante,2,2,16,2,28,100.0,22.0,8.0,1.0,14.0
Karma,12,0,36,68,24,0.0,0.88,3.0,5.67,2.0
Aurora,58,38,490,290,478,65.52,3.34,8.45,5.0,8.24
Xerath,10,8,104,54,94,80.0,3.67,10.4,5.4,9.4
Blitzcrank,6,6,30,24,18,100.0,2.0,5.0,4.0,3.0
LeBlanc,32,16,210,158,152,50.0,2.29,6.56,4.94,4.75
Lissandra,26,24,184,60,172,92.31,5.93,7.08,2.31,6.62
Illaoi,8,0,72,32,88,0.0,5.0,9.0,4.0,11.0
Pantheon,6,4,40,22,28,66.67,3.09,6.67,3.67,4.67
VelKoz,2,2,10,8,8,100.0,2.25,5.0,4.0,4.0
Quinn,6,6,8,2,2,100.0,5.0,1.33,0.33,0.33
Twisted Fate,46,32,500,202,322,69.57,4.07,10.87,4.39,7.0
Lux,38,28,326,140,208,73.68,3.81,8.58,3.68,5.47
Corki,8,6,48,40,46,75.0,2.35,6.0,5.0,5.75
Poppy,6,0,18,30,16,0.0,1.13,3.0,5.0,2.67
Vex,46,24,346,162,218,52.17,3.48,7.52,3.52,4.74
Akshan,24,10,180,100,166,41.67,3.46,7.5,4.17,6.92
Zoe,30,8,218,164,180,26.67,2.43,7.27,5.47,6.0
Gangplank,16,0,56,88,64,0.0,1.36,3.5,5.5,4.0
Qiyana,22,18,192,104,158,81.82,3.37,8.73,4.73,7.18
Neeko,34,14,200,232,138,41.18,1.46,5.88,6.82,4.06
Diana,10,2,68,52,44,20.0,2.15,6.8,5.2,4.4
Akali,40,18,280,186,192,45.0,2.54,7.0,4.65,4.8
Katarina,32,24,324,120,194,75.0,4.32,10.12,3.75,6.06
Tryndamere,6,0,32,36,36,0.0,1.89,5.33,6.0,6.0
Galio,50,24,336,166,216,48.0,3.33,6.72,3.32,4.32
Veigar,8,4,60,38,34,50.0,2.47,7.5,4.75,4.25
Talon,10,6,100,32,52,60.0,4.75,10.0,3.2,5.2
Zac,6,4,46,20,44,66.67,4.5,7.67,3.33,7.33
Sivir,6,6,78,12,18,100.0,8.0,13.0,2.0,3.0
Briar,2,0,32,14,10,0.0,3.0,16.0,7.0,5.0
Swain,4,4,44,4,12,100.0,14.0,11.0,1.0,3.0
Smolder,8,8,52,10,36,100.0,8.8,6.5,1.25,4.5
