opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yorick,52,14,60,210,92,26.92,0.72,1.15,4.04,1.77
Shen,56,24,412,380,252,42.86,1.75,7.36,6.79,4.5
Karma,18,0,90,216,108,0.0,0.92,5.0,12.0,6.0
Ambessa,34,12,248,236,168,35.29,1.76,7.29,6.94,4.94
Azir,12,4,20,96,48,33.33,0.71,1.67,8.0,4.0
Renekton,10,6,64,54,46,60.0,2.04,6.4,5.4,4.6
Quinn,14,10,108,102,62,71.43,1.67,7.71,7.29,4.43
Udyr,12,6,44,100,62,50.0,1.06,3.67,8.33,5.17
Vayne,12,12,64,60,72,100.0,2.27,5.33,5.0,6.0
Heimerdinger,14,14,58,78,70,100.0,1.64,4.14,5.57,5.0
Chogath,32,20,40,124,186,62.5,1.82,1.25,3.88,5.81
Wukong,12,0,36,96,48,0.0,0.88,3.0,8.0,4.0
Gwen,4,4,18,14,28,100.0,3.29,4.5,3.5,7.0
KSante,98,62,456,426,544,63.27,2.35,4.65,4.35,5.55
Kennen,10,0,94,94,54,0.0,1.57,9.4,9.4,5.4
Sion,62,24,376,356,282,38.71,1.85,6.06,5.74,4.55
Mordekaiser,4,4,18,34,30,100.0,1.41,4.5,8.5,7.5
Mel,8,0,8,80,80,0.0,1.1,1.0,10.0,10.0
Yone,30,12,164,212,262,40.0,2.01,5.47,7.07,8.73
Jax,36,10,78,168,92,27.78,1.01,2.17,4.67,2.56
Malphite,8,0,34,90,44,0.0,0.87,4.25,11.25,5.5
Dr. Mundo,52,8,220,282,142,15.38,1.28,4.23,5.42,2.73
Vladimir,32,4,154,184,148,12.5,1.64,4.81,5.75,4.62
Soraka,2,0,2,14,2,0.0,0.29,1.0,7.0,1.0
Ornn,30,14,104,220,258,46.67,1.65,3.47,7.33,8.6
Jayce,10,0,60,74,64,0.0,1.68,6.0,7.4,6.4
Riven,30,12,100,164,72,40.0,1.05,3.33,5.47,2.4
Viego,4,0,4,20,0,0.0,0.2,1.0,5.0,0.0
Shaco,4,4,36,12,12,100.0,4.0,9.0,3.0,3.0
Xin Zhao,2,0,6,16,14,0.0,1.25,3.0,8.0,7.0
Ryze,18,0,60,180,36,0.0,0.53,3.33,10.0,2.0
Trundle,2,2,36,12,18,100.0,4.5,18.0,6.0,9.0
Kled,8,0,20,76,28,0.0,0.63,2.5,9.5,3.5
Garen,24,0,82,228,108,0.0,0.83,3.42,9.5,4.5
Kassadin,2,0,0,14,2,0.0,0.14,0.0,7.0,1.0
Gangplank,72,28,422,426,664,38.89,2.55,5.86,5.92,9.22
Caitlyn,2,2,6,2,0,100.0,3.0,3.0,1.0,0.0
Irelia,18,14,100,142,98,77.78,1.39,5.56,7.89,5.44
Elise,2,2,12,10,18,100.0,3.0,6.0,5.0,9.0
Brand,2,0,10,12,26,0.0,3.0,5.0,6.0,13.0
Singed,12,2,100,78,52,16.67,1.95,8.33,6.5,4.33
Gragas,12,8,84,66,74,66.67,2.39,7.0,5.5,6.17
Fiora,26,18,166,104,162,69.23,3.15,6.38,4.0,6.23
Kayle,20,20,80,80,100,100.0,2.25,4.0,4.0,5.0
Gnar,22,2,34,170,70,9.09,0.61,1.55,7.73,3.18
Warwick,30,28,162,118,260,93.33,3.58,5.4,3.93,8.67
Tahm Kench,2,0,16,20,22,0.0,1.9,8.0,10.0,11.0
Poppy,6,6,34,20,46,100.0,4.0,5.67,3.33,7.67
Pantheon,2,0,6,26,4,0.0,0.38,3.0,13.0,2.0
Cassiopeia,8,6,52,42,30,75.0,1.95,6.5,5.25,3.75
KogMaw,4,4,36,16,36,100.0,4.5,9.0,4.0,9.0
Akshan,2,0,2,20,2,0.0,0.2,1.0,10.0,1.0
Darius,10,8,58,38,48,80.0,2.79,5.8,3.8,4.8
Katarina,4,0,4,20,0,0.0,0.2,1.0,5.0,0.0
Teemo,6,4,18,48,20,66.67,0.79,3.0,8.0,3.33
Sett,4,4,20,12,18,100.0,3.17,5.0,3.0,4.5
Akali,2,0,2,10,0,0.0,0.2,1.0,5.0,0.0
Aatrox,4,2,14,14,24,50.0,2.71,3.5,3.5,6.0
Camille,2,2,20,10,18,100.0,3.8,10.0,5.0,9.0
Zac,18,0,108,126,126,0.0,1.86,6.0,7.0,7.0
Urgot,22,0,126,98,146,0.0,2.78,5.73,4.45,6.64
Viktor,4,0,8,16,8,0.0,1.0,2.0,4.0,2.0
Yasuo,8,2,12,112,38,25.0,0.45,1.5,14.0,4.75
Tristana,8,8,48,56,96,100.0,2.57,6.0,7.0,12.0
Aurora,8,0,0,72,56,0.0,0.78,0.0,9.0,7.0
Shyvana,2,2,16,8,12,100.0,3.5,8.0,4.0,6.0
Sylas,10,0,20,110,10,0.0,0.27,2.0,11.0,1.0
Volibear,2,0,6,8,10,0.0,2.0,3.0,4.0,5.0
Illaoi,2,2,2,2,2,100.0,2.0,1.0,1.0,1.0
Malzahar,2,0,8,10,2,0.0,1.0,4.0,5.0,1.0
Lulu,12,0,72,96,36,0.0,1.12,6.0,8.0,3.0
Rumble,4,4,12,40,24,100.0,0.9,3.0,10.0,6.0
Qiyana,2,0,22,38,12,0.0,0.89,11.0,19.0,6.0
