opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Elise,1,1,17,4,9,100.0,6.5,17.0,4.0,9.0,2025-05-09 16:08:30
Ahri,6,3,40,35,63,50.0,2.94,6.67,5.83,10.5,2025-05-09 16:08:30
LeBlanc,6,3,41,33,58,50.0,3.0,6.83,5.5,9.67,2025-05-09 16:08:30
Cassiopeia,1,1,10,5,8,100.0,3.6,10.0,5.0,8.0,2025-05-09 16:08:30
Alistar,1,1,7,1,7,100.0,14.0,7.0,1.0,7.0,2025-05-09 16:08:30
Akshan,2,2,22,4,22,100.0,11.0,11.0,2.0,11.0,2025-05-09 16:08:30
Azir,5,3,45,20,42,60.0,4.35,9.0,4.0,8.4,2025-05-09 16:08:30
Corki,5,5,20,8,56,100.0,9.5,4.0,1.6,11.2,2025-05-09 16:08:30
Kassadin,1,0,7,2,1,0.0,4.0,7.0,2.0,1.0,2025-05-09 16:08:30
Tristana,2,2,17,11,20,100.0,3.36,8.5,5.5,10.0,2025-05-09 16:08:30
Zed,4,1,22,28,40,25.0,2.21,5.5,7.0,10.0,2025-05-09 16:08:30
VelKoz,1,1,7,3,23,100.0,10.0,7.0,3.0,23.0,2025-05-09 16:08:30
Akali,4,0,25,19,23,0.0,2.53,6.25,4.75,5.75,2025-05-09 16:08:30
Gangplank,1,1,6,4,14,100.0,5.0,6.0,4.0,14.0,2025-05-09 16:08:30
Katarina,1,0,5,4,2,0.0,1.75,5.0,4.0,2.0,2025-05-09 16:08:30
Neeko,2,0,14,9,12,0.0,2.89,7.0,4.5,6.0,2025-05-09 16:08:30
Poppy,2,1,4,8,18,50.0,2.75,2.0,4.0,9.0,2025-05-09 16:08:30
Sylas,2,0,16,8,11,0.0,3.38,8.0,4.0,5.5,2025-05-09 16:08:30
Yone,1,1,3,6,7,100.0,1.67,3.0,6.0,7.0,2025-05-09 16:08:30
Chogath,1,0,3,4,4,0.0,1.75,3.0,4.0,4.0,2025-05-09 16:08:30
Mel,2,1,25,16,18,50.0,2.69,12.5,8.0,9.0,2025-05-09 16:08:30
Nautilus,1,0,0,3,1,0.0,0.33,0.0,3.0,1.0,2025-05-09 16:08:30
Braum,1,1,6,3,11,100.0,5.67,6.0,3.0,11.0,2025-05-09 16:08:30
Pyke,1,1,6,7,12,100.0,2.57,6.0,7.0,12.0,2025-05-09 16:08:30
Yuumi,1,1,1,4,5,100.0,1.5,1.0,4.0,5.0,2025-05-09 16:08:30
Janna,1,0,3,7,11,0.0,2.0,3.0,7.0,11.0,2025-05-09 16:08:30
Syndra,2,0,6,18,15,0.0,1.17,3.0,9.0,7.5,2025-05-09 16:08:30
Taliyah,1,1,11,5,12,100.0,4.6,11.0,5.0,12.0,2025-05-09 16:08:30
Aurora,3,0,16,19,12,0.0,1.47,5.33,6.33,4.0,2025-05-09 16:08:30
Nami,2,1,6,8,14,50.0,2.5,3.0,4.0,7.0,2025-05-09 16:08:30
Ryze,1,0,3,4,1,0.0,1.0,3.0,4.0,1.0,2025-05-09 16:08:30
Malzahar,1,0,1,5,1,0.0,0.4,1.0,5.0,1.0,2025-05-09 16:08:30
Seraphine,2,0,8,14,6,0.0,1.0,4.0,7.0,3.0,2025-05-09 16:08:30
Xerath,2,2,10,12,34,100.0,3.67,5.0,6.0,17.0,2025-05-09 16:08:30
Lux,1,0,0,2,1,0.0,0.5,0.0,2.0,1.0,2025-05-09 16:08:30
Sion,1,1,9,3,8,100.0,5.67,9.0,3.0,8.0,2025-05-09 16:08:30
Ekko,2,2,34,10,24,100.0,5.8,17.0,5.0,12.0,2025-05-09 16:08:30
Taric,1,0,3,9,10,0.0,1.44,3.0,9.0,10.0,2025-05-09 16:08:30
Vladimir,1,1,8,5,13,100.0,4.2,8.0,5.0,13.0,2025-05-09 16:08:30
Heimerdinger,1,0,3,5,4,0.0,1.4,3.0,5.0,4.0,2025-05-09 16:08:30
