opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Corki,1,1,10,4,8,100.0,4.5,10.0,4.0,8.0,2025-05-09 16:08:30
Lissandra,1,1,8,10,17,100.0,2.5,8.0,10.0,17.0,2025-05-09 16:08:30
Zed,1,0,3,6,8,0.0,1.83,3.0,6.0,8.0,2025-05-09 16:08:30
Sylas,2,0,11,11,9,0.0,1.82,5.5,5.5,4.5,2025-05-09 16:08:30
Ambessa,1,0,5,3,0,0.0,1.67,5.0,3.0,0.0,2025-05-09 16:08:30
Naafiri,2,1,6,7,10,50.0,2.29,3.0,3.5,5.0,2025-05-09 16:08:30
Viktor,2,2,7,3,12,100.0,6.33,3.5,1.5,6.0,2025-05-09 16:08:30
Galio,1,1,9,4,9,100.0,4.5,9.0,4.0,9.0,2025-05-09 16:08:30
Syndra,2,0,7,10,4,0.0,1.1,3.5,5.0,2.0,2025-05-09 16:08:30
Chogath,1,1,4,3,10,100.0,4.67,4.0,3.0,10.0,2025-05-09 16:08:30
Taliyah,1,1,8,2,5,100.0,6.5,8.0,2.0,5.0,2025-05-09 16:08:30
Ekko,1,1,3,3,4,100.0,2.33,3.0,3.0,4.0,2025-05-09 16:08:30
Nasus,1,1,8,5,6,100.0,2.8,8.0,5.0,6.0,2025-05-09 16:08:30
Yasuo,1,1,8,7,12,100.0,2.86,8.0,7.0,12.0,2025-05-09 16:08:30
Mel,1,1,10,4,12,100.0,5.5,10.0,4.0,12.0,2025-05-09 16:08:30
