opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Naafiri,1,1,10,2,4,100.0,7.0,10.0,2.0,4.0,2025-05-09 16:08:30
Ambessa,8,3,30,38,44,37.5,1.95,3.75,4.75,5.5,2025-05-09 16:08:30
Gwen,5,3,36,22,13,60.0,2.23,7.2,4.4,2.6,2025-05-09 16:08:30
Vi,1,0,7,6,6,0.0,2.17,7.0,6.0,6.0,2025-05-09 16:08:30
Gnar,1,1,8,4,7,100.0,3.75,8.0,4.0,7.0,2025-05-09 16:08:30
Sett,10,5,41,55,44,50.0,1.55,4.1,5.5,4.4,2025-05-09 16:08:30
Kayle,7,5,64,21,35,71.43,4.71,9.14,3.0,5.0,2025-05-09 16:08:30
Kennen,5,4,26,16,13,80.0,2.44,5.2,3.2,2.6,2025-05-09 16:08:30
Renekton,3,1,17,16,22,33.33,2.44,5.67,5.33,7.33,2025-05-09 16:08:30
Jayce,1,1,3,4,9,100.0,3.0,3.0,4.0,9.0,2025-05-09 16:08:30
Yorick,4,2,13,16,22,50.0,2.19,3.25,4.0,5.5,2025-05-09 16:08:30
Garen,2,2,10,7,16,100.0,3.71,5.0,3.5,8.0,2025-05-09 16:08:30
Camille,5,3,26,29,30,60.0,1.93,5.2,5.8,6.0,2025-05-09 16:08:30
Ahri,1,1,2,2,1,100.0,1.5,2.0,2.0,1.0,2025-05-09 16:08:30
Yone,3,1,11,7,4,33.33,2.14,3.67,2.33,1.33,2025-05-09 16:08:30
Azir,3,1,19,13,16,33.33,2.69,6.33,4.33,5.33,2025-05-09 16:08:30
Yasuo,2,0,7,14,15,0.0,1.57,3.5,7.0,7.5,2025-05-09 16:08:30
Malphite,5,2,24,12,8,40.0,2.67,4.8,2.4,1.6,2025-05-09 16:08:30
Ryze,2,2,9,7,12,100.0,3.0,4.5,3.5,6.0,2025-05-09 16:08:30
Fiora,5,4,35,20,23,80.0,2.9,7.0,4.0,4.6,2025-05-09 16:08:30
Quinn,2,2,4,12,10,100.0,1.17,2.0,6.0,5.0,2025-05-09 16:08:30
Aatrox,2,1,12,10,8,50.0,2.0,6.0,5.0,4.0,2025-05-09 16:08:30
Taliyah,1,0,4,6,2,0.0,1.0,4.0,6.0,2.0,2025-05-09 16:08:30
Gragas,3,1,24,21,16,33.33,1.9,8.0,7.0,5.33,2025-05-09 16:08:30
Urgot,3,0,13,17,21,0.0,2.0,4.33,5.67,7.0,2025-05-09 16:08:30
Viktor,2,2,10,7,2,100.0,1.71,5.0,3.5,1.0,2025-05-09 16:08:30
Gangplank,3,2,25,7,19,66.67,6.29,8.33,2.33,6.33,2025-05-09 16:08:30
KSante,3,0,6,19,5,0.0,0.58,2.0,6.33,1.67,2025-05-09 16:08:30
Kled,1,0,14,4,2,0.0,4.0,14.0,4.0,2.0,2025-05-09 16:08:30
Irelia,7,5,33,25,43,71.43,3.04,4.71,3.57,6.14,2025-05-09 16:08:30
Teemo,1,1,1,5,3,100.0,0.8,1.0,5.0,3.0,2025-05-09 16:08:30
Diana,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Riven,4,0,24,24,19,0.0,1.79,6.0,6.0,4.75,2025-05-09 16:08:30
Sejuani,1,0,5,3,1,0.0,2.0,5.0,3.0,1.0,2025-05-09 16:08:30
Cassiopeia,1,1,2,5,4,100.0,1.2,2.0,5.0,4.0,2025-05-09 16:08:30
Nidalee,1,1,12,7,9,100.0,3.0,12.0,7.0,9.0,2025-05-09 16:08:30
Xin Zhao,1,1,2,7,11,100.0,1.86,2.0,7.0,11.0,2025-05-09 16:08:30
Volibear,2,1,11,7,8,50.0,2.71,5.5,3.5,4.0,2025-05-09 16:08:30
Darius,4,4,28,18,16,100.0,2.44,7.0,4.5,4.0,2025-05-09 16:08:30
Sylas,1,1,10,3,5,100.0,5.0,10.0,3.0,5.0,2025-05-09 16:08:30
Smolder,1,0,0,6,3,0.0,0.5,0.0,6.0,3.0,2025-05-09 16:08:30
Poppy,1,0,0,7,6,0.0,0.86,0.0,7.0,6.0,2025-05-09 16:08:30
Sion,1,1,15,4,7,100.0,5.5,15.0,4.0,7.0,2025-05-09 16:08:30
Master Yi,1,1,16,2,6,100.0,11.0,16.0,2.0,6.0,2025-05-09 16:08:30
Vladimir,1,1,1,9,6,100.0,0.78,1.0,9.0,6.0,2025-05-09 16:08:30
Tryndamere,3,2,26,16,24,66.67,3.12,8.67,5.33,8.0,2025-05-09 16:08:30
Annie,1,1,10,7,11,100.0,3.0,10.0,7.0,11.0,2025-05-09 16:08:30
Rumble,3,2,7,10,11,66.67,1.8,2.33,3.33,3.67,2025-05-09 16:08:30
Shen,1,0,1,5,1,0.0,0.4,1.0,5.0,1.0,2025-05-09 16:08:30
Pantheon,1,0,1,7,2,0.0,0.43,1.0,7.0,2.0,2025-05-09 16:08:30
