opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Zyra,1,1,1,4,22,100.0,5.75,1.0,4.0,22.0,2025-05-09 16:08:30
Alistar,20,8,19,69,217,40.0,3.42,0.95,3.45,10.85,2025-05-09 16:08:30
Rakan,14,7,24,53,206,50.0,4.34,1.71,3.79,14.71,2025-05-09 16:08:30
Nami,19,14,16,64,239,73.68,3.98,0.84,3.37,12.58,2025-05-09 16:08:30
Yuumi,4,3,11,14,47,75.0,4.14,2.75,3.5,11.75,2025-05-09 16:08:30
Nautilus,15,13,20,51,280,86.67,5.88,1.33,3.4,18.67,2025-05-09 16:08:30
Thresh,14,9,18,59,239,64.29,4.36,1.29,4.21,17.07,2025-05-09 16:08:30
Blitzcrank,3,3,6,16,58,100.0,4.0,2.0,5.33,19.33,2025-05-09 16:08:30
Bard,11,2,16,47,102,18.18,2.51,1.45,4.27,9.27,2025-05-09 16:08:30
Poppy,5,2,6,17,59,40.0,3.82,1.2,3.4,11.8,2025-05-09 16:08:30
Senna,3,1,6,12,25,33.33,2.58,2.0,4.0,8.33,2025-05-09 16:08:30
Leona,6,2,6,28,77,33.33,2.96,1.0,4.67,12.83,2025-05-09 16:08:30
Milio,5,3,3,16,57,60.0,3.75,0.6,3.2,11.4,2025-05-09 16:08:30
Lulu,12,8,21,43,149,66.67,3.95,1.75,3.58,12.42,2025-05-09 16:08:30
Neeko,9,5,8,40,135,55.56,3.58,0.89,4.44,15.0,2025-05-09 16:08:30
Seraphine,4,1,6,15,57,25.0,4.2,1.5,3.75,14.25,2025-05-09 16:08:30
Taric,1,1,0,2,10,100.0,5.0,0.0,2.0,10.0,2025-05-09 16:08:30
Rell,18,8,24,71,255,44.44,3.93,1.33,3.94,14.17,2025-05-09 16:08:30
Zilean,2,2,1,3,23,100.0,8.0,0.5,1.5,11.5,2025-05-09 16:08:30
Karma,11,7,19,27,156,63.64,6.48,1.73,2.45,14.18,2025-05-09 16:08:30
Gragas,1,0,0,3,4,0.0,1.33,0.0,3.0,4.0,2025-05-09 16:08:30
Pyke,2,2,7,5,24,100.0,6.2,3.5,2.5,12.0,2025-05-09 16:08:30
Galio,1,0,1,2,5,0.0,3.0,1.0,2.0,5.0,2025-05-09 16:08:30
Braum,3,2,0,10,53,66.67,5.3,0.0,3.33,17.67,2025-05-09 16:08:30
Sona,6,2,4,24,61,33.33,2.71,0.67,4.0,10.17,2025-05-09 16:08:30
Hwei,2,2,0,4,48,100.0,12.0,0.0,2.0,24.0,2025-05-09 16:08:30
Elise,1,0,0,3,5,0.0,1.67,0.0,3.0,5.0,2025-05-09 16:08:30
Pantheon,3,2,2,10,53,66.67,5.5,0.67,3.33,17.67,2025-05-09 16:08:30
Zoe,1,1,0,5,16,100.0,3.2,0.0,5.0,16.0,2025-05-09 16:08:30
Soraka,1,1,1,4,18,100.0,4.75,1.0,4.0,18.0,2025-05-09 16:08:30
Annie,1,0,0,8,14,0.0,1.75,0.0,8.0,14.0,2025-05-09 16:08:30
Fiddlesticks,1,0,1,2,12,0.0,6.5,1.0,2.0,12.0,2025-05-09 16:08:30
