opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Gangplank,5,1,26,29,30,20.0,1.93,5.2,5.8,6.0,2025-05-09 16:08:30
Akshan,1,1,12,3,16,100.0,9.33,12.0,3.0,16.0,2025-05-09 16:08:30
Naafiri,2,1,9,9,19,50.0,3.11,4.5,4.5,9.5,2025-05-09 16:08:30
Ambessa,18,8,101,104,103,44.44,1.96,5.61,5.78,5.72,2025-05-09 16:08:30
Galio,9,1,32,63,76,11.11,1.71,3.56,7.0,8.44,2025-05-09 16:08:30
Gragas,4,1,16,22,28,25.0,2.0,4.0,5.5,7.0,2025-05-09 16:08:30
Sylas,3,1,8,12,6,33.33,1.17,2.67,4.0,2.0,2025-05-09 16:08:30
Yasuo,3,1,8,14,6,33.33,1.0,2.67,4.67,2.0,2025-05-09 16:08:30
Cassiopeia,1,0,9,4,7,0.0,4.0,9.0,4.0,7.0,2025-05-09 16:08:30
Gnar,7,1,33,40,50,14.29,2.08,4.71,5.71,7.14,2025-05-09 16:08:30
Gwen,8,5,63,48,87,62.5,3.12,7.88,6.0,10.88,2025-05-09 16:08:30
Riven,6,3,27,20,18,50.0,2.25,4.5,3.33,3.0,2025-05-09 16:08:30
Fiora,11,5,54,41,74,45.45,3.12,4.91,3.73,6.73,2025-05-09 16:08:30
Talon,3,0,14,27,20,0.0,1.26,4.67,9.0,6.67,2025-05-09 16:08:30
Poppy,4,0,26,20,34,0.0,3.0,6.5,5.0,8.5,2025-05-09 16:08:30
Dr. Mundo,4,1,23,14,16,25.0,2.79,5.75,3.5,4.0,2025-05-09 16:08:30
Corki,1,1,3,4,7,100.0,2.5,3.0,4.0,7.0,2025-05-09 16:08:30
Nidalee,2,1,3,15,12,50.0,1.0,1.5,7.5,6.0,2025-05-09 16:08:30
Jarvan Iv,2,0,20,16,22,0.0,2.62,10.0,8.0,11.0,2025-05-09 16:08:30
Karma,2,1,10,10,23,50.0,3.3,5.0,5.0,11.5,2025-05-09 16:08:30
