opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Tristana,8,4,42,22,66,50.0,4.91,5.25,2.75,8.25,2025-05-09 16:08:30
Vayne,5,3,29,15,35,60.0,4.27,5.8,3.0,7.0,2025-05-09 16:08:30
Caitlyn,2,2,2,4,8,100.0,2.5,1.0,2.0,4.0,2025-05-09 16:08:30
Neeko,4,2,12,23,51,50.0,2.74,3.0,5.75,12.75,2025-05-09 16:08:30
Kaisa,8,6,50,29,75,75.0,4.31,6.25,3.62,9.38,2025-05-09 16:08:30
Syndra,6,3,21,26,35,50.0,2.15,3.5,4.33,5.83,2025-05-09 16:08:30
Viktor,5,3,32,19,40,60.0,3.79,6.4,3.8,8.0,2025-05-09 16:08:30
Anivia,2,1,21,5,16,50.0,7.4,10.5,2.5,8.0,2025-05-09 16:08:30
Ryze,4,1,23,25,49,25.0,2.88,5.75,6.25,12.25,2025-05-09 16:08:30
Galio,2,1,13,5,9,50.0,4.4,6.5,2.5,4.5,2025-05-09 16:08:30
Taliyah,3,2,33,15,30,66.67,4.2,11.0,5.0,10.0,2025-05-09 16:08:30
Aurora,4,1,21,31,20,25.0,1.32,5.25,7.75,5.0,2025-05-09 16:08:30
Varus,5,3,24,29,20,60.0,1.52,4.8,5.8,4.0,2025-05-09 16:08:30
Elise,1,1,9,5,9,100.0,3.6,9.0,5.0,9.0,2025-05-09 16:08:30
Yuumi,2,0,8,12,36,0.0,3.67,4.0,6.0,18.0,2025-05-09 16:08:30
Karma,5,1,16,34,57,20.0,2.15,3.2,6.8,11.4,2025-05-09 16:08:30
Zilean,1,0,4,11,7,0.0,1.0,4.0,11.0,7.0,2025-05-09 16:08:30
Blitzcrank,2,0,12,20,22,0.0,1.7,6.0,10.0,11.0,2025-05-09 16:08:30
Braum,2,0,3,13,17,0.0,1.54,1.5,6.5,8.5,2025-05-09 16:08:30
Ezreal,5,3,25,19,49,60.0,3.89,5.0,3.8,9.8,2025-05-09 16:08:30
Jhin,4,3,24,17,42,75.0,3.88,6.0,4.25,10.5,2025-05-09 16:08:30
Ahri,6,4,35,22,53,66.67,4.0,5.83,3.67,8.83,2025-05-09 16:08:30
Nami,7,4,38,45,112,57.14,3.33,5.43,6.43,16.0,2025-05-09 16:08:30
Ziggs,3,3,14,13,20,100.0,2.62,4.67,4.33,6.67,2025-05-09 16:08:30
Nautilus,1,0,3,9,7,0.0,1.11,3.0,9.0,7.0,2025-05-09 16:08:30
Hwei,3,2,20,5,26,66.67,9.2,6.67,1.67,8.67,2025-05-09 16:08:30
Soraka,3,2,14,16,35,66.67,3.06,4.67,5.33,11.67,2025-05-09 16:08:30
Lissandra,1,1,5,3,15,100.0,6.67,5.0,3.0,15.0,2025-05-09 16:08:30
Zeri,1,0,7,4,7,0.0,3.5,7.0,4.0,7.0,2025-05-09 16:08:30
Aphelios,1,0,6,5,4,0.0,2.0,6.0,5.0,4.0,2025-05-09 16:08:30
Miss Fortune,1,0,3,6,0,0.0,0.5,3.0,6.0,0.0,2025-05-09 16:08:30
Smolder,1,0,3,3,2,0.0,1.67,3.0,3.0,2.0,2025-05-09 16:08:30
Sivir,2,2,7,4,24,100.0,7.75,3.5,2.0,12.0,2025-05-09 16:08:30
Seraphine,3,3,19,7,21,100.0,5.71,6.33,2.33,7.0,2025-05-09 16:08:30
Mel,2,2,16,6,21,100.0,6.17,8.0,3.0,10.5,2025-05-09 16:08:30
Bard,3,2,7,13,16,66.67,1.77,2.33,4.33,5.33,2025-05-09 16:08:30
Corki,1,0,6,10,8,0.0,1.4,6.0,10.0,8.0,2025-05-09 16:08:30
Azir,4,0,14,15,19,0.0,2.2,3.5,3.75,4.75,2025-05-09 16:08:30
Teemo,1,0,3,8,4,0.0,0.88,3.0,8.0,4.0,2025-05-09 16:08:30
Ambessa,1,0,2,4,3,0.0,1.25,2.0,4.0,3.0,2025-05-09 16:08:30
Sylas,3,1,19,13,29,33.33,3.69,6.33,4.33,9.67,2025-05-09 16:08:30
Senna,2,1,5,13,35,50.0,3.08,2.5,6.5,17.5,2025-05-09 16:08:30
Yone,4,3,37,17,21,75.0,3.41,9.25,4.25,5.25,2025-05-09 16:08:30
Chogath,1,0,5,8,3,0.0,1.0,5.0,8.0,3.0,2025-05-09 16:08:30
Fiddlesticks,2,2,0,0,28,100.0,28.0,0.0,0.0,14.0,2025-05-09 16:08:30
Talon,1,0,9,2,9,0.0,9.0,9.0,2.0,9.0,2025-05-09 16:08:30
LeBlanc,1,0,3,8,11,0.0,1.75,3.0,8.0,11.0,2025-05-09 16:08:30
Veigar,1,1,1,1,4,100.0,5.0,1.0,1.0,4.0,2025-05-09 16:08:30
Zed,2,1,14,8,20,50.0,4.25,7.0,4.0,10.0,2025-05-09 16:08:30
Irelia,1,1,7,5,9,100.0,3.2,7.0,5.0,9.0,2025-05-09 16:08:30
Vex,3,1,9,17,15,33.33,1.41,3.0,5.67,5.0,2025-05-09 16:08:30
Vladimir,2,1,10,6,15,50.0,4.17,5.0,3.0,7.5,2025-05-09 16:08:30
Jinx,1,1,6,1,10,100.0,16.0,6.0,1.0,10.0,2025-05-09 16:08:30
Annie,2,1,4,8,15,50.0,2.38,2.0,4.0,7.5,2025-05-09 16:08:30
