opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Azir,9,5,38,49,57,55.56,1.94,4.22,5.44,6.33,2025-05-09 16:08:30
Diana,5,4,19,16,50,80.0,4.31,3.8,3.2,10.0,2025-05-09 16:08:30
Ahri,10,8,54,40,63,80.0,2.92,5.4,4.0,6.3,2025-05-09 16:08:30
Vladimir,5,4,26,23,54,80.0,3.48,5.2,4.6,10.8,2025-05-09 16:08:30
Jayce,10,6,58,42,93,60.0,3.6,5.8,4.2,9.3,2025-05-09 16:08:30
Sylas,9,1,28,56,38,11.11,1.18,3.11,6.22,4.22,2025-05-09 16:08:30
Neeko,3,2,8,12,16,66.67,2.0,2.67,4.0,5.33,2025-05-09 16:08:30
Syndra,11,5,40,51,71,45.45,2.18,3.64,4.64,6.45,2025-05-09 16:08:30
Corki,3,2,20,15,24,66.67,2.93,6.67,5.0,8.0,2025-05-09 16:08:30
Lucian,2,2,6,7,16,100.0,3.14,3.0,3.5,8.0,2025-05-09 16:08:30
LeBlanc,8,5,51,38,78,62.5,3.39,6.38,4.75,9.75,2025-05-09 16:08:30
Yasuo,4,2,35,28,37,50.0,2.57,8.75,7.0,9.25,2025-05-09 16:08:30
Lux,5,2,19,38,27,40.0,1.21,3.8,7.6,5.4,2025-05-09 16:08:30
Twisted Fate,2,1,8,10,14,50.0,2.2,4.0,5.0,7.0,2025-05-09 16:08:30
Taliyah,5,1,22,32,22,20.0,1.38,4.4,6.4,4.4,2025-05-09 16:08:30
Akshan,1,0,1,4,2,0.0,0.75,1.0,4.0,2.0,2025-05-09 16:08:30
Galio,8,4,34,36,68,50.0,2.83,4.25,4.5,8.5,2025-05-09 16:08:30
Ornn,2,0,14,14,16,0.0,2.14,7.0,7.0,8.0,2025-05-09 16:08:30
Chogath,2,1,18,4,15,50.0,8.25,9.0,2.0,7.5,2025-05-09 16:08:30
Orianna,5,3,26,32,35,60.0,1.91,5.2,6.4,7.0,2025-05-09 16:08:30
Talon,4,1,17,18,19,25.0,2.0,4.25,4.5,4.75,2025-05-09 16:08:30
Ryze,9,6,48,46,70,66.67,2.57,5.33,5.11,7.78,2025-05-09 16:08:30
Malzahar,2,2,6,2,7,100.0,6.5,3.0,1.0,3.5,2025-05-09 16:08:30
Singed,1,1,6,4,10,100.0,4.0,6.0,4.0,10.0,2025-05-09 16:08:30
Wukong,3,1,12,19,15,33.33,1.42,4.0,6.33,5.0,2025-05-09 16:08:30
Xerath,3,3,14,15,29,100.0,2.87,4.67,5.0,9.67,2025-05-09 16:08:30
Jax,2,0,8,10,7,0.0,1.5,4.0,5.0,3.5,2025-05-09 16:08:30
Gragas,1,0,7,8,4,0.0,1.38,7.0,8.0,4.0,2025-05-09 16:08:30
Kennen,2,1,8,13,9,50.0,1.31,4.0,6.5,4.5,2025-05-09 16:08:30
Irelia,3,2,16,12,25,66.67,3.42,5.33,4.0,8.33,2025-05-09 16:08:30
Hwei,6,2,42,32,42,33.33,2.62,7.0,5.33,7.0,2025-05-09 16:08:30
Aphelios,2,2,8,11,13,100.0,1.91,4.0,5.5,6.5,2025-05-09 16:08:30
Ambessa,4,2,22,22,30,50.0,2.36,5.5,5.5,7.5,2025-05-09 16:08:30
Naafiri,1,0,3,7,2,0.0,0.71,3.0,7.0,2.0,2025-05-09 16:08:30
Yone,7,4,29,38,67,57.14,2.53,4.14,5.43,9.57,2025-05-09 16:08:30
Miss Fortune,3,0,5,19,19,0.0,1.26,1.67,6.33,6.33,2025-05-09 16:08:30
Fizz,2,0,4,9,4,0.0,0.89,2.0,4.5,2.0,2025-05-09 16:08:30
Anivia,1,0,4,4,1,0.0,1.25,4.0,4.0,1.0,2025-05-09 16:08:30
Cassiopeia,1,1,6,2,13,100.0,9.5,6.0,2.0,13.0,2025-05-09 16:08:30
Zed,4,3,13,19,27,75.0,2.11,3.25,4.75,6.75,2025-05-09 16:08:30
Tristana,4,2,21,23,21,50.0,1.83,5.25,5.75,5.25,2025-05-09 16:08:30
Jhin,2,1,16,6,21,50.0,6.17,8.0,3.0,10.5,2025-05-09 16:08:30
Kaisa,7,4,53,29,67,57.14,4.14,7.57,4.14,9.57,2025-05-09 16:08:30
Varus,3,1,10,19,18,33.33,1.47,3.33,6.33,6.0,2025-05-09 16:08:30
Aatrox,1,0,1,7,6,0.0,1.0,1.0,7.0,6.0,2025-05-09 16:08:30
Annie,2,2,12,2,16,100.0,14.0,6.0,1.0,8.0,2025-05-09 16:08:30
Akali,4,1,24,27,29,25.0,1.96,6.0,6.75,7.25,2025-05-09 16:08:30
Katarina,1,1,7,6,14,100.0,3.5,7.0,6.0,14.0,2025-05-09 16:08:30
Aurora,5,1,4,21,10,20.0,0.67,0.8,4.2,2.0,2025-05-09 16:08:30
Rumble,2,1,3,9,12,50.0,1.67,1.5,4.5,6.0,2025-05-09 16:08:30
Kayle,7,3,37,44,35,42.86,1.64,5.29,6.29,5.0,2025-05-09 16:08:30
Lissandra,2,1,7,13,9,50.0,1.23,3.5,6.5,4.5,2025-05-09 16:08:30
Ziggs,2,2,14,20,30,100.0,2.2,7.0,10.0,15.0,2025-05-09 16:08:30
Nunu & Willump,1,0,0,3,4,0.0,1.33,0.0,3.0,4.0,2025-05-09 16:08:30
Smolder,2,2,13,6,13,100.0,4.33,6.5,3.0,6.5,2025-05-09 16:08:30
Veigar,2,2,7,3,7,100.0,4.67,3.5,1.5,3.5,2025-05-09 16:08:30
Zac,1,1,3,1,6,100.0,9.0,3.0,1.0,6.0,2025-05-09 16:08:30
Udyr,1,0,13,7,17,0.0,4.29,13.0,7.0,17.0,2025-05-09 16:08:30
Ekko,2,0,9,11,6,0.0,1.36,4.5,5.5,3.0,2025-05-09 16:08:30
Vex,2,1,13,12,15,50.0,2.33,6.5,6.0,7.5,2025-05-09 16:08:30
Caitlyn,2,0,16,12,30,0.0,3.83,8.0,6.0,15.0,2025-05-09 16:08:30
Aurelion Sol,2,2,10,12,8,100.0,1.5,5.0,6.0,4.0,2025-05-09 16:08:30
Vayne,1,1,3,3,4,100.0,2.33,3.0,3.0,4.0,2025-05-09 16:08:30
Sett,2,0,4,10,7,0.0,1.1,2.0,5.0,3.5,2025-05-09 16:08:30
Kalista,1,1,2,3,15,100.0,5.67,2.0,3.0,15.0,2025-05-09 16:08:30
Twitch,1,0,8,8,10,0.0,2.25,8.0,8.0,10.0,2025-05-09 16:08:30
