opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Bard,11,3,16,81,149,27.27,2.04,1.45,7.36,13.55,2025-05-09 16:08:30
Nautilus,12,5,19,86,171,41.67,2.21,1.58,7.17,14.25,2025-05-09 16:08:30
Neeko,4,0,3,23,39,0.0,1.83,0.75,5.75,9.75,2025-05-09 16:08:30
Pantheon,6,2,10,38,70,33.33,2.11,1.67,6.33,11.67,2025-05-09 16:08:30
Elise,4,1,6,24,32,25.0,1.58,1.5,6.0,8.0,2025-05-09 16:08:30
Alistar,11,5,17,54,125,45.45,2.63,1.55,4.91,11.36,2025-05-09 16:08:30
Pyke,4,1,8,33,54,25.0,1.88,2.0,8.25,13.5,2025-05-09 16:08:30
Mel,3,2,7,26,77,66.67,3.23,2.33,8.67,25.67,2025-05-09 16:08:30
Taric,3,2,3,21,73,66.67,3.62,1.0,7.0,24.33,2025-05-09 16:08:30
Ashe,1,0,2,6,12,0.0,2.33,2.0,6.0,12.0,2025-05-09 16:08:30
Sona,7,1,7,38,72,14.29,2.08,1.0,5.43,10.29,2025-05-09 16:08:30
Janna,14,5,25,91,188,35.71,2.34,1.79,6.5,13.43,2025-05-09 16:08:30
Lulu,12,9,20,60,184,75.0,3.4,1.67,5.0,15.33,2025-05-09 16:08:30
Blitzcrank,11,4,13,61,172,36.36,3.03,1.18,5.55,15.64,2025-05-09 16:08:30
Nami,18,12,44,99,262,66.67,3.09,2.44,5.5,14.56,2025-05-09 16:08:30
Braum,11,5,16,66,165,45.45,2.74,1.45,6.0,15.0,2025-05-09 16:08:30
Rakan,9,2,21,52,157,22.22,3.42,2.33,5.78,17.44,2025-05-09 16:08:30
Zilean,3,1,6,16,31,33.33,2.31,2.0,5.33,10.33,2025-05-09 16:08:30
Rell,8,4,15,41,85,50.0,2.44,1.88,5.12,10.62,2025-05-09 16:08:30
Poppy,2,0,0,15,16,0.0,1.07,0.0,7.5,8.0,2025-05-09 16:08:30
Karma,6,3,10,26,100,50.0,4.23,1.67,4.33,16.67,2025-05-09 16:08:30
Morgana,4,1,5,23,56,25.0,2.65,1.25,5.75,14.0,2025-05-09 16:08:30
Leona,7,1,10,52,110,14.29,2.31,1.43,7.43,15.71,2025-05-09 16:08:30
Renata,3,2,8,18,45,66.67,2.94,2.67,6.0,15.0,2025-05-09 16:08:30
Senna,4,1,5,18,35,25.0,2.22,1.25,4.5,8.75,2025-05-09 16:08:30
Milio,5,3,13,18,41,60.0,3.0,2.6,3.6,8.2,2025-05-09 16:08:30
Yuumi,3,1,6,12,33,33.33,3.25,2.0,4.0,11.0,2025-05-09 16:08:30
Shen,1,0,1,5,19,0.0,4.0,1.0,5.0,19.0,2025-05-09 16:08:30
Ornn,1,0,3,9,5,0.0,0.89,3.0,9.0,5.0,2025-05-09 16:08:30
Soraka,4,3,6,14,52,75.0,4.14,1.5,3.5,13.0,2025-05-09 16:08:30
Miss Fortune,1,0,4,3,13,0.0,5.67,4.0,3.0,13.0,2025-05-09 16:08:30
Qiyana,1,0,1,6,14,0.0,2.5,1.0,6.0,14.0,2025-05-09 16:08:30
Zyra,2,2,4,8,25,100.0,3.62,2.0,4.0,12.5,2025-05-09 16:08:30
Twisted Fate,1,1,4,5,27,100.0,6.2,4.0,5.0,27.0,2025-05-09 16:08:30
Trundle,1,1,1,5,17,100.0,3.6,1.0,5.0,17.0,2025-05-09 16:08:30
Fiddlesticks,1,0,4,9,11,0.0,1.67,4.0,9.0,11.0,2025-05-09 16:08:30
Lux,1,0,1,4,11,0.0,3.0,1.0,4.0,11.0,2025-05-09 16:08:30
