opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nunu & Willump,4,1,7,16,19,25.0,1.62,1.75,4.0,4.75,2025-05-09 16:08:30
Xin Zhao,5,3,30,19,35,60.0,3.42,6.0,3.8,7.0,2025-05-09 16:08:30
Zed,5,3,26,30,67,60.0,3.1,5.2,6.0,13.4,2025-05-09 16:08:30
Morgana,2,0,12,16,56,0.0,4.25,6.0,8.0,28.0,2025-05-09 16:08:30
Lillia,6,5,25,10,71,83.33,9.6,4.17,1.67,11.83,2025-05-09 16:08:30
Nidalee,1,0,1,5,7,0.0,1.6,1.0,5.0,7.0,2025-05-09 16:08:30
Hecarim,4,2,19,14,20,50.0,2.79,4.75,3.5,5.0,2025-05-09 16:08:30
Viego,10,5,48,47,158,50.0,4.38,4.8,4.7,15.8,2025-05-09 16:08:30
Naafiri,6,4,32,24,75,66.67,4.46,5.33,4.0,12.5,2025-05-09 16:08:30
Vi,7,4,42,20,71,57.14,5.65,6.0,2.86,10.14,2025-05-09 16:08:30
Lee Sin,5,3,32,13,55,60.0,6.69,6.4,2.6,11.0,2025-05-09 16:08:30
Brand,5,2,20,30,63,40.0,2.77,4.0,6.0,12.6,2025-05-09 16:08:30
Fiddlesticks,2,2,14,1,36,100.0,50.0,7.0,0.5,18.0,2025-05-09 16:08:30
Graves,2,1,10,10,19,50.0,2.9,5.0,5.0,9.5,2025-05-09 16:08:30
Syndra,1,0,2,3,4,0.0,2.0,2.0,3.0,4.0,2025-05-09 16:08:30
Jayce,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Rumble,2,2,17,11,34,100.0,4.64,8.5,5.5,17.0,2025-05-09 16:08:30
Ekko,2,1,6,10,30,50.0,3.6,3.0,5.0,15.0,2025-05-09 16:08:30
Zac,3,1,11,17,30,33.33,2.41,3.67,5.67,10.0,2025-05-09 16:08:30
Ivern,2,0,11,10,13,0.0,2.4,5.5,5.0,6.5,2025-05-09 16:08:30
Poppy,5,3,12,28,58,60.0,2.5,2.4,5.6,11.6,2025-05-09 16:08:30
Volibear,2,0,9,8,16,0.0,3.12,4.5,4.0,8.0,2025-05-09 16:08:30
Taric,1,0,6,7,15,0.0,3.0,6.0,7.0,15.0,2025-05-09 16:08:30
Pantheon,4,2,31,17,47,50.0,4.59,7.75,4.25,11.75,2025-05-09 16:08:30
Shaco,1,0,6,6,3,0.0,1.5,6.0,6.0,3.0,2025-05-09 16:08:30
Zyra,3,3,22,9,45,100.0,7.44,7.33,3.0,15.0,2025-05-09 16:08:30
KhaZix,1,1,5,7,21,100.0,3.71,5.0,7.0,21.0,2025-05-09 16:08:30
Kindred,3,1,33,19,48,33.33,4.26,11.0,6.33,16.0,2025-05-09 16:08:30
Diana,3,0,7,27,29,0.0,1.33,2.33,9.0,9.67,2025-05-09 16:08:30
Udyr,3,1,20,12,25,33.33,3.75,6.67,4.0,8.33,2025-05-09 16:08:30
Braum,1,0,2,9,12,0.0,1.56,2.0,9.0,12.0,2025-05-09 16:08:30
Kayn,3,1,10,13,20,33.33,2.31,3.33,4.33,6.67,2025-05-09 16:08:30
Dr. Mundo,1,0,12,4,16,0.0,7.0,12.0,4.0,16.0,2025-05-09 16:08:30
Leona,1,0,3,7,6,0.0,1.29,3.0,7.0,6.0,2025-05-09 16:08:30
Kennen,1,0,8,7,17,0.0,3.57,8.0,7.0,17.0,2025-05-09 16:08:30
Lulu,1,1,2,3,13,100.0,5.0,2.0,3.0,13.0,2025-05-09 16:08:30
Darius,4,3,27,21,62,75.0,4.24,6.75,5.25,15.5,2025-05-09 16:08:30
Talon,3,2,18,13,37,66.67,4.23,6.0,4.33,12.33,2025-05-09 16:08:30
Karthus,1,0,5,3,5,0.0,3.33,5.0,3.0,5.0,2025-05-09 16:08:30
Wukong,2,0,9,8,9,0.0,2.25,4.5,4.0,4.5,2025-05-09 16:08:30
Skarner,3,2,10,4,20,66.67,7.5,3.33,1.33,6.67,2025-05-09 16:08:30
Ambessa,1,1,7,3,18,100.0,8.33,7.0,3.0,18.0,2025-05-09 16:08:30
Master Yi,2,0,8,14,13,0.0,1.5,4.0,7.0,6.5,2025-05-09 16:08:30
Lux,1,0,3,6,1,0.0,0.67,3.0,6.0,1.0,2025-05-09 16:08:30
Nami,1,1,6,7,31,100.0,5.29,6.0,7.0,31.0,2025-05-09 16:08:30
Gwen,1,1,6,3,15,100.0,7.0,6.0,3.0,15.0,2025-05-09 16:08:30
