opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jinx,9,5,57,54,45,55.56,1.89,6.33,6.0,5.0,2025-05-09 16:08:30
Corki,5,5,48,23,27,100.0,3.26,9.6,4.6,5.4,2025-05-09 16:08:30
Varus,10,5,65,55,49,50.0,2.07,6.5,5.5,4.9,2025-05-09 16:08:30
Kaisa,10,9,90,58,74,90.0,2.83,9.0,5.8,7.4,2025-05-09 16:08:30
Draven,4,3,35,29,32,75.0,2.31,8.75,7.25,8.0,2025-05-09 16:08:30
Lucian,8,4,51,41,33,50.0,2.05,6.38,5.12,4.12,2025-05-09 16:08:30
Jhin,10,6,51,57,66,60.0,2.05,5.1,5.7,6.6,2025-05-09 16:08:30
Taliyah,3,0,11,20,12,0.0,1.15,3.67,6.67,4.0,2025-05-09 16:08:30
Tristana,10,7,62,39,52,70.0,2.92,6.2,3.9,5.2,2025-05-09 16:08:30
Caitlyn,7,6,57,31,42,85.71,3.19,8.14,4.43,6.0,2025-05-09 16:08:30
Vayne,4,2,39,40,17,50.0,1.4,9.75,10.0,4.25,2025-05-09 16:08:30
Urgot,2,2,20,16,24,100.0,2.75,10.0,8.0,12.0,2025-05-09 16:08:30
Ashe,4,2,34,31,23,50.0,1.84,8.5,7.75,5.75,2025-05-09 16:08:30
Zyra,2,2,10,4,2,100.0,3.0,5.0,2.0,1.0,2025-05-09 16:08:30
KogMaw,2,2,10,18,10,100.0,1.11,5.0,9.0,5.0,2025-05-09 16:08:30
Miss Fortune,6,4,50,39,40,66.67,2.31,8.33,6.5,6.67,2025-05-09 16:08:30
Kalista,4,1,29,36,17,25.0,1.28,7.25,9.0,4.25,2025-05-09 16:08:30
Seraphine,2,2,28,4,4,100.0,8.0,14.0,2.0,2.0,2025-05-09 16:08:30
Ezreal,6,5,32,35,36,83.33,1.94,5.33,5.83,6.0,2025-05-09 16:08:30
Sivir,1,0,0,5,1,0.0,0.2,0.0,5.0,1.0,2025-05-09 16:08:30
Syndra,1,0,14,8,8,0.0,2.75,14.0,8.0,8.0,2025-05-09 16:08:30
Chogath,1,1,9,5,8,100.0,3.4,9.0,5.0,8.0,2025-05-09 16:08:30
Viktor,2,0,12,17,9,0.0,1.24,6.0,8.5,4.5,2025-05-09 16:08:30
Nilah,4,3,15,15,21,75.0,2.4,3.75,3.75,5.25,2025-05-09 16:08:30
Smolder,5,3,56,20,24,60.0,4.0,11.2,4.0,4.8,2025-05-09 16:08:30
Karthus,3,1,15,19,14,33.33,1.53,5.0,6.33,4.67,2025-05-09 16:08:30
Lux,1,1,3,8,6,100.0,1.12,3.0,8.0,6.0,2025-05-09 16:08:30
Anivia,1,0,4,9,2,0.0,0.67,4.0,9.0,2.0,2025-05-09 16:08:30
Mel,1,0,1,4,1,0.0,0.5,1.0,4.0,1.0,2025-05-09 16:08:30
Veigar,1,1,13,4,9,100.0,5.5,13.0,4.0,9.0,2025-05-09 16:08:30
Xayah,1,1,16,5,5,100.0,4.2,16.0,5.0,5.0,2025-05-09 16:08:30
Aurelion Sol,1,1,4,1,4,100.0,8.0,4.0,1.0,4.0,2025-05-09 16:08:30
Zeri,2,0,10,12,2,0.0,1.0,5.0,6.0,1.0,2025-05-09 16:08:30
Yasuo,1,0,0,3,0,0.0,0.0,0.0,3.0,0.0,2025-05-09 16:08:30
