opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Sylas,6,2,21,34,24,33.33,1.32,3.5,5.67,4.0,2025-05-09 16:08:30
Kalista,1,1,13,5,6,100.0,3.8,13.0,5.0,6.0,2025-05-09 16:08:30
Ambessa,7,3,18,44,27,42.86,1.02,2.57,6.29,3.86,2025-05-09 16:08:30
Yone,10,7,75,69,81,70.0,2.26,7.5,6.9,8.1,2025-05-09 16:08:30
Draven,3,3,16,15,17,100.0,2.2,5.33,5.0,5.67,2025-05-09 16:08:30
Ezreal,10,7,71,53,83,70.0,2.91,7.1,5.3,8.3,2025-05-09 16:08:30
Rumble,3,2,10,7,9,66.67,2.71,3.33,2.33,3.0,2025-05-09 16:08:30
Kaisa,6,3,41,21,30,50.0,3.38,6.83,3.5,5.0,2025-05-09 16:08:30
Sett,5,2,34,42,34,40.0,1.62,6.8,8.4,6.8,2025-05-09 16:08:30
Aurora,5,2,16,34,25,40.0,1.21,3.2,6.8,5.0,2025-05-09 16:08:30
Jhin,5,4,30,25,27,80.0,2.28,6.0,5.0,5.4,2025-05-09 16:08:30
Jayce,5,2,22,32,27,40.0,1.53,4.4,6.4,5.4,2025-05-09 16:08:30
Syndra,5,2,30,36,23,40.0,1.47,6.0,7.2,4.6,2025-05-09 16:08:30
Lissandra,2,0,10,13,7,0.0,1.31,5.0,6.5,3.5,2025-05-09 16:08:30
Fiora,3,3,29,19,26,100.0,2.89,9.67,6.33,8.67,2025-05-09 16:08:30
Viktor,4,2,23,30,28,50.0,1.7,5.75,7.5,7.0,2025-05-09 16:08:30
LeBlanc,6,3,24,34,25,50.0,1.44,4.0,5.67,4.17,2025-05-09 16:08:30
Malphite,3,2,20,17,20,66.67,2.35,6.67,5.67,6.67,2025-05-09 16:08:30
Wukong,2,2,16,6,5,100.0,3.5,8.0,3.0,2.5,2025-05-09 16:08:30
Olaf,1,0,3,10,4,0.0,0.7,3.0,10.0,4.0,2025-05-09 16:08:30
Renekton,9,7,39,71,57,77.78,1.35,4.33,7.89,6.33,2025-05-09 16:08:30
Quinn,5,0,14,31,12,0.0,0.84,2.8,6.2,2.4,2025-05-09 16:08:30
Zyra,1,0,4,6,2,0.0,1.0,4.0,6.0,2.0,2025-05-09 16:08:30
Ahri,13,8,63,50,66,61.54,2.58,4.85,3.85,5.08,2025-05-09 16:08:30
Galio,6,3,31,34,27,50.0,1.71,5.17,5.67,4.5,2025-05-09 16:08:30
Seraphine,1,1,13,7,7,100.0,2.86,13.0,7.0,7.0,2025-05-09 16:08:30
Corki,7,4,40,45,50,57.14,2.0,5.71,6.43,7.14,2025-05-09 16:08:30
Tristana,8,3,51,43,48,37.5,2.3,6.38,5.38,6.0,2025-05-09 16:08:30
Qiyana,3,1,9,40,9,33.33,0.45,3.0,13.33,3.0,2025-05-09 16:08:30
Jax,2,2,14,11,13,100.0,2.45,7.0,5.5,6.5,2025-05-09 16:08:30
Ryze,7,4,40,33,36,57.14,2.3,5.71,4.71,5.14,2025-05-09 16:08:30
Smolder,3,3,26,4,15,100.0,10.25,8.67,1.33,5.0,2025-05-09 16:08:30
Gwen,4,1,22,38,24,25.0,1.21,5.5,9.5,6.0,2025-05-09 16:08:30
Taliyah,7,2,42,48,46,28.57,1.83,6.0,6.86,6.57,2025-05-09 16:08:30
Aatrox,3,2,16,15,10,66.67,1.73,5.33,5.0,3.33,2025-05-09 16:08:30
Veigar,3,2,15,27,21,66.67,1.33,5.0,9.0,7.0,2025-05-09 16:08:30
KSante,1,0,3,8,1,0.0,0.5,3.0,8.0,1.0,2025-05-09 16:08:30
Poppy,2,1,15,12,8,50.0,1.92,7.5,6.0,4.0,2025-05-09 16:08:30
Shen,4,3,11,22,23,75.0,1.55,2.75,5.5,5.75,2025-05-09 16:08:30
Camille,1,0,3,8,4,0.0,0.88,3.0,8.0,4.0,2025-05-09 16:08:30
Urgot,3,1,21,10,9,33.33,3.0,7.0,3.33,3.0,2025-05-09 16:08:30
Pantheon,1,1,2,12,6,100.0,0.67,2.0,12.0,6.0,2025-05-09 16:08:30
Sion,2,1,8,12,4,50.0,1.0,4.0,6.0,2.0,2025-05-09 16:08:30
Vex,4,1,12,18,12,25.0,1.33,3.0,4.5,3.0,2025-05-09 16:08:30
Tryndamere,2,1,6,12,7,50.0,1.08,3.0,6.0,3.5,2025-05-09 16:08:30
