opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Karma,40,17,55,183,542,42.5,3.26,1.38,4.58,13.55,2025-05-09 16:08:30
Fiddlesticks,4,0,4,31,68,0.0,2.32,1.0,7.75,17.0,2025-05-09 16:08:30
Nautilus,28,19,48,115,433,67.86,4.18,1.71,4.11,15.46,2025-05-09 16:08:30
Shen,1,1,2,0,16,100.0,18.0,2.0,0.0,16.0,2025-05-09 16:08:30
Sona,14,8,32,63,242,57.14,4.35,2.29,4.5,17.29,2025-05-09 16:08:30
Janna,19,5,26,77,198,26.32,2.91,1.37,4.05,10.42,2025-05-09 16:08:30
Senna,13,4,18,69,198,30.77,3.13,1.38,5.31,15.23,2025-05-09 16:08:30
Milio,13,6,10,60,148,46.15,2.63,0.77,4.62,11.38,2025-05-09 16:08:30
Rell,6,2,15,39,92,33.33,2.74,2.5,6.5,15.33,2025-05-09 16:08:30
Poppy,6,1,10,34,91,16.67,2.97,1.67,5.67,15.17,2025-05-09 16:08:30
Thresh,18,6,24,89,260,33.33,3.19,1.33,4.94,14.44,2025-05-09 16:08:30
Braum,10,6,12,35,181,60.0,5.51,1.2,3.5,18.1,2025-05-09 16:08:30
Seraphine,6,1,11,36,80,16.67,2.53,1.83,6.0,13.33,2025-05-09 16:08:30
Gragas,1,0,0,5,6,0.0,1.2,0.0,5.0,6.0,2025-05-09 16:08:30
Neeko,4,1,9,22,43,25.0,2.36,2.25,5.5,10.75,2025-05-09 16:08:30
Alistar,6,5,12,24,133,83.33,6.04,2.0,4.0,22.17,2025-05-09 16:08:30
Lulu,23,11,23,109,324,47.83,3.18,1.0,4.74,14.09,2025-05-09 16:08:30
Rakan,9,5,12,34,130,55.56,4.18,1.33,3.78,14.44,2025-05-09 16:08:30
Tahm Kench,1,1,0,2,27,100.0,13.5,0.0,2.0,27.0,2025-05-09 16:08:30
Bard,13,7,18,66,196,53.85,3.24,1.38,5.08,15.08,2025-05-09 16:08:30
Pyke,6,5,14,22,107,83.33,5.5,2.33,3.67,17.83,2025-05-09 16:08:30
Lux,7,3,12,43,114,42.86,2.93,1.71,6.14,16.29,2025-05-09 16:08:30
Blitzcrank,3,0,4,14,24,0.0,2.0,1.33,4.67,8.0,2025-05-09 16:08:30
Elise,2,2,4,17,42,100.0,2.71,2.0,8.5,21.0,2025-05-09 16:08:30
Leona,8,3,7,45,90,37.5,2.16,0.88,5.62,11.25,2025-05-09 16:08:30
Yuumi,6,6,17,18,91,100.0,6.0,2.83,3.0,15.17,2025-05-09 16:08:30
Soraka,8,5,9,37,146,62.5,4.19,1.12,4.62,18.25,2025-05-09 16:08:30
Pantheon,6,1,7,31,88,16.67,3.06,1.17,5.17,14.67,2025-05-09 16:08:30
Zilean,5,3,4,23,62,60.0,2.87,0.8,4.6,12.4,2025-05-09 16:08:30
Rumble,1,0,0,7,14,0.0,2.0,0.0,7.0,14.0,2025-05-09 16:08:30
KogMaw,1,0,3,12,25,0.0,2.33,3.0,12.0,25.0,2025-05-09 16:08:30
Zoe,2,1,4,9,20,50.0,2.67,2.0,4.5,10.0,2025-05-09 16:08:30
Zyra,3,3,6,10,54,100.0,6.0,2.0,3.33,18.0,2025-05-09 16:08:30
Sylas,3,2,6,12,51,66.67,4.75,2.0,4.0,17.0,2025-05-09 16:08:30
Varus,1,0,2,7,4,0.0,0.86,2.0,7.0,4.0,2025-05-09 16:08:30
Anivia,1,1,0,4,18,100.0,4.5,0.0,4.0,18.0,2025-05-09 16:08:30
Renata,1,1,5,3,11,100.0,5.33,5.0,3.0,11.0,2025-05-09 16:08:30
Camille,1,1,2,5,19,100.0,4.2,2.0,5.0,19.0,2025-05-09 16:08:30
VelKoz,1,1,3,7,24,100.0,3.86,3.0,7.0,24.0,2025-05-09 16:08:30
Jarvan Iv,1,0,0,6,22,0.0,3.67,0.0,6.0,22.0,2025-05-09 16:08:30
LeBlanc,1,0,0,14,15,0.0,1.07,0.0,14.0,15.0,2025-05-09 16:08:30
