opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Ambessa,14,12,71,79,96,85.71,2.11,5.07,5.64,6.86,2025-05-09 16:08:30
Lillia,6,3,27,20,37,50.0,3.2,4.5,3.33,6.17,2025-05-09 16:08:30
Zed,7,0,30,42,33,0.0,1.5,4.29,6.0,4.71,2025-05-09 16:08:30
Morgana,2,2,8,6,24,100.0,5.33,4.0,3.0,12.0,2025-05-09 16:08:30
Aurora,3,0,16,12,22,0.0,3.17,5.33,4.0,7.33,2025-05-09 16:08:30
Xin Zhao,6,4,36,33,50,66.67,2.61,6.0,5.5,8.33,2025-05-09 16:08:30
Urgot,2,1,4,10,6,50.0,1.0,2.0,5.0,3.0,2025-05-09 16:08:30
Naafiri,7,3,43,33,56,42.86,3.0,6.14,4.71,8.0,2025-05-09 16:08:30
Olaf,2,0,2,9,2,0.0,0.44,1.0,4.5,1.0,2025-05-09 16:08:30
Viego,6,4,33,24,44,66.67,3.21,5.5,4.0,7.33,2025-05-09 16:08:30
Fiora,3,2,11,20,11,66.67,1.1,3.67,6.67,3.67,2025-05-09 16:08:30
Jayce,3,2,6,22,7,66.67,0.59,2.0,7.33,2.33,2025-05-09 16:08:30
Talon,4,2,25,19,21,50.0,2.42,6.25,4.75,5.25,2025-05-09 16:08:30
Gwen,5,2,36,25,29,40.0,2.6,7.2,5.0,5.8,2025-05-09 16:08:30
Kindred,2,2,20,2,22,100.0,21.0,10.0,1.0,11.0,2025-05-09 16:08:30
Lee Sin,10,7,83,52,107,70.0,3.65,8.3,5.2,10.7,2025-05-09 16:08:30
Vi,9,5,53,48,81,55.56,2.79,5.89,5.33,9.0,2025-05-09 16:08:30
Nidalee,2,2,21,3,18,100.0,13.0,10.5,1.5,9.0,2025-05-09 16:08:30
Qiyana,1,0,9,7,10,0.0,2.71,9.0,7.0,10.0,2025-05-09 16:08:30
Graves,1,1,10,1,11,100.0,21.0,10.0,1.0,11.0,2025-05-09 16:08:30
Ekko,3,1,15,16,22,33.33,2.31,5.0,5.33,7.33,2025-05-09 16:08:30
Zyra,1,0,3,6,6,0.0,1.5,3.0,6.0,6.0,2025-05-09 16:08:30
Sejuani,3,0,14,20,29,0.0,2.15,4.67,6.67,9.67,2025-05-09 16:08:30
Diana,2,1,10,1,5,50.0,15.0,5.0,0.5,2.5,2025-05-09 16:08:30
Taliyah,1,1,2,6,9,100.0,1.83,2.0,6.0,9.0,2025-05-09 16:08:30
Fiddlesticks,4,2,30,12,31,50.0,5.08,7.5,3.0,7.75,2025-05-09 16:08:30
Elise,1,1,2,2,15,100.0,8.5,2.0,2.0,15.0,2025-05-09 16:08:30
Jarvan Iv,2,2,16,7,18,100.0,4.86,8.0,3.5,9.0,2025-05-09 16:08:30
Karthus,4,2,29,20,29,50.0,2.9,7.25,5.0,7.25,2025-05-09 16:08:30
Kayn,1,1,4,5,14,100.0,3.6,4.0,5.0,14.0,2025-05-09 16:08:30
Briar,1,1,7,4,14,100.0,5.25,7.0,4.0,14.0,2025-05-09 16:08:30
Warwick,2,1,16,7,15,50.0,4.43,8.0,3.5,7.5,2025-05-09 16:08:30
Camille,1,0,5,8,7,0.0,1.5,5.0,8.0,7.0,2025-05-09 16:08:30
