opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Poppy,9,4,18,59,105,44.44,2.08,2.0,6.56,11.67,2025-05-09 16:08:30
Senna,8,2,25,68,115,25.0,2.06,3.12,8.5,14.38,2025-05-09 16:08:30
Braum,7,6,14,36,100,85.71,3.17,2.0,5.14,14.29,2025-05-09 16:08:30
Soraka,1,0,1,11,20,0.0,1.91,1.0,11.0,20.0,2025-05-09 16:08:30
Pyke,3,2,3,21,42,66.67,2.14,1.0,7.0,14.0,2025-05-09 16:08:30
Rell,12,3,15,75,142,25.0,2.09,1.25,6.25,11.83,2025-05-09 16:08:30
Zilean,3,1,3,14,30,33.33,2.36,1.0,4.67,10.0,2025-05-09 16:08:30
Taric,1,0,1,3,13,0.0,4.67,1.0,3.0,13.0,2025-05-09 16:08:30
Blitzcrank,2,0,3,12,17,0.0,1.67,1.5,6.0,8.5,2025-05-09 16:08:30
Alistar,18,9,42,125,267,50.0,2.47,2.33,6.94,14.83,2025-05-09 16:08:30
Lulu,11,8,28,53,207,72.73,4.43,2.55,4.82,18.82,2025-05-09 16:08:30
Neeko,6,3,7,29,77,50.0,2.9,1.17,4.83,12.83,2025-05-09 16:08:30
Bard,8,3,19,42,83,37.5,2.43,2.38,5.25,10.38,2025-05-09 16:08:30
Milio,2,0,3,3,18,0.0,7.0,1.5,1.5,9.0,2025-05-09 16:08:30
Janna,6,4,9,27,82,66.67,3.37,1.5,4.5,13.67,2025-05-09 16:08:30
Elise,3,2,12,14,48,66.67,4.29,4.0,4.67,16.0,2025-05-09 16:08:30
Karma,5,2,6,24,54,40.0,2.5,1.2,4.8,10.8,2025-05-09 16:08:30
Nautilus,12,8,22,67,175,66.67,2.94,1.83,5.58,14.58,2025-05-09 16:08:30
Pantheon,6,3,14,48,105,50.0,2.48,2.33,8.0,17.5,2025-05-09 16:08:30
Thresh,7,6,17,44,113,85.71,2.95,2.43,6.29,16.14,2025-05-09 16:08:30
Fiddlesticks,1,1,2,4,15,100.0,4.25,2.0,4.0,15.0,2025-05-09 16:08:30
Zyra,3,3,3,13,57,100.0,4.62,1.0,4.33,19.0,2025-05-09 16:08:30
Ashe,1,1,3,13,23,100.0,2.0,3.0,13.0,23.0,2025-05-09 16:08:30
Rakan,7,4,14,42,107,57.14,2.88,2.0,6.0,15.29,2025-05-09 16:08:30
Nunu & Willump,1,1,2,3,33,100.0,11.67,2.0,3.0,33.0,2025-05-09 16:08:30
Sona,5,2,8,28,55,40.0,2.25,1.6,5.6,11.0,2025-05-09 16:08:30
Morgana,1,1,2,11,24,100.0,2.36,2.0,11.0,24.0,2025-05-09 16:08:30
Nami,8,5,16,39,116,62.5,3.38,2.0,4.88,14.5,2025-05-09 16:08:30
Jarvan Iv,1,1,2,3,3,100.0,1.67,2.0,3.0,3.0,2025-05-09 16:08:30
Seraphine,2,1,1,14,21,50.0,1.57,0.5,7.0,10.5,2025-05-09 16:08:30
Trundle,1,0,1,5,13,0.0,2.8,1.0,5.0,13.0,2025-05-09 16:08:30
Camille,1,0,3,8,31,0.0,4.25,3.0,8.0,31.0,2025-05-09 16:08:30
Shaco,1,0,5,8,8,0.0,1.62,5.0,8.0,8.0,2025-05-09 16:08:30
Hecarim,1,1,1,4,24,100.0,6.25,1.0,4.0,24.0,2025-05-09 16:08:30
