opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Lux,5,2,17,30,25,40.0,1.4,3.4,6.0,5.0,2025-05-09 16:08:30
Jhin,6,4,58,31,30,66.67,2.84,9.67,5.17,5.0,2025-05-09 16:08:30
Singed,1,0,0,3,2,0.0,0.67,0.0,3.0,2.0,2025-05-09 16:08:30
Caitlyn,6,3,20,35,16,50.0,1.03,3.33,5.83,2.67,2025-05-09 16:08:30
Aphelios,4,2,42,30,33,50.0,2.5,10.5,7.5,8.25,2025-05-09 16:08:30
Anivia,2,1,16,20,11,50.0,1.35,8.0,10.0,5.5,2025-05-09 16:08:30
Hwei,2,0,8,12,7,0.0,1.25,4.0,6.0,3.5,2025-05-09 16:08:30
Syndra,1,1,1,6,7,100.0,1.33,1.0,6.0,7.0,2025-05-09 16:08:30
Miss Fortune,3,2,20,19,28,66.67,2.53,6.67,6.33,9.33,2025-05-09 16:08:30
Zed,1,0,3,12,2,0.0,0.42,3.0,12.0,2.0,2025-05-09 16:08:30
Sion,2,0,12,14,6,0.0,1.29,6.0,7.0,3.0,2025-05-09 16:08:30
Kaisa,8,3,52,44,31,37.5,1.89,6.5,5.5,3.88,2025-05-09 16:08:30
Aurora,1,0,0,7,2,0.0,0.29,0.0,7.0,2.0,2025-05-09 16:08:30
Urgot,1,0,8,8,4,0.0,1.5,8.0,8.0,4.0,2025-05-09 16:08:30
Lucian,2,2,18,14,13,100.0,2.21,9.0,7.0,6.5,2025-05-09 16:08:30
Shen,2,1,5,10,5,50.0,1.0,2.5,5.0,2.5,2025-05-09 16:08:30
Yorick,1,0,9,3,1,0.0,3.33,9.0,3.0,1.0,2025-05-09 16:08:30
Varus,4,0,39,33,9,0.0,1.45,9.75,8.25,2.25,2025-05-09 16:08:30
Ezreal,13,9,92,73,63,69.23,2.12,7.08,5.62,4.85,2025-05-09 16:08:30
Quinn,1,1,13,11,5,100.0,1.64,13.0,11.0,5.0,2025-05-09 16:08:30
Zeri,1,1,12,1,6,100.0,18.0,12.0,1.0,6.0,2025-05-09 16:08:30
Seraphine,4,2,25,30,24,50.0,1.63,6.25,7.5,6.0,2025-05-09 16:08:30
Ahri,2,1,13,11,7,50.0,1.82,6.5,5.5,3.5,2025-05-09 16:08:30
Corki,4,2,27,23,15,50.0,1.83,6.75,5.75,3.75,2025-05-09 16:08:30
Draven,2,0,9,13,9,0.0,1.38,4.5,6.5,4.5,2025-05-09 16:08:30
Mel,1,1,8,6,8,100.0,2.67,8.0,6.0,8.0,2025-05-09 16:08:30
Riven,1,1,4,5,6,100.0,2.0,4.0,5.0,6.0,2025-05-09 16:08:30
Swain,1,0,7,6,2,0.0,1.5,7.0,6.0,2.0,2025-05-09 16:08:30
Jayce,1,1,2,10,0,100.0,0.2,2.0,10.0,0.0,2025-05-09 16:08:30
Darius,1,1,0,1,1,100.0,1.0,0.0,1.0,1.0,2025-05-09 16:08:30
KogMaw,1,0,4,5,3,0.0,1.4,4.0,5.0,3.0,2025-05-09 16:08:30
KSante,1,1,5,4,7,100.0,3.0,5.0,4.0,7.0,2025-05-09 16:08:30
Chogath,1,0,1,3,3,0.0,1.33,1.0,3.0,3.0,2025-05-09 16:08:30
Garen,1,0,4,10,4,0.0,0.8,4.0,10.0,4.0,2025-05-09 16:08:30
Tristana,4,1,22,27,19,25.0,1.52,5.5,6.75,4.75,2025-05-09 16:08:30
Sivir,2,1,14,16,18,50.0,2.0,7.0,8.0,9.0,2025-05-09 16:08:30
Kayle,1,1,0,6,5,100.0,0.83,0.0,6.0,5.0,2025-05-09 16:08:30
Viktor,1,0,5,3,0,0.0,1.67,5.0,3.0,0.0,2025-05-09 16:08:30
Smolder,2,0,9,13,9,0.0,1.38,4.5,6.5,4.5,2025-05-09 16:08:30
Yasuo,2,2,25,20,18,100.0,2.15,12.5,10.0,9.0,2025-05-09 16:08:30
Jinx,1,0,3,3,1,0.0,1.33,3.0,3.0,1.0,2025-05-09 16:08:30
Briar,1,1,9,4,8,100.0,4.25,9.0,4.0,8.0,2025-05-09 16:08:30
Galio,1,1,14,5,5,100.0,3.8,14.0,5.0,5.0,2025-05-09 16:08:30
Orianna,1,1,7,3,3,100.0,3.33,7.0,3.0,3.0,2025-05-09 16:08:30
Kassadin,1,1,10,7,5,100.0,2.14,10.0,7.0,5.0,2025-05-09 16:08:30
