opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Urgot,3,2,11,7,15,66.67,3.71,3.67,2.33,5.0,2025-05-09 16:08:30
Neeko,2,1,7,5,7,50.0,2.8,3.5,2.5,3.5,2025-05-09 16:08:30
Ambessa,5,3,24,12,28,60.0,4.33,4.8,2.4,5.6,2025-05-09 16:08:30
Orianna,3,0,11,17,19,0.0,1.76,3.67,5.67,6.33,2025-05-09 16:08:30
Jayce,4,1,8,19,14,25.0,1.16,2.0,4.75,3.5,2025-05-09 16:08:30
Fiora,1,0,6,3,7,0.0,4.33,6.0,3.0,7.0,2025-05-09 16:08:30
Ryze,1,1,4,7,6,100.0,1.43,4.0,7.0,6.0,2025-05-09 16:08:30
Quinn,1,0,4,4,4,0.0,2.0,4.0,4.0,4.0,2025-05-09 16:08:30
Yasuo,1,0,2,6,4,0.0,1.0,2.0,6.0,4.0,2025-05-09 16:08:30
Gwen,2,0,2,8,8,0.0,1.25,1.0,4.0,4.0,2025-05-09 16:08:30
Irelia,3,1,14,17,17,33.33,1.82,4.67,5.67,5.67,2025-05-09 16:08:30
Azir,1,0,1,4,3,0.0,1.0,1.0,4.0,3.0,2025-05-09 16:08:30
Rumble,1,0,5,11,7,0.0,1.09,5.0,11.0,7.0,2025-05-09 16:08:30
Wukong,1,0,0,6,2,0.0,0.33,0.0,6.0,2.0,2025-05-09 16:08:30
Dr. Mundo,3,1,7,15,4,33.33,0.73,2.33,5.0,1.33,2025-05-09 16:08:30
Veigar,1,1,3,1,11,100.0,14.0,3.0,1.0,11.0,2025-05-09 16:08:30
Kayle,2,2,8,4,20,100.0,7.0,4.0,2.0,10.0,2025-05-09 16:08:30
Gnar,2,2,12,3,20,100.0,10.67,6.0,1.5,10.0,2025-05-09 16:08:30
Hwei,1,1,10,1,4,100.0,14.0,10.0,1.0,4.0,2025-05-09 16:08:30
Poppy,1,0,3,2,5,0.0,4.0,3.0,2.0,5.0,2025-05-09 16:08:30
Evelynn,1,1,2,5,4,100.0,1.2,2.0,5.0,4.0,2025-05-09 16:08:30
Galio,1,1,7,1,14,100.0,21.0,7.0,1.0,14.0,2025-05-09 16:08:30
Talon,1,0,11,9,11,0.0,2.44,11.0,9.0,11.0,2025-05-09 16:08:30
Vladimir,2,0,6,8,2,0.0,1.0,3.0,4.0,1.0,2025-05-09 16:08:30
Lee Sin,1,1,10,3,6,100.0,5.33,10.0,3.0,6.0,2025-05-09 16:08:30
Malphite,1,0,3,7,4,0.0,1.0,3.0,7.0,4.0,2025-05-09 16:08:30
Riven,1,1,0,0,3,100.0,3.0,0.0,0.0,3.0,2025-05-09 16:08:30
Tryndamere,1,0,4,5,6,0.0,2.0,4.0,5.0,6.0,2025-05-09 16:08:30
Naafiri,1,0,4,5,5,0.0,1.8,4.0,5.0,5.0,2025-05-09 16:08:30
Corki,1,0,1,2,4,0.0,2.5,1.0,2.0,4.0,2025-05-09 16:08:30
Lillia,1,0,3,5,0,0.0,0.6,3.0,5.0,0.0,2025-05-09 16:08:30
Mordekaiser,1,0,5,9,3,0.0,0.89,5.0,9.0,3.0,2025-05-09 16:08:30
Singed,1,1,5,3,6,100.0,3.67,5.0,3.0,6.0,2025-05-09 16:08:30
Chogath,1,1,4,3,14,100.0,6.0,4.0,3.0,14.0,2025-05-09 16:08:30
Fizz,1,0,8,7,8,0.0,2.29,8.0,7.0,8.0,2025-05-09 16:08:30
Garen,1,0,2,5,0,0.0,0.4,2.0,5.0,0.0,2025-05-09 16:08:30
Tristana,1,1,4,4,7,100.0,2.75,4.0,4.0,7.0,2025-05-09 16:08:30
