opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Twisted Fate,20,10,110,120,100,50.0,1.75,5.5,6.0,5.0
Yasuo,22,22,102,96,304,100.0,4.23,4.64,4.36,13.82
Seraphine,10,0,80,70,40,0.0,1.71,8.0,7.0,4.0
Syndra,8,8,24,16,64,100.0,5.5,3.0,2.0,8.0
Lux,6,6,36,18,60,100.0,5.33,6.0,3.0,10.0
Galio,16,8,54,72,28,50.0,1.14,3.38,4.5,1.75
Vayne,10,10,70,30,20,100.0,3.0,7.0,3.0,2.0
Ahri,8,6,56,38,34,75.0,2.37,7.0,4.75,4.25
Taliyah,12,6,46,68,70,50.0,1.71,3.83,5.67,5.83
Diana,2,2,8,4,8,100.0,4.0,4.0,2.0,4.0
Sylas,10,6,68,60,90,60.0,2.63,6.8,6.0,9.0
Swain,4,4,16,4,16,100.0,8.0,4.0,1.0,4.0
Azir,8,2,32,70,62,25.0,1.34,4.0,8.75,7.75
Ryze,4,4,44,0,16,100.0,60.0,11.0,0.0,4.0
Tristana,2,2,14,8,14,100.0,3.5,7.0,4.0,7.0
Ekko,2,0,18,18,14,0.0,1.78,9.0,9.0,7.0
Viktor,10,0,20,90,40,0.0,0.67,2.0,9.0,4.0
Veigar,4,4,16,0,12,100.0,28.0,4.0,0.0,3.0
Lissandra,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Kassadin,4,4,32,20,12,100.0,2.2,8.0,5.0,3.0
Kennen,2,0,4,18,8,0.0,0.67,2.0,9.0,4.0
