opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Annie,170,78,1172,890,782,45.88,2.2,6.89,5.24,4.6
Riven,24,6,174,96,72,25.0,2.56,7.25,4.0,3.0
Sylas,902,488,6690,4758,4718,54.1,2.4,7.42,5.27,5.23
Aurora,572,240,3676,2804,2552,41.96,2.22,6.43,4.9,4.46
Yone,504,248,3872,2418,2308,49.21,2.56,7.68,4.8,4.58
Irelia,176,122,1486,622,922,69.32,3.87,8.44,3.53,5.24
Orianna,770,360,5446,3368,3560,46.75,2.67,7.07,4.37,4.62
Ambessa,68,46,570,340,330,67.65,2.65,8.38,5.0,4.85
LeBlanc,242,128,1538,1238,1114,52.89,2.14,6.36,5.12,4.6
Taliyah,318,130,2400,1572,1484,40.88,2.47,7.55,4.94,4.67
Syndra,454,260,3504,1878,2328,57.27,3.11,7.72,4.14,5.13
Lux,146,92,1356,734,840,63.01,2.99,9.29,5.03,5.75
Ryze,292,154,1880,1102,1456,52.74,3.03,6.44,3.77,4.99
Azir,618,322,4646,2978,3440,52.1,2.72,7.52,4.82,5.57
Jayce,122,70,876,598,528,57.38,2.35,7.18,4.9,4.33
Vex,148,84,902,740,734,56.76,2.21,6.09,5.0,4.96
Camille,4,0,16,8,4,0.0,2.5,4.0,2.0,1.0
Gragas,66,36,520,336,312,54.55,2.48,7.88,5.09,4.73
Katarina,394,164,3124,2226,1854,41.62,2.24,7.93,5.65,4.71
Galio,388,124,2218,1866,1666,31.96,2.08,5.72,4.81,4.29
Sett,4,4,36,4,8,100.0,11.0,9.0,1.0,2.0
Yasuo,356,184,2808,1662,1718,51.69,2.72,7.89,4.67,4.83
Neeko,34,24,234,152,144,70.59,2.49,6.88,4.47,4.24
Ahri,286,152,2204,1432,1326,53.15,2.47,7.71,5.01,4.64
Kayle,116,62,790,496,410,53.45,2.42,6.81,4.28,3.53
Ekko,102,60,936,482,518,58.82,3.02,9.18,4.73,5.08
Jhin,2,2,10,6,8,100.0,3.0,5.0,3.0,4.0
Akshan,152,74,1192,818,926,48.68,2.59,7.84,5.38,6.09
Corki,170,72,1116,952,762,42.35,1.97,6.56,5.6,4.48
Viktor,496,288,3584,2098,2690,58.06,2.99,7.23,4.23,5.42
Karma,52,22,378,248,264,42.31,2.59,7.27,4.77,5.08
Zoe,242,98,1646,1106,874,40.5,2.28,6.8,4.57,3.61
Hwei,248,90,1698,1186,1048,36.29,2.32,6.85,4.78,4.23
Twisted Fate,340,148,2160,1640,1610,43.53,2.3,6.35,4.82,4.74
Lissandra,138,64,928,682,814,46.38,2.55,6.72,4.94,5.9
Kassadin,46,28,356,202,202,60.87,2.76,7.74,4.39,4.39
Aatrox,34,12,186,226,126,35.29,1.38,5.47,6.65,3.71
Zac,48,20,304,254,264,41.67,2.24,6.33,5.29,5.5
Zed,334,198,2680,1754,1846,59.28,2.58,8.02,5.25,5.53
Zilean,16,2,122,78,98,12.5,2.82,7.62,4.88,6.12
Fizz,96,62,706,522,464,64.58,2.24,7.35,5.44,4.83
Nidalee,36,22,222,278,202,61.11,1.53,6.17,7.72,5.61
Vladimir,210,112,1484,876,880,53.33,2.7,7.07,4.17,4.19
Yunara,28,22,162,78,76,78.57,3.05,5.79,2.79,2.71
Malzahar,98,68,684,394,512,69.39,3.04,6.98,4.02,5.22
Wukong,2,0,18,22,14,0.0,1.45,9.0,11.0,7.0
Tristana,44,18,298,174,198,40.91,2.85,6.77,3.95,4.5
Rumble,28,12,132,90,110,42.86,2.69,4.71,3.21,3.93
Morgana,8,4,50,42,38,50.0,2.1,6.25,5.25,4.75
Kled,18,12,152,90,72,66.67,2.49,8.44,5.0,4.0
Heimerdinger,12,4,78,62,38,33.33,1.87,6.5,5.17,3.17
Anivia,72,24,508,300,232,33.33,2.47,7.06,4.17,3.22
Vayne,2,2,28,8,8,100.0,4.5,14.0,4.0,4.0
Swain,46,38,334,208,358,82.61,3.33,7.26,4.52,7.78
Shen,16,4,62,92,52,25.0,1.24,3.88,5.75,3.25
Mel,218,130,1584,964,1062,59.63,2.74,7.27,4.42,4.87
Jarvan Iv,6,0,30,24,12,0.0,1.75,5.0,4.0,2.0
Veigar,84,42,604,332,358,50.0,2.9,7.19,3.95,4.26
Smolder,48,34,438,196,216,70.83,3.34,9.12,4.08,4.5
KSante,8,6,116,14,32,75.0,10.57,14.5,1.75,4.0
Aurelion Sol,46,20,390,194,194,43.48,3.01,8.48,4.22,4.22
Talon,82,48,792,380,436,58.54,3.23,9.66,4.63,5.32
Chogath,24,18,262,84,148,75.0,4.88,10.92,3.5,6.17
Nunu & Willump,8,2,30,28,12,25.0,1.5,3.75,3.5,1.5
Darius,10,10,200,70,100,100.0,4.29,20.0,7.0,10.0
Naafiri,40,22,316,208,138,55.0,2.18,7.9,5.2,3.45
Garen,10,2,104,68,52,20.0,2.29,10.4,6.8,5.2
Diana,84,58,824,428,482,69.05,3.05,9.81,5.1,5.74
Xerath,74,46,612,308,340,62.16,3.09,8.27,4.16,4.59
Zeri,16,16,300,32,80,100.0,11.88,18.75,2.0,5.0
Briar,4,0,22,32,30,0.0,1.62,5.5,8.0,7.5
Qiyana,166,82,1308,986,882,49.4,2.22,7.88,5.94,5.31
Ziggs,28,14,176,144,126,50.0,2.1,6.29,5.14,4.5
Lucian,6,2,24,40,36,33.33,1.5,4.0,6.67,6.0
Kennen,48,30,418,176,260,62.5,3.85,8.71,3.67,5.42
