opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Trundle,4,0,8,24,52,0.0,2.5,2.0,6.0,13.0
Nidalee,4,4,8,16,24,100.0,2.0,2.0,4.0,6.0
Alistar,2,2,6,10,16,100.0,2.2,3.0,5.0,8.0
