opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Gwen,302,220,2346,1400,1400,72.85,2.68,7.77,4.64,4.64
Ryze,62,38,404,286,356,61.29,2.66,6.52,4.61,5.74
Quinn,40,16,230,242,196,40.0,1.76,5.75,6.05,4.9
Trundle,14,12,150,28,52,85.71,7.21,10.71,2.0,3.71
Malzahar,18,16,124,92,92,88.89,2.35,6.89,5.11,5.11
Teemo,114,46,458,402,358,40.35,2.03,4.02,3.53,3.14
Urgot,70,34,268,282,372,48.57,2.27,3.83,4.03,5.31
Aatrox,160,68,862,998,694,42.5,1.56,5.39,6.24,4.34
Nidalee,12,4,88,86,84,33.33,2.0,7.33,7.17,7.0
Renekton,110,28,582,576,442,25.45,1.78,5.29,5.24,4.02
Fiora,76,30,396,378,234,39.47,1.67,5.21,4.97,3.08
Sion,78,36,388,350,294,46.15,1.95,4.97,4.49,3.77
Riven,74,26,372,528,432,35.14,1.52,5.03,7.14,5.84
Volibear,54,18,296,206,240,33.33,2.6,5.48,3.81,4.44
Corki,14,14,182,14,106,100.0,20.57,13.0,1.0,7.57
Malphite,28,10,260,124,114,35.71,3.02,9.29,4.43,4.07
Rengar,26,8,244,142,94,30.77,2.38,9.38,5.46,3.62
Rumble,58,36,404,282,216,62.07,2.2,6.97,4.86,3.72
Jax,192,56,916,928,616,29.17,1.65,4.77,4.83,3.21
Ambessa,170,74,910,936,734,43.53,1.76,5.35,5.51,4.32
Yorick,80,30,316,260,240,37.5,2.14,3.95,3.25,3.0
Chogath,40,18,290,296,248,45.0,1.82,7.25,7.4,6.2
Gragas,66,36,392,304,342,54.55,2.41,5.94,4.61,5.18
Nocturne,14,6,104,66,60,42.86,2.48,7.43,4.71,4.29
Camille,98,38,588,566,452,38.78,1.84,6.0,5.78,4.61
Poppy,14,8,48,60,70,57.14,1.97,3.43,4.29,5.0
Gnar,30,8,198,148,68,26.67,1.8,6.6,4.93,2.27
KSante,48,24,284,272,192,50.0,1.75,5.92,5.67,4.0
Jayce,112,66,888,610,526,58.93,2.32,7.93,5.45,4.7
Darius,136,62,534,638,446,45.59,1.54,3.93,4.69,3.28
Sivir,10,0,90,60,30,0.0,2.0,9.0,6.0,3.0
Wukong,8,0,44,46,16,0.0,1.3,5.5,5.75,2.0
Garen,68,24,344,276,268,35.29,2.22,5.06,4.06,3.94
Vladimir,54,16,324,254,144,29.63,1.84,6.0,4.7,2.67
Viego,2,0,10,12,2,0.0,1.0,5.0,6.0,1.0
Lissandra,16,8,148,82,58,50.0,2.51,9.25,5.12,3.62
Shen,84,40,398,384,364,47.62,1.98,4.74,4.57,4.33
Kennen,74,32,432,324,178,43.24,1.88,5.84,4.38,2.41
Syndra,6,6,72,48,66,100.0,2.88,12.0,8.0,11.0
Zac,40,30,148,182,198,75.0,1.9,3.7,4.55,4.95
Yone,50,20,262,236,140,40.0,1.7,5.24,4.72,2.8
Viktor,2,2,14,10,20,100.0,3.4,7.0,5.0,10.0
Pantheon,28,8,152,152,102,28.57,1.67,5.43,5.43,3.64
Karma,14,10,114,46,82,71.43,4.26,8.14,3.29,5.86
Jarvan Iv,2,2,0,4,12,100.0,3.0,0.0,2.0,6.0
Anivia,20,2,108,64,64,10.0,2.69,5.4,3.2,3.2
Nasus,26,12,76,42,62,46.15,3.29,2.92,1.62,2.38
Cassiopeia,14,8,102,66,42,57.14,2.18,7.29,4.71,3.0
Illaoi,8,6,94,40,44,75.0,3.45,11.75,5.0,5.5
Zed,22,18,114,82,78,81.82,2.34,5.18,3.73,3.55
Irelia,58,24,380,330,260,41.38,1.94,6.55,5.69,4.48
Zoe,4,0,16,24,0,0.0,0.67,4.0,6.0,0.0
Ornn,50,26,160,170,160,52.0,1.88,3.2,3.4,3.2
Orianna,4,0,28,20,4,0.0,1.6,7.0,5.0,1.0
Aurora,32,28,160,200,136,87.5,1.48,5.0,6.25,4.25
Ivern,4,4,12,20,24,100.0,1.8,3.0,5.0,6.0
Mordekaiser,28,20,178,154,110,71.43,1.87,6.36,5.5,3.93
Veigar,4,0,28,24,24,0.0,2.17,7.0,6.0,6.0
Azir,30,22,314,112,122,73.33,3.89,10.47,3.73,4.07
Galio,54,16,348,228,214,29.63,2.46,6.44,4.22,3.96
Gangplank,102,52,636,558,414,50.98,1.88,6.24,5.47,4.06
Dr. Mundo,64,32,492,250,256,50.0,2.99,7.69,3.91,4.0
Kled,28,8,178,124,178,28.57,2.87,6.36,4.43,6.36
Heimerdinger,30,20,232,104,108,66.67,3.27,7.73,3.47,3.6
Yasuo,46,10,248,158,128,21.74,2.38,5.39,3.43,2.78
Tryndamere,62,36,398,298,294,58.06,2.32,6.42,4.81,4.74
Reksai,2,2,8,0,6,100.0,14.0,4.0,0.0,3.0
Shaco,4,4,28,16,16,100.0,2.75,7.0,4.0,4.0
Olaf,26,20,156,64,94,76.92,3.91,6.0,2.46,3.62
Caitlyn,6,2,32,40,28,33.33,1.5,5.33,6.67,4.67
Tristana,2,0,6,6,2,0.0,1.33,3.0,3.0,1.0
Warwick,24,14,82,136,112,58.33,1.43,3.42,5.67,4.67
Sett,34,26,268,134,136,76.47,3.01,7.88,3.94,4.0
Sejuani,4,4,28,22,28,100.0,2.55,7.0,5.5,7.0
Neeko,2,2,12,10,14,100.0,2.6,6.0,5.0,7.0
Vayne,8,2,54,24,16,25.0,2.92,6.75,3.0,2.0
Sylas,62,54,742,238,368,87.1,4.66,11.97,3.84,5.94
Kayle,30,24,198,100,162,80.0,3.6,6.6,3.33,5.4
Kaisa,8,2,62,18,32,25.0,5.22,7.75,2.25,4.0
Udyr,16,10,142,66,74,62.5,3.27,8.88,4.12,4.62
Singed,40,30,216,110,142,75.0,3.25,5.4,2.75,3.55
Kayn,4,4,36,8,30,100.0,8.25,9.0,2.0,7.5
Smolder,2,2,20,4,10,100.0,7.5,10.0,2.0,5.0
Akshan,10,10,82,48,46,100.0,2.67,8.2,4.8,4.6
Qiyana,10,10,40,0,20,100.0,60.0,4.0,0.0,2.0
Elise,2,0,12,10,0,0.0,1.2,6.0,5.0,0.0
Varus,4,0,40,28,36,0.0,2.71,10.0,7.0,9.0
Aurelion Sol,10,2,32,116,42,20.0,0.64,3.2,11.6,4.2
Twisted Fate,10,0,50,80,30,0.0,1.0,5.0,8.0,3.0
Yunara,2,0,36,16,10,0.0,2.88,18.0,8.0,5.0
Brand,4,4,32,28,32,100.0,2.29,8.0,7.0,8.0
Xin Zhao,10,6,118,40,74,60.0,4.8,11.8,4.0,7.4
Fizz,10,6,56,66,48,60.0,1.58,5.6,6.6,4.8
Swain,2,0,20,16,4,0.0,1.5,10.0,8.0,2.0
Ziggs,2,0,14,12,8,0.0,1.83,7.0,6.0,4.0
Vex,4,0,4,12,0,0.0,0.33,1.0,3.0,0.0
Maokai,4,0,24,20,12,0.0,1.8,6.0,5.0,3.0
Draven,6,0,24,6,18,0.0,7.0,4.0,1.0,3.0
