opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,10,0,40,68,28,0.0,1.0,4.0,6.8,2.8
Mel,20,20,144,58,134,100.0,4.79,7.2,2.9,6.7
Lucian,10,10,70,70,80,100.0,2.14,7.0,7.0,8.0
Neeko,12,12,24,24,96,100.0,5.0,2.0,2.0,8.0
Ekko,12,2,4,68,18,16.67,0.32,0.33,5.67,1.5
Zoe,8,0,28,50,38,0.0,1.32,3.5,6.25,4.75
Taliyah,22,2,90,106,74,9.09,1.55,4.09,4.82,3.36
Sylas,8,2,54,52,46,25.0,1.92,6.75,6.5,5.75
Kassadin,2,0,16,8,12,0.0,3.5,8.0,4.0,6.0
Ahri,18,0,82,184,104,0.0,1.01,4.56,10.22,5.78
Sivir,4,0,12,36,24,0.0,1.0,3.0,9.0,6.0
Fizz,4,0,16,32,16,0.0,1.0,4.0,8.0,4.0
Zed,12,6,92,56,92,50.0,3.29,7.67,4.67,7.67
Heimerdinger,4,0,56,12,36,0.0,7.67,14.0,3.0,9.0
Veigar,10,2,40,36,34,20.0,2.06,4.0,3.6,3.4
Diana,4,4,28,22,30,100.0,2.64,7.0,5.5,7.5
Vladimir,2,2,22,12,12,100.0,2.83,11.0,6.0,6.0
Annie,2,0,10,12,4,0.0,1.17,5.0,6.0,2.0
Yasuo,6,0,24,34,36,0.0,1.76,4.0,5.67,6.0
Twisted Fate,20,6,56,68,78,30.0,1.97,2.8,3.4,3.9
Lissandra,4,4,40,8,36,100.0,9.5,10.0,2.0,9.0
Aurora,2,0,20,10,6,0.0,2.6,10.0,5.0,3.0
Ryze,2,0,14,18,4,0.0,1.0,7.0,9.0,2.0
Katarina,4,0,12,52,40,0.0,1.0,3.0,13.0,10.0
Viktor,12,10,86,28,138,83.33,8.0,7.17,2.33,11.5
Syndra,2,2,18,22,30,100.0,2.18,9.0,11.0,15.0
Orianna,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
KSante,4,2,30,24,28,50.0,2.42,7.5,6.0,7.0
Irelia,2,0,4,12,12,0.0,1.33,2.0,6.0,6.0
Malzahar,2,2,14,12,12,100.0,2.17,7.0,6.0,6.0
Wukong,2,0,0,2,4,0.0,2.0,0.0,1.0,2.0
Gragas,2,0,4,10,2,0.0,0.6,2.0,5.0,1.0
Galio,2,0,6,14,0,0.0,0.43,3.0,7.0,0.0
Aurelion Sol,14,14,14,28,126,100.0,5.0,1.0,2.0,9.0
Zeri,12,12,72,72,96,100.0,2.33,6.0,6.0,8.0
Akshan,6,0,24,30,6,0.0,1.0,4.0,5.0,1.0
Rumble,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nidalee,8,0,24,32,16,0.0,1.25,3.0,4.0,2.0
Vayne,6,0,12,18,12,0.0,1.33,2.0,3.0,2.0
Hwei,8,8,112,48,136,100.0,5.17,14.0,6.0,17.0
LeBlanc,2,0,6,8,2,0.0,1.0,3.0,4.0,1.0
Kayle,6,6,34,16,34,100.0,4.25,5.67,2.67,5.67
Morgana,2,2,0,4,8,100.0,2.0,0.0,2.0,4.0
Yone,6,0,0,48,6,0.0,0.12,0.0,8.0,1.0
Talon,2,2,40,14,28,100.0,4.86,20.0,7.0,14.0
