opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Rengar,36,10,146,282,164,27.78,1.1,4.06,7.83,4.56
Urgot,16,12,78,98,42,75.0,1.22,4.88,6.12,2.62
Sion,22,0,178,130,120,0.0,2.29,8.09,5.91,5.45
KSante,48,30,324,254,228,62.5,2.17,6.75,5.29,4.75
Quinn,20,8,86,106,150,40.0,2.23,4.3,5.3,7.5
Poppy,6,2,4,32,4,33.33,0.25,0.67,5.33,0.67
Darius,14,4,110,106,48,28.57,1.49,7.86,7.57,3.43
Ambessa,46,34,346,314,266,73.91,1.95,7.52,6.83,5.78
Nidalee,8,8,24,80,88,100.0,1.4,3.0,10.0,11.0
Camille,38,12,184,236,172,31.58,1.51,4.84,6.21,4.53
Zac,10,4,70,64,26,40.0,1.5,7.0,6.4,2.6
Shen,6,2,18,30,22,33.33,1.33,3.0,5.0,3.67
Kled,10,10,118,66,68,100.0,2.82,11.8,6.6,6.8
Pantheon,2,2,22,0,6,100.0,28.0,11.0,0.0,3.0
Vladimir,18,8,106,156,58,44.44,1.05,5.89,8.67,3.22
Yasuo,38,6,160,258,118,15.79,1.08,4.21,6.79,3.11
Yorick,10,10,22,42,26,100.0,1.14,2.2,4.2,2.6
Ornn,26,14,134,196,84,53.85,1.11,5.15,7.54,3.23
Jax,58,24,290,456,328,41.38,1.36,5.0,7.86,5.66
Vayne,18,2,122,126,26,11.11,1.17,6.78,7.0,1.44
Sett,2,2,12,4,6,100.0,4.5,6.0,2.0,3.0
Nasus,4,4,22,14,18,100.0,2.86,5.5,3.5,4.5
Warwick,18,6,130,150,128,33.33,1.72,7.22,8.33,7.11
Rumble,46,26,374,284,226,56.52,2.11,8.13,6.17,4.91
Gwen,6,0,48,60,42,0.0,1.5,8.0,10.0,7.0
Kayle,6,0,40,42,16,0.0,1.33,6.67,7.0,2.67
Kennen,6,2,20,34,8,33.33,0.82,3.33,5.67,1.33
Volibear,26,4,136,252,48,15.38,0.73,5.23,9.69,1.85
Irelia,12,10,100,110,58,83.33,1.44,8.33,9.17,4.83
Nocturne,2,0,0,8,0,0.0,0.0,0.0,4.0,0.0
Gragas,22,14,84,204,84,63.64,0.82,3.82,9.27,3.82
Fiora,18,16,242,80,94,88.89,4.2,13.44,4.44,5.22
Gangplank,28,22,200,136,78,78.57,2.04,7.14,4.86,2.79
Aatrox,18,8,76,124,90,44.44,1.34,4.22,6.89,5.0
Dr. Mundo,32,18,210,190,122,56.25,1.75,6.56,5.94,3.81
Yone,30,22,138,68,84,73.33,3.26,4.6,2.27,2.8
Renekton,16,2,116,136,94,12.5,1.54,7.25,8.5,5.88
Teemo,12,10,88,122,100,83.33,1.54,7.33,10.17,8.33
Singed,6,0,64,56,44,0.0,1.93,10.67,9.33,7.33
Mordekaiser,12,0,4,24,2,0.0,0.25,0.33,2.0,0.17
Riven,28,10,110,138,52,35.71,1.17,3.93,4.93,1.86
Sylas,12,0,84,120,48,0.0,1.1,7.0,10.0,4.0
Garen,14,8,88,114,62,57.14,1.32,6.29,8.14,4.43
Jayce,16,6,84,96,74,37.5,1.65,5.25,6.0,4.62
Graves,4,4,24,16,20,100.0,2.75,6.0,4.0,5.0
Malphite,12,10,76,80,36,83.33,1.4,6.33,6.67,3.0
Ryze,8,4,56,56,20,50.0,1.36,7.0,7.0,2.5
Gnar,16,12,84,82,152,75.0,2.88,5.25,5.12,9.5
Akali,4,4,28,56,36,100.0,1.14,7.0,14.0,9.0
Kalista,10,0,20,80,50,0.0,0.88,2.0,8.0,5.0
Anivia,16,0,0,192,80,0.0,0.42,0.0,12.0,5.0
Karma,8,0,8,40,0,0.0,0.2,1.0,5.0,0.0
Chogath,2,2,24,8,16,100.0,5.0,12.0,4.0,8.0
Zeri,4,4,48,24,24,100.0,3.0,12.0,6.0,6.0
Swain,4,0,20,32,0,0.0,0.62,5.0,8.0,0.0
Xin Zhao,2,2,32,0,4,100.0,36.0,16.0,0.0,2.0
Aurora,12,8,22,68,52,66.67,1.09,1.83,5.67,4.33
Heimerdinger,2,2,10,8,16,100.0,3.25,5.0,4.0,8.0
Naafiri,2,0,2,12,0,0.0,0.17,1.0,6.0,0.0
Fiddlesticks,4,0,8,20,12,0.0,1.0,2.0,5.0,3.0
Illaoi,2,2,18,6,10,100.0,4.67,9.0,3.0,5.0
