opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nautilus,8,8,46,60,152,100.0,3.3,5.75,7.5,19.0
Thresh,4,4,12,12,36,100.0,4.0,3.0,3.0,9.0
Lulu,2,0,0,16,6,0.0,0.38,0.0,8.0,3.0
Alistar,14,4,102,142,108,28.57,1.48,7.29,10.14,7.71
Renata,2,0,8,26,30,0.0,1.46,4.0,13.0,15.0
Sona,6,4,52,64,80,66.67,2.06,8.67,10.67,13.33
Rell,4,2,20,54,34,50.0,1.0,5.0,13.5,8.5
Yuumi,4,2,18,22,46,50.0,2.91,4.5,5.5,11.5
Karma,4,4,32,44,40,100.0,1.64,8.0,11.0,10.0
Shaco,2,0,6,20,10,0.0,0.8,3.0,10.0,5.0
Braum,2,2,14,10,48,100.0,6.2,7.0,5.0,24.0
Pyke,2,2,20,12,24,100.0,3.67,10.0,6.0,12.0
