opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Rumble,2,0,6,16,16,0.0,1.38,3.0,8.0,8.0
Ambessa,4,2,12,6,2,50.0,2.33,3.0,1.5,0.5
Neeko,2,2,6,2,4,100.0,5.0,3.0,1.0,2.0
Renekton,4,2,22,12,20,50.0,3.5,5.5,3.0,5.0
Jax,6,4,36,20,52,66.67,4.4,6.0,3.33,8.67
Gragas,2,2,6,4,4,100.0,2.5,3.0,2.0,2.0
Yorick,2,2,10,4,16,100.0,6.5,5.0,2.0,8.0
Irelia,2,2,12,4,10,100.0,5.5,6.0,2.0,5.0
Gangplank,2,2,10,4,16,100.0,6.5,5.0,2.0,8.0
Vladimir,2,0,12,6,4,0.0,2.67,6.0,3.0,2.0
Riven,6,4,40,30,46,66.67,2.87,6.67,5.0,7.67
