opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Milio,140,80,922,912,1240,57.14,2.37,6.59,6.51,8.86
Camille,6,6,12,48,60,100.0,1.5,2.0,8.0,10.0
Nami,378,188,2192,2590,3554,49.74,2.22,5.8,6.85,9.4
Bard,130,66,844,1080,1254,50.77,1.94,6.49,8.31,9.65
Poppy,78,40,492,580,798,51.28,2.22,6.31,7.44,10.23
Trundle,20,6,86,172,164,30.0,1.45,4.3,8.6,8.2
Rell,200,82,1254,1574,1952,41.0,2.04,6.27,7.87,9.76
Pyke,176,76,1196,1482,1646,43.18,1.92,6.8,8.42,9.35
Janna,106,34,602,814,878,32.08,1.82,5.68,7.68,8.28
Shen,14,14,28,34,108,100.0,4.0,2.0,2.43,7.71
VelKoz,24,6,148,182,242,25.0,2.14,6.17,7.58,10.08
Sona,120,58,776,864,1134,48.33,2.21,6.47,7.2,9.45
Neeko,82,46,378,524,810,56.1,2.27,4.61,6.39,9.88
Thresh,154,84,1022,1310,1700,54.55,2.08,6.64,8.51,11.04
Taric,36,24,240,288,516,66.67,2.62,6.67,8.0,14.33
Nautilus,198,110,1336,1602,2220,55.56,2.22,6.75,8.09,11.21
Leona,126,62,576,942,1210,49.21,1.9,4.57,7.48,9.6
Lulu,130,38,648,980,1006,29.23,1.69,4.98,7.54,7.74
Alistar,258,110,1662,2052,2766,42.64,2.16,6.44,7.95,10.72
Shaco,20,18,112,88,244,90.0,4.05,5.6,4.4,12.2
Elise,40,18,216,260,380,45.0,2.29,5.4,6.5,9.5
Karma,176,94,1202,1404,1740,53.41,2.1,6.83,7.98,9.89
Rakan,94,40,528,624,908,42.55,2.3,5.62,6.64,9.66
Yuumi,124,90,800,766,1398,72.58,2.87,6.45,6.18,11.27
Soraka,170,108,912,1084,1508,63.53,2.23,5.36,6.38,8.87
Gragas,6,2,66,40,84,33.33,3.75,11.0,6.67,14.0
Swain,18,10,116,124,188,55.56,2.45,6.44,6.89,10.44
Rammus,8,0,46,90,50,0.0,1.07,5.75,11.25,6.25
Morgana,20,10,102,164,186,50.0,1.76,5.1,8.2,9.3
Braum,118,54,800,898,1146,45.76,2.17,6.78,7.61,9.71
Sylas,4,4,30,34,54,100.0,2.47,7.5,8.5,13.5
Twitch,4,2,32,32,36,50.0,2.12,8.0,8.0,9.0
Seraphine,64,34,290,508,570,53.12,1.69,4.53,7.94,8.91
Twisted Fate,4,0,20,40,36,0.0,1.4,5.0,10.0,9.0
Kled,4,4,20,28,68,100.0,3.14,5.0,7.0,17.0
Teemo,2,2,40,24,30,100.0,2.92,20.0,12.0,15.0
Senna,28,18,168,176,306,64.29,2.69,6.0,6.29,10.93
Tahm Kench,46,28,406,316,542,60.87,3.0,8.83,6.87,11.78
Renata,52,34,356,336,544,65.38,2.68,6.85,6.46,10.46
Anivia,14,6,64,80,160,42.86,2.8,4.57,5.71,11.43
Zac,6,6,36,40,96,100.0,3.3,6.0,6.67,16.0
Nunu & Willump,4,0,36,44,36,0.0,1.64,9.0,11.0,9.0
Blitzcrank,38,12,288,356,312,31.58,1.69,7.58,9.37,8.21
Zyra,8,2,34,48,32,25.0,1.38,4.25,6.0,4.0
Zilean,32,10,166,190,240,31.25,2.14,5.19,5.94,7.5
Lissandra,16,16,96,116,148,100.0,2.1,6.0,7.25,9.25
Lux,18,10,82,140,150,55.56,1.66,4.56,7.78,8.33
Ornn,4,4,20,52,44,100.0,1.23,5.0,13.0,11.0
Mel,10,6,52,68,56,60.0,1.59,5.2,6.8,5.6
Maokai,12,6,90,76,88,50.0,2.34,7.5,6.33,7.33
Ashe,8,8,100,66,118,100.0,3.3,12.5,8.25,14.75
Kennen,6,6,108,54,60,100.0,3.11,18.0,9.0,10.0
Galio,16,16,152,70,170,100.0,4.6,9.5,4.38,10.62
Xerath,8,4,76,54,84,50.0,2.96,9.5,6.75,10.5
Zoe,4,2,44,34,52,50.0,2.82,11.0,8.5,13.0
Nidalee,20,10,104,92,188,50.0,3.17,5.2,4.6,9.4
Brand,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Fiddlesticks,8,4,78,56,92,50.0,3.04,9.75,7.0,11.5
Veigar,2,2,10,12,16,100.0,2.17,5.0,6.0,8.0
Sejuani,4,0,16,24,12,0.0,1.17,4.0,6.0,3.0
Rumble,2,0,6,16,10,0.0,1.0,3.0,8.0,5.0
