opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Gangplank,88,54,322,310,334,61.36,2.12,3.66,3.52,3.8
Sion,68,32,710,340,396,47.06,3.25,10.44,5.0,5.82
Riven,82,48,586,502,542,58.54,2.25,7.15,6.12,6.61
Fiora,56,12,306,406,220,21.43,1.3,5.46,7.25,3.93
Jax,68,36,434,396,350,52.94,1.98,6.38,5.82,5.15
Gnar,82,58,552,468,498,70.73,2.24,6.73,5.71,6.07
Renekton,78,50,482,450,606,64.1,2.42,6.18,5.77,7.77
Camille,56,34,124,250,158,60.71,1.13,2.21,4.46,2.82
Gwen,58,22,452,388,372,37.93,2.12,7.79,6.69,6.41
Nasus,14,14,170,42,108,100.0,6.62,12.14,3.0,7.71
Volibear,78,34,496,468,518,43.59,2.17,6.36,6.0,6.64
Teemo,50,42,382,292,326,84.0,2.42,7.64,5.84,6.52
Viego,4,0,24,24,12,0.0,1.5,6.0,6.0,3.0
Reksai,8,0,30,50,18,0.0,0.96,3.75,6.25,2.25
Aatrox,136,60,726,678,762,44.12,2.19,5.34,4.99,5.6
Varus,2,0,2,16,0,0.0,0.12,1.0,8.0,0.0
Ambessa,126,78,724,654,690,61.9,2.16,5.75,5.19,5.48
Dr. Mundo,60,26,418,312,270,43.33,2.21,6.97,5.2,4.5
Jayce,106,68,612,436,778,64.15,3.19,5.77,4.11,7.34
Kennen,66,20,452,338,334,30.3,2.33,6.85,5.12,5.06
Xin Zhao,2,0,18,10,2,0.0,2.0,9.0,5.0,1.0
Qiyana,16,0,92,110,90,0.0,1.65,5.75,6.88,5.62
Akali,28,20,164,90,162,71.43,3.62,5.86,3.21,5.79
Maokai,4,4,24,26,48,100.0,2.77,6.0,6.5,12.0
Lissandra,4,0,16,28,12,0.0,1.0,4.0,7.0,3.0
Aurora,38,36,362,286,252,94.74,2.15,9.53,7.53,6.63
Zoe,8,8,56,16,40,100.0,6.0,7.0,2.0,5.0
KSante,80,44,482,550,448,55.0,1.69,6.03,6.88,5.6
Yunara,4,0,14,30,20,0.0,1.13,3.5,7.5,5.0
Ornn,72,36,450,452,554,50.0,2.22,6.25,6.28,7.69
Karma,10,0,52,62,68,0.0,1.94,5.2,6.2,6.8
Gragas,54,36,324,268,316,66.67,2.39,6.0,4.96,5.85
Mordekaiser,76,46,624,490,618,60.53,2.53,8.21,6.45,8.13
Urgot,44,34,210,198,346,77.27,2.81,4.77,4.5,7.86
Lee Sin,4,2,20,30,28,50.0,1.6,5.0,7.5,7.0
Irelia,34,12,216,218,150,35.29,1.68,6.35,6.41,4.41
Rengar,2,2,18,10,20,100.0,3.8,9.0,5.0,10.0
Vladimir,40,24,306,218,242,60.0,2.51,7.65,5.45,6.05
Sett,50,32,268,222,254,64.0,2.35,5.36,4.44,5.08
