opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Neeko,14,14,140,70,238,100.0,5.4,10.0,5.0,17.0
Alistar,10,0,16,50,46,0.0,1.24,1.6,5.0,4.6
Sona,8,4,40,36,116,50.0,4.33,5.0,4.5,14.5
Blitzcrank,2,0,6,18,6,0.0,0.67,3.0,9.0,3.0
Senna,20,0,64,144,108,0.0,1.19,3.2,7.2,5.4
Zoe,2,2,10,14,40,100.0,3.57,5.0,7.0,20.0
Karma,6,2,26,32,46,33.33,2.25,4.33,5.33,7.67
Janna,10,10,40,60,170,100.0,3.5,4.0,6.0,17.0
Braum,8,0,2,10,10,0.0,1.2,0.25,1.25,1.25
Rell,2,0,18,8,22,0.0,5.0,9.0,4.0,11.0
Nami,6,6,42,24,78,100.0,5.0,7.0,4.0,13.0
Nautilus,2,0,6,4,6,0.0,3.0,3.0,2.0,3.0
Maokai,4,0,28,28,44,0.0,2.57,7.0,7.0,11.0
Lulu,2,2,16,2,12,100.0,14.0,8.0,1.0,6.0
Milio,2,0,16,10,30,0.0,4.6,8.0,5.0,15.0
VelKoz,2,0,2,12,4,0.0,0.5,1.0,6.0,2.0
Pyke,2,0,4,22,12,0.0,0.73,2.0,11.0,6.0
